HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY
130909989450588,93001,1,201403,23,24.00
068253190997092,93001,1,201403,52,20.19
068253190997092,93001,2,201403,49,23.00
793226005905197,91001,1,201403,29,8.00
779959950959309,91001,2,201403,51,19.38
028423190977192,93001,1,201403,59,17.50
254391829900827,91001,2,201403,45,37.94
254391829900827,91001,3,201403,19,8.35
909399250269309,91001,2,201403,40,14.00
999920902630953,91001,1,201403,35,17.00
934069947359050,91001,1,201403,50,23.00
934069947359050,91001,2,201403,63,19.80
390981107051948,93001,1,201403,58,28.76
397995106078988,91001,4,201403,27,7.80
395971107048948,93001,2,201403,35,8.00
713392609900835,93001,2,201403,47,11.06
415394969900894,93001,1,201403,24,13.23
415394969900894,93001,2,201403,28,17.00
959889410139309,93001,2,201403,37,18.00
969259750099306,91001,1,201403,63,32.00
130906922896194,93001,1,201403,62,17.50
417390479900802,93001,1,201403,37,22.00
392901302060958,93001,1,201403,61,12.00
069154520948299,91001,2,201403,35,38.20
405901644693402,91002,1,201403,48,17.00
299410597500954,91001,2,201403,32,15.00
279440983570954,91001,2,201403,36,1.48
299620433740914,93001,1,201403,70,22.50
938092931459170,91001,1,201403,61,9.00
938092931459170,91001,2,201403,65,14.50
938092931459170,91001,3,201403,21,10.25
705905804899522,91001,2,201403,25,8.00
705905804899522,91001,3,201403,48,7.60
299170258140914,93001,3,201403,17,8.75
080514520992691,91001,1,201403,85,13.25
657498979200891,91001,1,201403,46,29.75
657498979200891,91001,2,201403,45,31.00
657498979200891,91001,3,201403,18,7.25
299700327590954,91001,1,201403,32,21.68
299700327590954,91001,2,201403,31,19.00
057944520014206,91001,1,201403,58,13.50
470929060145909,91001,2,201403,32,17.00
624584021906997,93001,1,201403,21,14.38
957052289459080,91002,2,201403,22,11.00
495901305077273,93001,2,201403,45,15.00
524077031903795,93001,1,201403,59,19.00
524077031903795,93001,4,201403,20,8.25
249800461530914,93001,1,201403,59,22.00
413493039200837,93001,1,201403,35,20.25
493931400033278,93001,1,201403,56,19.00
406065507046271,91001,1,201403,32,23.00
973042755459580,91001,1,201403,43,21.27
144963095905094,91001,1,201403,52,9.18
144963095905094,91001,3,201403,22,8.50
059664540990697,91001,1,201403,50,27.00
925055999459250,91001,1,201403,67,10.00
406061004044541,93001,1,201403,43,13.70
406061004044541,93001,2,201403,39,12.00
140509918560483,93001,2,201403,44,11.25
599210269230914,93001,3,201403,26,14.00
599210269230914,93001,4,201403,20,10.00
799350947720654,91001,2,201403,23,8.95
967029550539403,91001,1,201403,62,11.20
240978096441799,93001,1,201403,66,12.23
240978096441799,93001,2,201403,53,8.50
799220143070614,93001,1,201403,35,26.23
957529710246405,93001,1,201403,42,9.50
400085006030741,91002,1,201403,42,13.06
400085006030741,91002,5,201403,16,7.25
140709905821680,93001,1,201403,34,19.00
495921001060788,93001,1,201403,42,25.73
901006264100507,93001,1,201403,56,13.47
901006264100507,93001,2,201403,20,9.00
901904484894147,93001,1,201403,50,13.00
947339310459407,93001,1,201403,42,7.25
947339310459407,93001,2,201403,42,17.95
944040913559060,91001,1,201403,42,15.38
120708091055409,91001,1,201403,40,15.00
199220345870955,91001,1,201403,26,9.00
952041983559510,91002,2,201403,30,14.00
079065110996591,93001,4,201403,17,7.50
790712092751649,93001,1,201403,66,12.00
563995706084439,91001,1,201403,47,8.00
563995706084439,91001,2,201403,22,8.00
260948091451959,93001,1,201403,51,8.50
260948091451959,93001,3,201403,20,9.00
066355540995298,91001,1,201403,48,15.50
066355540995298,91001,2,201403,46,18.70
999650059270710,93001,1,201403,58,8.75
100907997384457,93001,1,201403,43,18.00
100907997384457,93001,2,201403,41,19.00
605706630892799,91002,1,201403,72,25.00
939529150817000,91001,1,201403,53,12.07
052901100127506,93001,1,201403,52,23.00
401701641893400,93001,2,201403,58,7.25
014491100778096,93001,1,201403,45,12.50
510007961804984,91001,1,201403,73,8.25
012771500792692,91002,1,201403,33,16.31
120101063300618,93001,1,201403,33,17.00
120101063300618,93001,2,201403,35,12.50
384950986560652,91001,2,201403,63,25.00
811266474300927,93001,2,201403,44,13.70
811266474300927,93001,3,201403,23,8.00
811266474300927,93001,4,201403,20,10.00
880937071625669,91001,1,201403,72,15.75
520307939832183,91001,1,201403,68,7.25
030942072125109,91001,1,201403,41,30.00
030942072125109,91001,2,201403,38,30.00
043252540795598,91001,2,201403,68,68.00
279931302013485,93001,2,201403,36,10.00
279931302013485,93001,3,201403,35,14.00
520407977669580,91001,1,201403,56,2.02
860948074725009,91001,2,201403,49,35.00
014102540776990,91001,1,201403,45,24.00
014102540776990,91001,2,201403,45,18.82
870834067835024,91001,2,201403,55,22.35
633905031903673,93001,1,201403,44,9.00
633905031903673,93001,2,201403,30,9.00
779063723319210,93001,1,201403,28,15.30
105708263894313,91001,2,201403,72,11.50
933529150817300,91001,1,201403,54,32.51
933529150817300,91001,2,201403,49,9.00
105707643892873,91001,1,201403,32,19.25
105707643892873,91001,2,201403,30,14.00
105707643892873,91001,4,201403,57,15.00
078613530798093,91001,1,201403,61,13.13
477985304098435,91001,3,201403,46,8.00
499880619500754,91001,1,201403,38,25.00
599060464440714,93001,1,201403,63,9.75
084650119780615,93001,1,201403,26,10.00
084650119780615,93001,2,201403,23,15.00
084650119780615,93001,3,201403,23,15.40
659561754000918,91001,2,201403,46,24.00
085415500796997,91002,3,201403,20,12.00
074740110693899,93001,3,201403,29,8.75
921359310676001,93001,3,201403,21,9.00
099790120997792,93001,1,201403,47,20.00
099790120997792,93001,2,201403,44,22.00
012670120699995,93001,2,201403,17,7.85
929032908059000,91001,2,201403,49,14.52
215094828400637,93001,2,201403,60,18.50
016054495050640,91001,1,201403,63,77.00
929034946059940,91001,2,201403,30,14.25
499990642340950,91001,1,201403,58,13.50
499600489180910,93001,1,201403,41,30.00
499650119780950,91002,1,201403,60,14.60
499650119780950,91002,2,201403,54,13.00
074890150993893,93001,1,201403,61,17.83
074890150993893,93001,2,201403,61,10.82
699240461700950,91001,2,201403,66,16.00
460672085908197,91001,1,201403,59,21.00
901908490890056,93001,1,201403,32,13.80
901908490890056,93001,3,201403,29,9.00
960941051609897,93001,1,201403,85,99.00
660496021706491,93001,2,201403,47,26.00
518099978600114,93001,1,201403,26,12.02
956248950629003,91001,2,201403,54,23.45
946779610729006,93001,4,201403,22,9.00
760785001905496,93001,3,201403,56,10.00
512090269600681,93001,1,201403,59,20.00
460399031906295,93001,1,201403,62,11.00
619093679600589,93001,4,201403,36,25.00
699490824520910,93001,3,201403,18,8.00
060478075001508,91001,1,201403,71,15.00
936259250119008,91001,2,201403,24,12.50
098991203092655,93001,2,201403,40,8.25
095955804059698,91001,3,201403,23,8.00
095955804059698,91001,5,201403,30,10.00
699650628960950,91001,2,201403,42,10.00
619007740600152,93001,1,201403,52,32.00
080764096601199,93001,2,201403,25,11.00
094905608069618,91001,2,201403,57,10.00
605900910899038,91001,1,201403,37,26.00
952004540800103,91001,2,201403,55,11.57
999730894630910,93001,2,201403,56,16.25
501000271103140,93001,1,201403,42,9.25
059661100990697,93001,1,201403,41,28.00
059661100990697,93001,2,201403,32,55.00
901606075900695,91001,1,201403,43,23.46
901285095901196,91001,1,201403,72,68.00
971061405118890,93001,1,201403,56,11.55
086751110940981,93001,2,201403,61,13.00
211950075708398,91001,1,201403,29,8.25
016891120992597,93001,1,201403,80,14.00
251755055908294,91001,1,201403,51,8.50
495699410019103,93001,2,201403,52,5.00
495699410019103,93001,3,201403,46,5.00
659195259500107,91001,2,201403,52,15.00
620180597600011,93001,1,201403,28,14.25
251196749600840,91001,1,201403,62,14.00
350975091911879,93001,1,201403,80,9.50
350975091911879,93001,2,201403,71,8.00
799670582040951,91002,1,201403,64,17.00
799870549650951,91001,1,201403,26,10.50
978057936159050,91001,3,201403,69,15.00
097501570990392,91001,1,201403,68,20.00
500977090311889,93001,2,201403,60,18.00
310979090311129,93001,1,201403,55,17.90
799880572360911,93001,2,201403,47,35.00
967129710519103,93001,1,201403,55,17.00
967129710519103,93001,2,201403,47,15.00
799340875970951,91001,1,201403,56,17.30
907759750219101,91001,1,201403,61,25.00
907259850439106,91001,1,201403,46,9.25
021721180993498,93001,1,201403,27,14.98
899440792870951,91002,1,201403,24,21.45
899440792870951,91002,2,201403,47,17.68
899400186890911,93001,1,201403,65,13.00
190961802011808,93001,1,201403,41,20.00
190961802011808,93001,2,201403,39,36.00
190965002006878,91001,1,201403,58,21.45
029811580990897,91001,1,201403,35,24.03
029811580990897,91001,2,201403,36,22.00
490989099411989,93001,1,201403,66,20.02
899370884010951,91001,2,201403,41,13.50
988379150679101,91001,1,201403,59,32.71
988379150679101,91001,2,201403,67,12.20
789459610099107,93001,2,201403,39,13.10
999700245640911,93001,2,201403,41,25.00
939989510119106,93001,3,201403,29,14.00
672029977119200,93001,1,201403,53,18.17
672029977119200,93001,2,201403,69,16.90
671060921259480,91001,2,201403,59,2.35
671060921259480,91001,3,201403,28,8.50
910291619000893,93001,4,201403,60,27.00
990549850389207,91001,2,201403,55,16.50
811298099000806,93001,1,201403,24,12.43
811298099000806,93001,2,201403,29,14.42
944051928259920,91001,1,201403,54,22.50
199690218440952,91001,1,201403,44,2.13
010919069325379,91001,2,201403,51,20.69
091732510693099,91001,1,201403,54,24.60
991082985259380,91001,1,201403,31,12.00
991082985259380,91001,2,201403,33,15.00
912469910846202,93001,1,201403,29,17.00
903349510126203,93001,2,201403,43,12.00
903349510126203,93001,3,201403,16,7.25
157293559300898,91262,2,201403,40,23.00
794529410239200,93001,2,201403,26,9.00
984849810049205,93001,2,201403,50,23.69
944069950169207,91001,2,201403,67,18.00
912075904259460,91001,2,201403,55,13.00
202005607096591,91001,1,201403,45,38.00
752298669500581,91001,3,201403,22,13.00
711291459500881,93001,1,201403,32,49.00
298925608017538,91001,3,201403,21,9.50
156298879500866,91001,1,201403,40,38.00
120957092721049,93001,1,201403,46,70.00
952096977259350,91001,1,201403,48,11.40
952096977259350,91001,2,201403,45,13.75
952096977259350,91001,3,201403,23,8.00
624016957259270,91001,1,201403,46,10.00
021482160999597,93001,1,201403,43,20.00
917204120600149,93001,1,201403,47,33.35
922066794259580,91001,1,201403,60,30.00
801009492107556,93001,1,201403,41,9.00
801009492107556,93001,2,201403,17,7.40
790964093821759,93001,1,201403,50,34.65
917201620700132,93001,1,201403,42,12.36
917201620700132,93001,2,201403,41,25.50
799190562310952,91001,1,201403,46,24.75
518299979700814,93001,3,201403,24,11.50
297991509018748,93001,1,201403,50,21.00
904007970259410,91001,2,201403,62,21.60
929369810789201,93001,1,201403,43,18.00
803453075909162,91001,1,201403,57,23.49
900159610226308,93001,1,201403,44,22.50
099740494710953,91001,1,201403,57,42.00
601002233100561,93001,1,201403,68,9.00
530109905412468,91001,1,201403,51,18.00
199630608030913,93001,1,201403,52,17.58
199630608030913,93001,2,201403,46,16.41
259394069100808,91001,1,201403,49,16.36
199460291330913,93001,1,201403,54,15.00
063123110993994,93001,2,201403,62,19.36
105903023893452,91002,1,201403,59,15.50
950921094531079,93001,2,201403,33,17.10
301007193103632,93001,2,201403,28,28.00
086753130990991,93001,2,201403,48,18.00
433286061905894,93001,2,201403,66,99.00
059663140990697,93001,1,201403,64,30.00
984489350059302,91001,3,201403,39,10.00
015309910500100,93001,1,201403,41,10.00
015309910500100,93001,2,201403,40,32.00
028423550697192,91001,1,201403,33,10.75
257396219600872,91001,2,201403,76,20.00
062423560993598,91001,3,201403,20,8.00
033533560691298,91001,1,201403,40,22.00
033533560691298,91001,2,201403,37,22.00
019394959600508,93001,2,201403,66,21.50
395941009009685,93001,1,201403,51,35.00
942096906318520,93001,2,201403,30,11.00
246089950559300,91001,4,201403,46,10.00
363680045908795,91001,1,201403,34,35.00
363680045908795,91001,2,201403,34,16.00
005900903591916,91001,3,201403,24,7.25
363959025001208,91001,3,201403,53,46.00
550961095331879,93001,1,201403,68,8.10
550961095331879,93001,2,201403,60,13.00
011293570997799,91001,3,201403,31,10.50
035483570997598,91001,1,201403,56,21.87
035483570997598,91001,2,201403,55,15.63
305901453698438,91001,1,201403,32,17.00
899560802210913,93001,2,201403,35,29.50
067453580998790,91001,1,201403,52,11.00
067453580998790,91001,2,201403,54,10.00
899820176620653,91001,1,201403,51,16.30
530909974529266,91001,1,201403,65,8.00
079793590941896,91001,1,201403,55,20.00
362945801027939,91001,1,201403,46,19.92
999860523650913,93001,1,201403,36,30.00
999350045960913,93001,1,201403,56,21.85
605902643895519,91001,2,201403,77,32.75
071643190973896,93001,1,201403,52,2.25
620909093841059,93001,1,201403,61,7.50
973011996459670,91001,2,201403,46,15.00
491981404054158,93001,1,201403,26,14.00
491981404054158,93001,2,201403,25,13.60
314663035001902,91001,1,201403,34,35.60
042894110998798,93001,1,201403,69,31.50
056334120993290,93001,3,201403,34,11.86
096624520692596,91001,1,201403,57,16.00
096624520692596,91001,2,201403,52,16.00
932469210379404,93001,2,201403,37,19.50
249490237960914,93001,1,201403,59,20.50
140209947118387,93001,2,201403,50,19.09
140209947118387,93001,3,201403,22,8.50
609062955459830,91001,2,201403,51,15.00
609062955459830,91001,3,201403,26,17.00
600072991459940,91001,1,201403,49,21.00
600072991459940,91001,2,201403,26,11.15
600072991459940,91001,4,201403,17,7.50
097014520699490,91001,1,201403,64,27.00
850727092441169,93001,1,201403,56,25.00
031604120992592,93001,1,201403,55,23.90
031604120992592,93001,2,201403,22,4.00
852400850200193,91001,1,201403,61,36.16
498915905090438,91001,2,201403,64,20.50
318498479400893,93001,1,201403,24,25.00
318498479400893,93001,2,201403,23,9.10
599450301230914,93001,1,201403,46,23.00
055304561012408,91001,2,201403,34,18.00
946056722459460,91001,1,201403,52,16.61
946056722459460,91001,3,201403,22,8.00
057794570692493,91001,1,201403,42,8.50
967409610449404,93001,2,201403,52,27.00
977809610479405,93001,2,201403,63,9.80
930007989459790,91001,1,201403,19,2.18
899770113960914,93001,2,201403,69,16.00
070994180693390,93001,1,201403,57,15.00
092194580992590,91001,1,201403,68,11.00
284393091905794,93001,2,201403,48,12.40
870988096341879,93001,2,201403,33,14.50
500988092841119,93001,2,201403,51,21.00
087814180991393,93001,1,201403,51,8.50
498995206065988,91001,1,201403,29,24.52
076644190999097,93001,1,201403,66,20.00
076644190999097,93001,2,201403,34,19.00
694039095908292,91002,1,201403,26,15.00
694039095908292,91002,2,201403,26,8.50
813492669900855,93001,2,201403,54,35.00
099240461700615,93001,1,201403,49,25.00
099240461700615,93001,2,201403,40,10.99
920899610196505,93001,1,201403,58,17.00
619090985519620,93001,1,201403,42,13.89
951040957559420,91001,1,201403,32,15.00
951040957559420,91001,2,201403,28,14.50
140909093951289,93001,2,201403,44,12.00
990749810839502,93001,1,201403,42,14.50
613501930100137,93001,1,201403,71,9.03
613501930100137,93001,2,201403,72,9.67
057955110997792,93001,1,201403,55,35.00
705008615107701,91001,1,201403,23,7.25
320734095351939,93001,2,201403,44,11.00
310300635710015,93001,2,201403,42,38.63
405904095891533,91001,1,201403,45,14.59
405904095891533,91001,2,201403,47,28.00
701008165106583,93001,2,201403,44,18.00
901053965559630,91001,1,201403,58,14.65
901053965559630,91001,2,201403,60,14.85
954769510929500,93001,2,201403,49,20.00
630942063355699,91001,1,201403,34,18.00
630942063355699,91001,2,201403,37,30.00
499820524080655,91001,2,201403,43,28.00
499820524080655,91001,3,201403,47,31.73
499820524080655,91001,4,201403,19,9.50
290949093751369,93001,1,201403,66,15.00
645326041908167,93001,1,201403,38,12.55
645326041908167,93001,7,201403,21,10.00
093255150991691,93001,1,201403,54,8.50
093255150991691,93001,2,201403,48,20.00
025615550997891,91001,1,201403,60,15.00
025615550997891,91001,2,201403,57,10.00
976799150219509,91001,1,201403,49,17.50
926579410699502,93001,1,201403,54,14.50
420391011409868,93001,1,201403,45,20.00
978559450227005,91001,1,201403,58,21.00
978559450227005,91001,2,201403,59,26.62
899460455040710,93001,1,201403,65,15.00
899460455040710,93001,2,201403,58,53.29
899630313970710,93001,1,201403,63,35.00
720794075505529,91001,1,201403,45,41.00
767099706019560,93001,2,201403,67,68.00
910011580900193,93001,1,201403,58,73.01
949440668240750,91001,1,201403,44,26.85
999180425690710,93001,1,201403,55,27.34
999180425690710,93001,2,201403,55,13.95
510007975069666,91001,1,201403,67,10.75
601482081001511,93001,1,201403,34,26.00
601482081001511,93001,2,201403,38,16.50
164421107035509,93001,2,201403,67,60.00
330999070711519,93001,1,201403,43,13.12
999060141000751,91001,1,201403,39,14.50
738091928219540,93001,1,201403,45,32.78
951309210157206,93001,2,201403,61,25.00
279931705075398,93001,1,201403,45,15.00
279931705075398,93001,2,201403,41,11.83
399750666900752,91001,1,201403,62,19.20
960938072625859,91001,1,201403,22,10.18
301707192893633,93001,1,201403,55,20.00
301707192893633,93001,2,201403,51,30.00
499210767220712,93001,1,201403,43,50.00
050275189400866,91002,1,201403,44,21.35
050275189400866,91002,2,201403,40,15.00
967079510697206,93001,1,201403,46,36.22
745097741219300,93001,1,201403,30,29.00
997879110077209,93001,1,201403,42,28.50
997879110077209,93001,2,201403,39,14.00
530107925029684,91001,1,201403,53,12.00
530107925029684,91001,2,201403,55,37.00
199780137690753,91001,1,201403,55,16.00
199780137690753,91001,2,201403,32,9.00
951259750527308,91001,1,201403,67,14.00
951259750527308,91001,2,201403,70,14.00
951259750527308,91001,3,201403,38,12.00
210917071735099,91001,1,201403,58,13.50
047143130690642,93001,1,201403,57,56.00
399320403570713,93001,1,201403,63,41.00
433834095001717,91001,2,201403,50,23.77
130301010890918,93001,1,201403,74,9.00
130301010890918,93001,2,201403,71,17.00
399940316140713,93001,2,201403,20,15.00
753476289100673,91001,1,201403,35,9.10
769054269419580,93001,1,201403,48,8.50
769054269419580,93001,2,201403,44,8.00
140501017996512,93001,1,201403,55,25.00
140501017996512,93001,2,201403,53,22.00
067844560772593,91001,1,201403,36,10.50
067844560772593,91001,2,201403,35,10.00
110965072745479,91001,1,201403,56,26.00
110965072745479,91001,2,201403,57,24.00
110965072745479,91001,4,201403,18,7.00
051774560794192,91001,1,201403,26,27.50
160906078455549,91001,2,201403,51,19.57
430909069655424,91001,1,201403,57,25.00
430909069655424,91001,2,201403,60,15.00
629130946554940,91001,2,201403,53,16.50
700095929519240,93001,1,201403,66,10.35
700095929519240,93001,2,201403,66,8.70
599540308080715,93001,4,201403,18,8.40
770766074955949,91001,1,201403,64,18.99
067495560779794,91001,1,201403,46,18.00
229980101650910,93001,1,201403,58,19.00
401906460891002,93001,1,201403,30,21.00
605909360592252,91001,1,201403,55,43.00
256093659200529,91003,1,201403,26,12.12
256093659200529,91003,2,201403,25,14.14
096911900074248,93001,1,201403,53,36.00
096911900074248,93001,2,201403,30,14.14
952109910089007,93001,1,201403,23,17.75
952109910089007,93001,2,201403,24,29.50
949002947059610,91002,1,201403,44,9.00
949002947059610,91002,2,201403,31,32.20
949002947059610,91002,3,201403,19,11.00
100409894631651,93001,2,201403,53,15.00
930074441019630,93001,1,201403,51,32.00
951003140400566,91001,1,201403,41,31.62
951003140400566,91001,2,201403,63,11.57
068000140992097,93001,1,201403,30,10.00
068000140992097,93001,2,201403,23,9.00
801008650102604,93001,1,201403,45,14.16
599320843930950,91002,1,201403,39,15.09
078310550996595,91001,2,201403,24,12.49
599570153860950,91001,1,201403,24,13.00
001930150990896,93001,1,201403,27,4.25
945999910896004,93001,2,201403,57,9.00
456003120500182,91001,1,201403,38,11.00
660905011905798,93001,2,201403,34,16.00
054005750600174,91001,2,201403,62,30.00
560397075908599,91001,1,201403,39,75.00
025340160997093,93001,2,201403,59,17.75
946809550999000,91001,1,201403,27,13.60
100609697800149,93001,3,201403,41,15.00
060081091604997,93001,1,201403,25,24.70
712092566600743,93001,1,201403,57,14.00
712092566600743,93001,2,201403,49,16.25
712092566600743,93001,3,201403,23,8.85
978066845016350,93001,2,201403,50,9.00
656970109080950,91001,1,201403,33,20.00
656970109080950,91001,2,201403,36,14.90
260523045607699,91001,2,201403,33,8.50
826376650259004,91001,1,201403,41,14.85
826376650259004,91001,2,201403,39,17.25
826376650259004,91001,4,201403,18,8.25
857095636600954,91001,1,201403,42,24.00
857095636600954,91001,2,201403,49,16.45
805903290375826,91001,1,201403,59,28.00
805903290375826,91001,2,201403,58,8.25
500609821946684,91001,1,201403,57,13.00
994006992059970,91001,1,201403,52,50.00
090820160997293,93001,2,201403,42,9.10
086590160995297,93001,1,201403,62,17.50
086590160995297,93001,2,201403,52,20.00
615091139600892,93001,1,201403,46,13.00
615091139600892,93001,3,201403,20,8.00
310968095705878,91001,1,201403,30,10.50
310968095705878,91001,3,201403,22,12.20
310968095705878,91001,9,201403,24,9.00
160387055900798,91001,1,201403,53,9.50
160387055900798,91001,2,201403,24,9.00
160387055900798,91001,3,201403,26,13.00
006081905059651,93001,2,201403,56,2.63
996899610699003,93001,4,201403,22,9.00
986359250449007,91001,3,201403,18,9.00
945046937059280,91001,1,201403,31,70.00
945046937059280,91001,2,201403,31,70.00
110004220600109,93001,1,201403,61,53.29
312093459600699,93001,1,201403,58,11.00
926006742019180,93001,1,201403,50,13.00
926006742019180,93001,2,201403,34,8.00
074000560997395,91002,1,201403,39,40.00
074000560997395,91002,2,201403,31,8.25
360768094901699,93001,1,201403,42,23.00
649670119110950,91001,2,201403,60,13.00
454095049600591,91001,1,201403,52,41.00
679580976070950,91001,2,201403,42,32.00
700768095905769,91001,1,201403,42,22.00
700768095905769,91001,2,201403,31,22.00
936359310709005,93002,1,201403,68,9.00
114099029600824,93001,2,201403,55,33.50
110964097801129,93001,3,201403,21,8.00
649270968620950,91001,2,201403,20,8.00
649820609590910,93001,1,201403,30,20.00
096931105050666,93001,1,201403,52,32.12
914036966058010,91002,1,201403,35,10.50
160942065905597,91001,1,201403,57,11.75
095090160991697,93001,1,201403,22,10.13
906006798059590,91001,2,201403,44,10.00
906006798059590,91001,3,201403,20,8.25
560043035908393,91001,2,201403,55,14.00
113091199600891,93001,2,201403,67,18.00
113091199600891,93001,3,201403,27,20.00
926229850479009,91002,1,201403,23,18.00
926229850479009,91002,2,201403,23,20.00
926229850479009,91002,3,201403,26,12.78
330965099401069,93001,2,201403,54,11.25
100609936019680,93001,1,201403,24,15.00
056300160998094,93001,2,201403,63,21.00
699800287160910,93001,2,201403,49,23.00
699800287160910,93001,3,201403,23,9.50
699690218440910,93001,2,201403,19,14.40
048270180997994,93001,2,201403,40,15.50
908369750639007,91001,1,201403,22,16.97
205905721895545,91002,2,201403,32,22.00
690955057611069,93001,1,201403,23,9.50
