Codes:,Interest Paid,Land,Capital Stock,Cost of Treasury Stock,Depreciable Assets,Earnings (rtnd appr),Earnings (rtnd unappr.),Accumulated Depreciation,Inventories,Additional paid-in Capital
3274,46940.3112492,64575.5530502,85736.2592039,121048.736096,2765819.581,0.0,1635761.29582,1908223.67186,847877.647915,242235.036916
32741,23470.1556246,32287.7765251,42868.129602,60524.3680478,1382909.7905,0.0,817880.647912,954111.83593,423938.823957,121117.518458
327410,23470.1556246,32287.7765251,42868.129602,60524.3680478,1382909.7905,0.0,817880.647912,954111.83593,423938.823957,121117.518458
32742,23470.1556246,32287.7765251,42868.129602,60524.3680478,1382909.7905,0.0,817880.647912,954111.83593,423938.823957,121117.518458
327420,23470.1556246,32287.7765251,42868.129602,60524.3680478,1382909.7905,0.0,817880.647912,954111.83593,423938.823957,121117.518458
3279,46940.3112492,64575.5530502,85736.2592039,121048.736096,2765819.581,0.0,1635761.29582,1908223.67186,847877.647915,242235.036916
32791,23470.1556246,32287.7765251,42868.129602,60524.3680478,1382909.7905,0.0,817880.647912,954111.83593,423938.823957,121117.518458
327910,23470.1556246,32287.7765251,42868.129602,60524.3680478,1382909.7905,0.0,817880.647912,954111.83593,423938.823957,121117.518458
32799,23470.1556246,32287.7765251,42868.129602,60524.3680478,1382909.7905,0.0,817880.647912,954111.83593,423938.823957,121117.518458
327991,5867.53890616,8071.94413127,10717.0324005,15131.092012,345727.447625,0.0,204470.161978,238527.958982,105984.705989,30279.3796145
327992,5867.53890616,8071.94413127,10717.0324005,15131.092012,345727.447625,0.0,204470.161978,238527.958982,105984.705989,30279.3796145
327993,5867.53890616,8071.94413127,10717.0324005,15131.092012,345727.447625,0.0,204470.161978,238527.958982,105984.705989,30279.3796145
327999,5867.53890616,8071.94413127,10717.0324005,15131.092012,345727.447625,0.0,204470.161978,238527.958982,105984.705989,30279.3796145
331,300132.251399,412890.447603,548190.155042,773975.048876,17684408.8954,0.0,10458914.8943,12201015.5358,5421255.64589,1548829.67459
3313,300132.251399,412890.447603,548190.155042,773975.048876,17684408.8954,0.0,10458914.8943,12201015.5358,5421255.64589,1548829.67459
33131,300132.251399,412890.447603,548190.155042,773975.048876,17684408.8954,0.0,10458914.8943,12201015.5358,5421255.64589,1548829.67459
331315,300132.251399,412890.447603,548190.155042,773975.048876,17684408.8954,0.0,10458914.8943,12201015.5358,5421255.64589,1548829.67459
332,352485.95316,484913.175094,643813.946725,908983.728185,20769196.5676,0.0,12283320.3308,14329305.0667,6366914.7676,1819000.46258
3322,352485.95316,484913.175094,643813.946725,908983.728185,20769196.5676,0.0,12283320.3308,14329305.0667,6366914.7676,1819000.46258
33221,352485.95316,484913.175094,643813.946725,908983.728185,20769196.5676,0.0,12283320.3308,14329305.0667,6366914.7676,1819000.46258
332215,352485.95316,484913.175094,643813.946725,908983.728185,20769196.5676,0.0,12283320.3308,14329305.0667,6366914.7676,1819000.46258
333,548181.942942,754131.176285,1001251.75782,1413640.63377,32300006.3568,0.0,19102873.0204,22284764.0369,9901749.77628,2828887.78645
3331,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
33311,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333111,13051.9510224,17955.5041973,23839.3275672,33658.1103278,769047.7704,0.0,454830.31001,530589.619926,235755.947054,67354.4711059
333112,13051.9510224,17955.5041973,23839.3275672,33658.1103278,769047.7704,0.0,454830.31001,530589.619926,235755.947054,67354.4711059
33312,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333120,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
33313,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333131,13051.9510224,17955.5041973,23839.3275672,33658.1103278,769047.7704,0.0,454830.31001,530589.619926,235755.947054,67354.4711059
333132,13051.9510224,17955.5041973,23839.3275672,33658.1103278,769047.7704,0.0,454830.31001,530589.619926,235755.947054,67354.4711059
3332,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
33324,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
333241,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333242,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333243,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333244,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333249,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
3333,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
33331,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
333314,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333316,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333318,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
3334,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
33341,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
333413,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333414,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333415,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
3335,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
33351,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
333511,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333514,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333515,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333517,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
333519,15662.3412269,21546.6050367,28607.1930806,40389.7323933,922857.324479,0.0,545796.372012,636707.543911,282907.136465,80825.3653271
3336,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
33361,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
333611,19577.9265336,26933.2562959,35758.9913507,50487.1654916,1153571.6556,0.0,682245.465016,795884.429889,353633.920581,101031.706659
333612,19577.9265336,26933.2562959,35758.9913507,50487.1654916,1153571.6556,0.0,682245.465016,795884.429889,353633.920581,101031.706659
333613,19577.9265336,26933.2562959,35758.9913507,50487.1654916,1153571.6556,0.0,682245.465016,795884.429889,353633.920581,101031.706659
333618,19577.9265336,26933.2562959,35758.9913507,50487.1654916,1153571.6556,0.0,682245.465016,795884.429889,353633.920581,101031.706659
3339,78311.7061345,107733.025184,143035.965403,201948.661967,4614286.6224,0.0,2728981.86006,3183537.71956,1414535.68233,404126.826636
33391,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333911,8701.30068161,11970.3361315,15892.8850448,22438.7402185,512698.5136,0.0,303220.206674,353726.413284,157170.63137,44902.9807373
333912,8701.30068161,11970.3361315,15892.8850448,22438.7402185,512698.5136,0.0,303220.206674,353726.413284,157170.63137,44902.9807373
333913,8701.30068161,11970.3361315,15892.8850448,22438.7402185,512698.5136,0.0,303220.206674,353726.413284,157170.63137,44902.9807373
33392,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333921,6525.97551121,8977.75209864,11919.6637836,16829.0551639,384523.8852,0.0,227415.155005,265294.809963,117877.973527,33677.235553
333922,6525.97551121,8977.75209864,11919.6637836,16829.0551639,384523.8852,0.0,227415.155005,265294.809963,117877.973527,33677.235553
333923,6525.97551121,8977.75209864,11919.6637836,16829.0551639,384523.8852,0.0,227415.155005,265294.809963,117877.973527,33677.235553
333924,6525.97551121,8977.75209864,11919.6637836,16829.0551639,384523.8852,0.0,227415.155005,265294.809963,117877.973527,33677.235553
33399,26103.9020448,35911.0083945,47678.6551343,67316.2206555,1538095.5408,0.0,909660.620021,1061179.23985,471511.894109,134708.942212
333991,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
333992,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
333993,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
333994,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
333995,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
333996,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
333997,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
333999,3262.98775561,4488.87604932,5959.83189179,8414.52758194,192261.9426,0.0,113707.577503,132647.404981,58938.9867636,16838.6177765
334,1189416.78821,1636274.76814,2172464.20701,3067244.23148,70082880.9022,0.0,41448424.4985,48352326.8286,21484303.8304,6137974.20451
3341,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
33411,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
334111,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
334112,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
334118,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
3342,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
33421,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
334210,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
33422,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
334220,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
33429,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
334290,66078.7104558,90904.1537853,120692.455945,170402.457305,3893493.38345,0.0,2302690.24992,2686240.37937,1193572.43502,340998.566917
3343,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
33431,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
334310,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
3344,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
33441,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
334412,33039.3552279,45452.0768926,60346.2279726,85201.2286523,1946746.69173,0.0,1151345.12496,1343120.18968,596786.217512,170499.283458
334413,33039.3552279,45452.0768926,60346.2279726,85201.2286523,1946746.69173,0.0,1151345.12496,1343120.18968,596786.217512,170499.283458
334416,33039.3552279,45452.0768926,60346.2279726,85201.2286523,1946746.69173,0.0,1151345.12496,1343120.18968,596786.217512,170499.283458
334417,33039.3552279,45452.0768926,60346.2279726,85201.2286523,1946746.69173,0.0,1151345.12496,1343120.18968,596786.217512,170499.283458
334418,33039.3552279,45452.0768926,60346.2279726,85201.2286523,1946746.69173,0.0,1151345.12496,1343120.18968,596786.217512,170499.283458
334419,33039.3552279,45452.0768926,60346.2279726,85201.2286523,1946746.69173,0.0,1151345.12496,1343120.18968,596786.217512,170499.283458
3345,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
33451,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
334510,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334511,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334512,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334513,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334514,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334515,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334516,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334517,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
334519,22026.2368186,30301.3845951,40230.8186484,56800.8191015,1297831.12782,0.0,767563.416639,895413.459789,397857.478341,113666.188972
3346,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
33461,198236.131368,272712.461356,362077.367836,511207.371914,11680480.1504,0.0,6908070.74975,8058721.1381,3580717.30507,1022995.70075
334613,99118.0656838,136356.230678,181038.683918,255603.685957,5840240.07518,0.0,3454035.37488,4029360.56905,1790358.65254,511497.850375
334614,99118.0656838,136356.230678,181038.683918,255603.685957,5840240.07518,0.0,3454035.37488,4029360.56905,1790358.65254,511497.850375
335,590745.055787,812685.039231,1078993.08459,1523401.53814,34807912.4145,0.0,20586099.0743,24015045.2668,10670562.5738,3048534.33196
3351,147686.263947,203171.259808,269748.271147,380850.384534,8701978.10364,0.0,5146524.76858,6003761.31669,2667640.64344,762133.582991
33511,73843.1319733,101585.629904,134874.135574,190425.192267,4350989.05182,0.0,2573262.38429,3001880.65835,1333820.32172,381066.791496
335110,73843.1319733,101585.629904,134874.135574,190425.192267,4350989.05182,0.0,2573262.38429,3001880.65835,1333820.32172,381066.791496
33512,73843.1319733,101585.629904,134874.135574,190425.192267,4350989.05182,0.0,2573262.38429,3001880.65835,1333820.32172,381066.791496
335121,24614.3773244,33861.8766346,44958.0451912,63475.064089,1450329.68394,0.0,857754.128096,1000626.88612,444606.773907,127022.263832
335122,24614.3773244,33861.8766346,44958.0451912,63475.064089,1450329.68394,0.0,857754.128096,1000626.88612,444606.773907,127022.263832
335129,24614.3773244,33861.8766346,44958.0451912,63475.064089,1450329.68394,0.0,857754.128096,1000626.88612,444606.773907,127022.263832
3352,147686.263947,203171.259808,269748.271147,380850.384534,8701978.10364,0.0,5146524.76858,6003761.31669,2667640.64344,762133.582991
33521,73843.1319733,101585.629904,134874.135574,190425.192267,4350989.05182,0.0,2573262.38429,3001880.65835,1333820.32172,381066.791496
335210,73843.1319733,101585.629904,134874.135574,190425.192267,4350989.05182,0.0,2573262.38429,3001880.65835,1333820.32172,381066.791496
33522,73843.1319733,101585.629904,134874.135574,190425.192267,4350989.05182,0.0,2573262.38429,3001880.65835,1333820.32172,381066.791496
335221,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
335222,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
335224,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
335228,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
3353,147686.263947,203171.259808,269748.271147,380850.384534,8701978.10364,0.0,5146524.76858,6003761.31669,2667640.64344,762133.582991
33531,147686.263947,203171.259808,269748.271147,380850.384534,8701978.10364,0.0,5146524.76858,6003761.31669,2667640.64344,762133.582991
335311,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
335312,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
335313,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
335314,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
3359,147686.263947,203171.259808,269748.271147,380850.384534,8701978.10364,0.0,5146524.76858,6003761.31669,2667640.64344,762133.582991
33591,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
335911,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
335912,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
33592,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
335921,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
335929,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
33593,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
335931,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
335932,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
33599,36921.5659867,50792.8149519,67437.0677868,95212.5961336,2175494.52591,0.0,1286631.19214,1500940.32917,666910.160861,190533.395748
335991,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
335999,18460.7829933,25396.407476,33718.5338934,47606.2980668,1087747.26295,0.0,643315.596072,750470.164586,333455.080431,95266.6978739
336,1044455.51133,1436852.2595,1907693.11202,2693420.98911,61541464.6352,0.0,36396859.2276,42459342.0426,18865884.3269,5389902.89178
3361,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
33611,74603.9650947,102632.30425,136263.793715,192387.213508,4395818.90252,0.0,2599775.65911,3032810.1459,1347563.1662,384993.063698
336111,37301.9825474,51316.1521251,68131.8968577,96193.606754,2197909.45126,0.0,1299887.82956,1516405.07295,673781.583102,192496.531849
336112,37301.9825474,51316.1521251,68131.8968577,96193.606754,2197909.45126,0.0,1299887.82956,1516405.07295,673781.583102,192496.531849
33612,74603.9650947,102632.30425,136263.793715,192387.213508,4395818.90252,0.0,2599775.65911,3032810.1459,1347563.1662,384993.063698
336120,74603.9650947,102632.30425,136263.793715,192387.213508,4395818.90252,0.0,2599775.65911,3032810.1459,1347563.1662,384993.063698
3362,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
33621,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
336211,37301.9825474,51316.1521251,68131.8968577,96193.606754,2197909.45126,0.0,1299887.82956,1516405.07295,673781.583102,192496.531849
336212,37301.9825474,51316.1521251,68131.8968577,96193.606754,2197909.45126,0.0,1299887.82956,1516405.07295,673781.583102,192496.531849
336213,37301.9825474,51316.1521251,68131.8968577,96193.606754,2197909.45126,0.0,1299887.82956,1516405.07295,673781.583102,192496.531849
336214,37301.9825474,51316.1521251,68131.8968577,96193.606754,2197909.45126,0.0,1299887.82956,1516405.07295,673781.583102,192496.531849
3363,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
33631,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336310,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
33632,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336320,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
33633,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336330,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
33634,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336340,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
33635,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336350,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
33636,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336360,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
33637,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336370,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
33639,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
336390,18650.9912737,25658.0760625,34065.9484288,48096.803377,1098954.72563,0.0,649943.914778,758202.536475,336890.791551,96248.2659246
3364,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
33641,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
336411,24867.9883649,34210.7680834,45421.2645718,64129.0711693,1465272.96751,0.0,866591.886371,1010936.7153,449187.722068,128331.021233
336412,24867.9883649,34210.7680834,45421.2645718,64129.0711693,1465272.96751,0.0,866591.886371,1010936.7153,449187.722068,128331.021233
336413,24867.9883649,34210.7680834,45421.2645718,64129.0711693,1465272.96751,0.0,866591.886371,1010936.7153,449187.722068,128331.021233
336414,24867.9883649,34210.7680834,45421.2645718,64129.0711693,1465272.96751,0.0,866591.886371,1010936.7153,449187.722068,128331.021233
336415,24867.9883649,34210.7680834,45421.2645718,64129.0711693,1465272.96751,0.0,866591.886371,1010936.7153,449187.722068,128331.021233
336419,24867.9883649,34210.7680834,45421.2645718,64129.0711693,1465272.96751,0.0,866591.886371,1010936.7153,449187.722068,128331.021233
3365,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
33651,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
336510,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
3366,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
33661,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
336611,74603.9650947,102632.30425,136263.793715,192387.213508,4395818.90252,0.0,2599775.65911,3032810.1459,1347563.1662,384993.063698
336612,74603.9650947,102632.30425,136263.793715,192387.213508,4395818.90252,0.0,2599775.65911,3032810.1459,1347563.1662,384993.063698
3369,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
33699,149207.930189,205264.6085,272527.587431,384774.427016,8791637.80503,0.0,5199551.31823,6065620.2918,2695126.33241,769986.127396
336991,49735.9767298,68421.5361668,90842.5291436,128258.142339,2930545.93501,0.0,1733183.77274,2021873.4306,898375.444136,256662.042465
336992,49735.9767298,68421.5361668,90842.5291436,128258.142339,2930545.93501,0.0,1733183.77274,2021873.4306,898375.444136,256662.042465
336999,49735.9767298,68421.5361668,90842.5291436,128258.142339,2930545.93501,0.0,1733183.77274,2021873.4306,898375.444136,256662.042465
337,50921.8291795,70052.9074921,93008.4831029,131316.194925,3000418.79776,0.0,1774507.98829,2070080.85947,919795.365714,262781.622934
3371,16973.9430598,23350.969164,31002.827701,43772.0649751,1000139.59925,0.0,591502.662762,690026.953157,306598.455238,87593.8743115
33711,8486.97152992,11675.484582,15501.4138505,21886.0324875,500069.799627,0.0,295751.331381,345013.476579,153299.227619,43796.9371557
337110,8486.97152992,11675.484582,15501.4138505,21886.0324875,500069.799627,0.0,295751.331381,345013.476579,153299.227619,43796.9371557
33712,8486.97152992,11675.484582,15501.4138505,21886.0324875,500069.799627,0.0,295751.331381,345013.476579,153299.227619,43796.9371557
