Codes:,Interest Paid,Land,Capital Stock,Cost of Treasury Stock,Depreciable Assets,Earnings (rtnd appr),Earnings (rtnd unappr.),Accumulated Depreciation,Inventories,Additional paid-in Capital
327390,309862.568115,597639.1262,827583.575328,358525.737117,10111230.9402,467902.664883,10876.0883277,5757106.28193,1276524.45771,8105378.91317
3274,1239450.27246,2390556.5048,3310334.30131,1434102.94847,40444923.7608,1871610.65953,43504.3533109,23028425.1277,5106097.83084,32421515.6527
32741,619725.136229,1195278.2524,1655167.15066,717051.474235,20222461.8804,935805.329766,21752.1766554,11514212.5639,2553048.91542,16210757.8263
327410,619725.136229,1195278.2524,1655167.15066,717051.474235,20222461.8804,935805.329766,21752.1766554,11514212.5639,2553048.91542,16210757.8263
32742,619725.136229,1195278.2524,1655167.15066,717051.474235,20222461.8804,935805.329766,21752.1766554,11514212.5639,2553048.91542,16210757.8263
327420,619725.136229,1195278.2524,1655167.15066,717051.474235,20222461.8804,935805.329766,21752.1766554,11514212.5639,2553048.91542,16210757.8263
3279,1239450.27246,2390556.5048,3310334.30131,1434102.94847,40444923.7608,1871610.65953,43504.3533109,23028425.1277,5106097.83084,32421515.6527
32791,619725.136229,1195278.2524,1655167.15066,717051.474235,20222461.8804,935805.329766,21752.1766554,11514212.5639,2553048.91542,16210757.8263
327910,619725.136229,1195278.2524,1655167.15066,717051.474235,20222461.8804,935805.329766,21752.1766554,11514212.5639,2553048.91542,16210757.8263
32799,619725.136229,1195278.2524,1655167.15066,717051.474235,20222461.8804,935805.329766,21752.1766554,11514212.5639,2553048.91542,16210757.8263
327991,154931.284057,298819.5631,413791.787664,179262.868559,5055615.4701,233951.332441,5438.04416386,2878553.14097,638262.228855,4052689.45658
327992,154931.284057,298819.5631,413791.787664,179262.868559,5055615.4701,233951.332441,5438.04416386,2878553.14097,638262.228855,4052689.45658
327993,154931.284057,298819.5631,413791.787664,179262.868559,5055615.4701,233951.332441,5438.04416386,2878553.14097,638262.228855,4052689.45658
327999,154931.284057,298819.5631,413791.787664,179262.868559,5055615.4701,233951.332441,5438.04416386,2878553.14097,638262.228855,4052689.45658
331,11021076.7955,5419705.49939,40469415.1734,21598702.3044,233324644.082,87715.1744436,55998380.711,128649035.873,69614958.0893,145398242.553
3313,11021076.7955,5419705.49939,40469415.1734,21598702.3044,233324644.082,87715.1744436,55998380.711,128649035.873,69614958.0893,145398242.553
33131,11021076.7955,5419705.49939,40469415.1734,21598702.3044,233324644.082,87715.1744436,55998380.711,128649035.873,69614958.0893,145398242.553
331315,11021076.7955,5419705.49939,40469415.1734,21598702.3044,233324644.082,87715.1744436,55998380.711,128649035.873,69614958.0893,145398242.553
332,8983586.63536,3892197.84213,50982877.8236,22155079.3332,230960602.274,616312.251981,105186106.156,158735273.917,64788569.4722,189406369.251
3322,8983586.63536,3892197.84213,50982877.8236,22155079.3332,230960602.274,616312.251981,105186106.156,158735273.917,64788569.4722,189406369.251
33221,8983586.63536,3892197.84213,50982877.8236,22155079.3332,230960602.274,616312.251981,105186106.156,158735273.917,64788569.4722,189406369.251
332215,8983586.63536,3892197.84213,50982877.8236,22155079.3332,230960602.274,616312.251981,105186106.156,158735273.917,64788569.4722,189406369.251
333,21053917.6903,5567108.09521,66700092.7624,121832341.446,299294681.025,123161.649047,196585109.466,179890886.479,131301936.65,277332267.372
3331,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
33311,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333111,501283.75453,132550.192743,1588097.44672,2900770.03442,7126063.83394,2932.4202154,4680597.84443,4283116.34475,3126236.5869,6603149.22314
333112,501283.75453,132550.192743,1588097.44672,2900770.03442,7126063.83394,2932.4202154,4680597.84443,4283116.34475,3126236.5869,6603149.22314
33312,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333120,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
33313,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333131,501283.75453,132550.192743,1588097.44672,2900770.03442,7126063.83394,2932.4202154,4680597.84443,4283116.34475,3126236.5869,6603149.22314
333132,501283.75453,132550.192743,1588097.44672,2900770.03442,7126063.83394,2932.4202154,4680597.84443,4283116.34475,3126236.5869,6603149.22314
3332,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
33324,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
333241,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333242,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333243,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333244,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333249,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
3333,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
33331,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
333314,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333316,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333318,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
3334,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
33341,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
333413,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333414,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333415,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
3335,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
33351,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
333511,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333514,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333515,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333517,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
333519,601540.505436,159060.231292,1905716.93607,3480924.04131,8551276.60073,3518.90425847,5616717.41331,5139739.6137,3751483.90428,7923779.06777
3336,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
33361,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
333611,751925.631795,198825.289115,2382146.17009,4351155.05164,10689095.7509,4398.63032309,7020896.76664,6424674.51712,4689354.88034,9904723.83472
333612,751925.631795,198825.289115,2382146.17009,4351155.05164,10689095.7509,4398.63032309,7020896.76664,6424674.51712,4689354.88034,9904723.83472
333613,751925.631795,198825.289115,2382146.17009,4351155.05164,10689095.7509,4398.63032309,7020896.76664,6424674.51712,4689354.88034,9904723.83472
333618,751925.631795,198825.289115,2382146.17009,4351155.05164,10689095.7509,4398.63032309,7020896.76664,6424674.51712,4689354.88034,9904723.83472
3339,3007702.52718,795301.156459,9528584.68034,17404620.2065,42756383.0036,17594.5212924,28083587.0666,25698698.0685,18757419.5214,39618895.3389
33391,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333911,334189.169687,88366.7951621,1058731.63115,1933846.68962,4750709.22263,1954.94681026,3120398.56295,2855410.8965,2084157.7246,4402099.4821
333912,334189.169687,88366.7951621,1058731.63115,1933846.68962,4750709.22263,1954.94681026,3120398.56295,2855410.8965,2084157.7246,4402099.4821
333913,334189.169687,88366.7951621,1058731.63115,1933846.68962,4750709.22263,1954.94681026,3120398.56295,2855410.8965,2084157.7246,4402099.4821
33392,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333921,250641.877265,66275.0963716,794048.723362,1450385.01721,3563031.91697,1466.2101077,2340298.92221,2141558.17237,1563118.29345,3301574.61157
333922,250641.877265,66275.0963716,794048.723362,1450385.01721,3563031.91697,1466.2101077,2340298.92221,2141558.17237,1563118.29345,3301574.61157
333923,250641.877265,66275.0963716,794048.723362,1450385.01721,3563031.91697,1466.2101077,2340298.92221,2141558.17237,1563118.29345,3301574.61157
333924,250641.877265,66275.0963716,794048.723362,1450385.01721,3563031.91697,1466.2101077,2340298.92221,2141558.17237,1563118.29345,3301574.61157
33399,1002567.50906,265100.385486,3176194.89345,5801540.06885,14252127.6679,5864.84043079,9361195.68885,8566232.68949,6252473.17379,13206298.4463
333991,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
333992,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
333993,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
333994,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
333995,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
333996,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
333997,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
333999,125320.938633,33137.5481858,397024.361681,725192.508606,1781515.95848,733.105053849,1170149.46111,1070779.08619,781559.146724,1650787.30579
334,25692707.0819,10824659.4731,165954870.017,448651517.64,489196649.272,560309.502144,25189994.473,306501232.336,100408827.052,1247000844.11
3341,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
33411,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
334111,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
334112,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
334118,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
3342,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
33421,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
334210,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
33422,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
334220,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
33429,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
334290,1427372.61566,601369.970729,9219715.00096,24925084.3134,27177591.6262,31128.3056747,1399444.13739,17027846.2409,5578268.16955,69277824.6727
3343,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
33431,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
334310,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
3344,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
33441,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
334412,713686.30783,300684.985364,4609857.50048,12462542.1567,13588795.8131,15564.1528373,699722.068695,8513923.12043,2789134.08478,34638912.3364
334413,713686.30783,300684.985364,4609857.50048,12462542.1567,13588795.8131,15564.1528373,699722.068695,8513923.12043,2789134.08478,34638912.3364
334416,713686.30783,300684.985364,4609857.50048,12462542.1567,13588795.8131,15564.1528373,699722.068695,8513923.12043,2789134.08478,34638912.3364
334417,713686.30783,300684.985364,4609857.50048,12462542.1567,13588795.8131,15564.1528373,699722.068695,8513923.12043,2789134.08478,34638912.3364
334418,713686.30783,300684.985364,4609857.50048,12462542.1567,13588795.8131,15564.1528373,699722.068695,8513923.12043,2789134.08478,34638912.3364
334419,713686.30783,300684.985364,4609857.50048,12462542.1567,13588795.8131,15564.1528373,699722.068695,8513923.12043,2789134.08478,34638912.3364
3345,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
33451,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
334510,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334511,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334512,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334513,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334514,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334515,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334516,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334517,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
334519,475790.871887,200456.65691,3073238.33365,8308361.43779,9059197.20874,10376.1018916,466481.37913,5675948.74696,1859422.72318,23092608.2242
3346,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
33461,4282117.84698,1804109.91219,27659145.0029,74775252.9401,81532774.8787,93384.9170241,4198332.41217,51083538.7226,16734804.5087,207833474.018
334613,2141058.92349,902054.956093,13829572.5014,37387626.47,40766387.4393,46692.458512,2099166.20608,25541769.3613,8367402.25433,103916737.009
334614,2141058.92349,902054.956093,13829572.5014,37387626.47,40766387.4393,46692.458512,2099166.20608,25541769.3613,8367402.25433,103916737.009
335,95992919.6236,5522948.07284,21608900.8978,93935192.3871,263069569.645,2262061.28739,410734751.603,164040477.464,53019743.1765,290407584.675
3351,23998229.9059,1380737.01821,5402225.22444,23483798.0968,65767392.4112,565515.321847,102683687.901,41010119.366,13254935.7941,72601896.1688
33511,11999114.953,690368.509105,2701112.61222,11741899.0484,32883696.2056,282757.660923,51341843.9503,20505059.683,6627467.89706,36300948.0844
335110,11999114.953,690368.509105,2701112.61222,11741899.0484,32883696.2056,282757.660923,51341843.9503,20505059.683,6627467.89706,36300948.0844
33512,11999114.953,690368.509105,2701112.61222,11741899.0484,32883696.2056,282757.660923,51341843.9503,20505059.683,6627467.89706,36300948.0844
335121,3999704.98432,230122.836368,900370.87074,3913966.34946,10961232.0685,94252.5536411,17113947.9834,6835019.89434,2209155.96569,12100316.0281
335122,3999704.98432,230122.836368,900370.87074,3913966.34946,10961232.0685,94252.5536411,17113947.9834,6835019.89434,2209155.96569,12100316.0281
335129,3999704.98432,230122.836368,900370.87074,3913966.34946,10961232.0685,94252.5536411,17113947.9834,6835019.89434,2209155.96569,12100316.0281
3352,23998229.9059,1380737.01821,5402225.22444,23483798.0968,65767392.4112,565515.321847,102683687.901,41010119.366,13254935.7941,72601896.1688
33521,11999114.953,690368.509105,2701112.61222,11741899.0484,32883696.2056,282757.660923,51341843.9503,20505059.683,6627467.89706,36300948.0844
335210,11999114.953,690368.509105,2701112.61222,11741899.0484,32883696.2056,282757.660923,51341843.9503,20505059.683,6627467.89706,36300948.0844
33522,11999114.953,690368.509105,2701112.61222,11741899.0484,32883696.2056,282757.660923,51341843.9503,20505059.683,6627467.89706,36300948.0844
335221,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
335222,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
335224,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
335228,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
3353,23998229.9059,1380737.01821,5402225.22444,23483798.0968,65767392.4112,565515.321847,102683687.901,41010119.366,13254935.7941,72601896.1688
33531,23998229.9059,1380737.01821,5402225.22444,23483798.0968,65767392.4112,565515.321847,102683687.901,41010119.366,13254935.7941,72601896.1688
335311,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
335312,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
335313,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
335314,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
3359,23998229.9059,1380737.01821,5402225.22444,23483798.0968,65767392.4112,565515.321847,102683687.901,41010119.366,13254935.7941,72601896.1688
33591,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
335911,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
335912,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
33592,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
335921,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
335929,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
33593,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
335931,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
335932,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
33599,5999557.47648,345184.254552,1350556.30611,5870949.52419,16441848.1028,141378.830462,25670921.9752,10252529.8415,3313733.94853,18150474.0422
335991,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
335999,2999778.73824,172592.127276,675278.153055,2935474.7621,8220924.05139,70689.4152308,12835460.9876,5126264.92075,1656866.97427,9075237.0211
336,34400936.5333,12238314.3222,140014192.368,144353384.442,754099233.807,132201.770087,268779272.572,400619992.785,237855185.802,483801015.945
3361,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
33611,2457209.75238,874165.308727,10001013.7406,10310956.0316,53864230.9862,9442.98357767,19198519.4695,28615713.7704,16989656.1287,34557215.4246
336111,1228604.87619,437082.654364,5000506.87029,5155478.0158,26932115.4931,4721.49178883,9599259.73473,14307856.8852,8494828.06437,17278607.7123
336112,1228604.87619,437082.654364,5000506.87029,5155478.0158,26932115.4931,4721.49178883,9599259.73473,14307856.8852,8494828.06437,17278607.7123
33612,2457209.75238,874165.308727,10001013.7406,10310956.0316,53864230.9862,9442.98357767,19198519.4695,28615713.7704,16989656.1287,34557215.4246
336120,2457209.75238,874165.308727,10001013.7406,10310956.0316,53864230.9862,9442.98357767,19198519.4695,28615713.7704,16989656.1287,34557215.4246
3362,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
33621,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
336211,1228604.87619,437082.654364,5000506.87029,5155478.0158,26932115.4931,4721.49178883,9599259.73473,14307856.8852,8494828.06437,17278607.7123
336212,1228604.87619,437082.654364,5000506.87029,5155478.0158,26932115.4931,4721.49178883,9599259.73473,14307856.8852,8494828.06437,17278607.7123
336213,1228604.87619,437082.654364,5000506.87029,5155478.0158,26932115.4931,4721.49178883,9599259.73473,14307856.8852,8494828.06437,17278607.7123
336214,1228604.87619,437082.654364,5000506.87029,5155478.0158,26932115.4931,4721.49178883,9599259.73473,14307856.8852,8494828.06437,17278607.7123
3363,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
33631,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336310,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
33632,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336320,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
33633,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336330,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
33634,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336340,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
33635,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336350,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
33636,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336360,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
33637,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336370,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
33639,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
336390,614302.438094,218541.327182,2500253.43514,2577739.0079,13466057.7465,2360.74589442,4799629.86736,7153928.44259,4247414.03219,8639303.85616
3364,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
33641,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
336411,819069.917459,291388.436242,3333671.24686,3436985.34386,17954743.6621,3147.66119256,6399506.48982,9538571.25679,5663218.70958,11519071.8082
336412,819069.917459,291388.436242,3333671.24686,3436985.34386,17954743.6621,3147.66119256,6399506.48982,9538571.25679,5663218.70958,11519071.8082
336413,819069.917459,291388.436242,3333671.24686,3436985.34386,17954743.6621,3147.66119256,6399506.48982,9538571.25679,5663218.70958,11519071.8082
336414,819069.917459,291388.436242,3333671.24686,3436985.34386,17954743.6621,3147.66119256,6399506.48982,9538571.25679,5663218.70958,11519071.8082
336415,819069.917459,291388.436242,3333671.24686,3436985.34386,17954743.6621,3147.66119256,6399506.48982,9538571.25679,5663218.70958,11519071.8082
336419,819069.917459,291388.436242,3333671.24686,3436985.34386,17954743.6621,3147.66119256,6399506.48982,9538571.25679,5663218.70958,11519071.8082
3365,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
33651,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
336510,4914419.50475,1748330.61745,20002027.4812,20621912.0632,107728461.972,18885.9671553,38397038.9389,57231427.5407,33979312.2575,69114430.8492
