Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
326220,1511438494.78,217463289.624,6657589.14037,654338722.834,5248559323.85,14927638333.1,1114714659.8,9488610753.12,3839709818.15,600960473.473
32629,1511438494.78,217463289.624,6657589.14037,654338722.834,5248559323.85,14927638333.1,1114714659.8,9488610753.12,3839709818.15,600960473.473
326291,755719247.388,108731644.812,3328794.57018,327169361.417,2624279661.93,7463819166.53,557357329.901,4744305376.56,1919854909.07,300480236.737
326299,755719247.388,108731644.812,3328794.57018,327169361.417,2624279661.93,7463819166.53,557357329.901,4744305376.56,1919854909.07,300480236.737
327,8275835753.28,5976391262.0,4679026648.83,3585257371.17,81053789131.7,101112309402.0,108760883.277,57571062819.3,12765244577.1,3098625681.15
3271,1655167150.66,1195278252.4,935805329.766,717051474.235,16210757826.3,20222461880.4,21752176.6554,11514212563.9,2553048915.42,619725136.229
32711,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
327110,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
32712,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
327120,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
3272,1655167150.66,1195278252.4,935805329.766,717051474.235,16210757826.3,20222461880.4,21752176.6554,11514212563.9,2553048915.42,619725136.229
32721,1655167150.66,1195278252.4,935805329.766,717051474.235,16210757826.3,20222461880.4,21752176.6554,11514212563.9,2553048915.42,619725136.229
327211,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
327212,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
327213,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
327215,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
3273,1655167150.66,1195278252.4,935805329.766,717051474.235,16210757826.3,20222461880.4,21752176.6554,11514212563.9,2553048915.42,619725136.229
32731,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
327310,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
32732,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
327320,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
32733,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
327331,206895893.832,149409781.55,116975666.221,89631434.2793,2026344728.29,2527807735.05,2719022.08193,1439276570.48,319131114.428,77465642.0286
327332,206895893.832,149409781.55,116975666.221,89631434.2793,2026344728.29,2527807735.05,2719022.08193,1439276570.48,319131114.428,77465642.0286
32739,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
327390,413791787.664,298819563.1,233951332.441,179262868.559,4052689456.58,5055615470.1,5438044.16386,2878553140.97,638262228.855,154931284.057
3274,1655167150.66,1195278252.4,935805329.766,717051474.235,16210757826.3,20222461880.4,21752176.6554,11514212563.9,2553048915.42,619725136.229
32741,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
327410,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
32742,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
327420,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
3279,1655167150.66,1195278252.4,935805329.766,717051474.235,16210757826.3,20222461880.4,21752176.6554,11514212563.9,2553048915.42,619725136.229
32791,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
327910,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
32799,827583575.328,597639126.2,467902664.883,358525737.117,8105378913.17,10111230940.2,10876088.3277,5757106281.93,1276524457.71,309862568.115
327991,206895893.832,149409781.55,116975666.221,89631434.2793,2026344728.29,2527807735.05,2719022.08193,1439276570.48,319131114.428,77465642.0286
327992,206895893.832,149409781.55,116975666.221,89631434.2793,2026344728.29,2527807735.05,2719022.08193,1439276570.48,319131114.428,77465642.0286
327993,206895893.832,149409781.55,116975666.221,89631434.2793,2026344728.29,2527807735.05,2719022.08193,1439276570.48,319131114.428,77465642.0286
327999,206895893.832,149409781.55,116975666.221,89631434.2793,2026344728.29,2527807735.05,2719022.08193,1439276570.48,319131114.428,77465642.0286
331,20234707586.7,2709852749.7,43857587.2218,10799351152.2,72699121276.4,116662322041.0,27999190355.5,64324517936.7,34807479044.6,5510538397.73
3313,20234707586.7,2709852749.7,43857587.2218,10799351152.2,72699121276.4,116662322041.0,27999190355.5,64324517936.7,34807479044.6,5510538397.73
33131,20234707586.7,2709852749.7,43857587.2218,10799351152.2,72699121276.4,116662322041.0,27999190355.5,64324517936.7,34807479044.6,5510538397.73
331315,20234707586.7,2709852749.7,43857587.2218,10799351152.2,72699121276.4,116662322041.0,27999190355.5,64324517936.7,34807479044.6,5510538397.73
332,25491438911.8,1946098921.06,308156125.991,11077539666.6,94703184625.3,115480301137.0,52593053077.8,79367636958.7,32394284736.1,4491793317.68
3322,25491438911.8,1946098921.06,308156125.991,11077539666.6,94703184625.3,115480301137.0,52593053077.8,79367636958.7,32394284736.1,4491793317.68
33221,25491438911.8,1946098921.06,308156125.991,11077539666.6,94703184625.3,115480301137.0,52593053077.8,79367636958.7,32394284736.1,4491793317.68
332215,25491438911.8,1946098921.06,308156125.991,11077539666.6,94703184625.3,115480301137.0,52593053077.8,79367636958.7,32394284736.1,4491793317.68
333,33350046381.2,2783554047.61,61580824.5233,60916170722.9,138666133686.0,149647340513.0,98292554733.0,89945443239.7,65650968324.8,10526958845.1
3331,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
33311,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333111,794048723.362,66275096.3716,1466210.1077,1450385017.21,3301574611.57,3563031916.97,2340298922.21,2141558172.37,1563118293.45,250641877.265
333112,794048723.362,66275096.3716,1466210.1077,1450385017.21,3301574611.57,3563031916.97,2340298922.21,2141558172.37,1563118293.45,250641877.265
33312,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333120,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
33313,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333131,794048723.362,66275096.3716,1466210.1077,1450385017.21,3301574611.57,3563031916.97,2340298922.21,2141558172.37,1563118293.45,250641877.265
333132,794048723.362,66275096.3716,1466210.1077,1450385017.21,3301574611.57,3563031916.97,2340298922.21,2141558172.37,1563118293.45,250641877.265
3332,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
33324,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
333241,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333242,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333243,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333244,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333249,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
3333,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
33331,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
333314,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333316,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333318,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
3334,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
33341,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
333413,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333414,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333415,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
3335,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
33351,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
333511,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333514,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333515,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333517,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
333519,952858468.034,79530115.6459,1759452.12924,1740462020.65,3961889533.89,4275638300.36,2808358706.66,2569869806.85,1875741952.14,300770252.718
3336,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
33361,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
333611,1191073085.04,99412644.5574,2199315.16155,2175577525.82,4952361917.36,5344547875.45,3510448383.32,3212337258.56,2344677440.17,375962815.898
333612,1191073085.04,99412644.5574,2199315.16155,2175577525.82,4952361917.36,5344547875.45,3510448383.32,3212337258.56,2344677440.17,375962815.898
333613,1191073085.04,99412644.5574,2199315.16155,2175577525.82,4952361917.36,5344547875.45,3510448383.32,3212337258.56,2344677440.17,375962815.898
333618,1191073085.04,99412644.5574,2199315.16155,2175577525.82,4952361917.36,5344547875.45,3510448383.32,3212337258.56,2344677440.17,375962815.898
3339,4764292340.17,397650578.23,8797260.64619,8702310103.27,19809447669.4,21378191501.8,14041793533.3,12849349034.2,9378709760.69,1503851263.59
33391,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333911,529365815.575,44183397.5811,977473.405132,966923344.808,2201049741.05,2375354611.31,1560199281.48,1427705448.25,1042078862.3,167094584.843
333912,529365815.575,44183397.5811,977473.405132,966923344.808,2201049741.05,2375354611.31,1560199281.48,1427705448.25,1042078862.3,167094584.843
333913,529365815.575,44183397.5811,977473.405132,966923344.808,2201049741.05,2375354611.31,1560199281.48,1427705448.25,1042078862.3,167094584.843
33392,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333921,397024361.681,33137548.1858,733105.053849,725192508.606,1650787305.79,1781515958.48,1170149461.11,1070779086.19,781559146.724,125320938.633
333922,397024361.681,33137548.1858,733105.053849,725192508.606,1650787305.79,1781515958.48,1170149461.11,1070779086.19,781559146.724,125320938.633
333923,397024361.681,33137548.1858,733105.053849,725192508.606,1650787305.79,1781515958.48,1170149461.11,1070779086.19,781559146.724,125320938.633
333924,397024361.681,33137548.1858,733105.053849,725192508.606,1650787305.79,1781515958.48,1170149461.11,1070779086.19,781559146.724,125320938.633
33399,1588097446.72,132550192.743,2932420.2154,2900770034.42,6603149223.14,7126063833.94,4680597844.43,4283116344.75,3126236586.9,501283754.53
333991,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
333992,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
333993,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
333994,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
333995,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
333996,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
333997,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
333999,198512180.841,16568774.0929,366552.526924,362596254.303,825393652.893,890757979.242,585074730.553,535389543.093,390779573.362,62660469.3163
334,82977435008.6,5412329736.56,280154751.072,224325758820.0,623500422055.0,244598324636.0,12594997236.5,153250616168.0,50204413526.0,12846353540.9
3341,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
33411,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
334111,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
334112,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
334118,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
3342,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
33421,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
334210,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
33422,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
334220,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
33429,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
334290,4609857500.48,300684985.364,15564152.8373,12462542156.7,34638912336.4,13588795813.1,699722068.695,8513923120.43,2789134084.78,713686307.83
3343,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
33431,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
334310,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
3344,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
33441,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
334412,2304928750.24,150342492.682,7782076.41867,6231271078.34,17319456168.2,6794397906.56,349861034.347,4256961560.22,1394567042.39,356843153.915
334413,2304928750.24,150342492.682,7782076.41867,6231271078.34,17319456168.2,6794397906.56,349861034.347,4256961560.22,1394567042.39,356843153.915
334416,2304928750.24,150342492.682,7782076.41867,6231271078.34,17319456168.2,6794397906.56,349861034.347,4256961560.22,1394567042.39,356843153.915
334417,2304928750.24,150342492.682,7782076.41867,6231271078.34,17319456168.2,6794397906.56,349861034.347,4256961560.22,1394567042.39,356843153.915
334418,2304928750.24,150342492.682,7782076.41867,6231271078.34,17319456168.2,6794397906.56,349861034.347,4256961560.22,1394567042.39,356843153.915
334419,2304928750.24,150342492.682,7782076.41867,6231271078.34,17319456168.2,6794397906.56,349861034.347,4256961560.22,1394567042.39,356843153.915
3345,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
33451,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
334510,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334511,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334512,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334513,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334514,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334515,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334516,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334517,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
334519,1536619166.83,100228328.455,5188050.94578,4154180718.89,11546304112.1,4529598604.37,233240689.565,2837974373.48,929711361.592,237895435.943
3346,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
33461,13829572501.4,902054956.093,46692458.512,37387626470.0,103916737009.0,40766387439.3,2099166206.08,25541769361.3,8367402254.33,2141058923.49
334613,6914786250.72,451027478.047,23346229.256,18693813235.0,51958368504.6,20383193719.7,1049583103.04,12770884680.7,4183701127.16,1070529461.74
334614,6914786250.72,451027478.047,23346229.256,18693813235.0,51958368504.6,20383193719.7,1049583103.04,12770884680.7,4183701127.16,1070529461.74
335,10804450448.9,2761474036.42,1131030643.69,46967596193.6,145203792338.0,131534784822.0,205367375801.0,82020238732.0,26509871588.2,47996459811.8
3351,2701112612.22,690368509.105,282757660.923,11741899048.4,36300948084.4,32883696205.6,51341843950.3,20505059683.0,6627467897.06,11999114953.0
33511,1350556306.11,345184254.552,141378830.462,5870949524.19,18150474042.2,16441848102.8,25670921975.2,10252529841.5,3313733948.53,5999557476.48
335110,1350556306.11,345184254.552,141378830.462,5870949524.19,18150474042.2,16441848102.8,25670921975.2,10252529841.5,3313733948.53,5999557476.48
33512,1350556306.11,345184254.552,141378830.462,5870949524.19,18150474042.2,16441848102.8,25670921975.2,10252529841.5,3313733948.53,5999557476.48
335121,450185435.37,115061418.184,47126276.8206,1956983174.73,6050158014.06,5480616034.26,8556973991.72,3417509947.17,1104577982.84,1999852492.16
335122,450185435.37,115061418.184,47126276.8206,1956983174.73,6050158014.06,5480616034.26,8556973991.72,3417509947.17,1104577982.84,1999852492.16
335129,450185435.37,115061418.184,47126276.8206,1956983174.73,6050158014.06,5480616034.26,8556973991.72,3417509947.17,1104577982.84,1999852492.16
3352,2701112612.22,690368509.105,282757660.923,11741899048.4,36300948084.4,32883696205.6,51341843950.3,20505059683.0,6627467897.06,11999114953.0
33521,1350556306.11,345184254.552,141378830.462,5870949524.19,18150474042.2,16441848102.8,25670921975.2,10252529841.5,3313733948.53,5999557476.48
335210,1350556306.11,345184254.552,141378830.462,5870949524.19,18150474042.2,16441848102.8,25670921975.2,10252529841.5,3313733948.53,5999557476.48
33522,1350556306.11,345184254.552,141378830.462,5870949524.19,18150474042.2,16441848102.8,25670921975.2,10252529841.5,3313733948.53,5999557476.48
335221,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
335222,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
335224,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
335228,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
3353,2701112612.22,690368509.105,282757660.923,11741899048.4,36300948084.4,32883696205.6,51341843950.3,20505059683.0,6627467897.06,11999114953.0
33531,2701112612.22,690368509.105,282757660.923,11741899048.4,36300948084.4,32883696205.6,51341843950.3,20505059683.0,6627467897.06,11999114953.0
335311,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
335312,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
335313,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
335314,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
3359,2701112612.22,690368509.105,282757660.923,11741899048.4,36300948084.4,32883696205.6,51341843950.3,20505059683.0,6627467897.06,11999114953.0
33591,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
335911,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
335912,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
33592,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
335921,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
335929,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
33593,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
335931,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
335932,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
33599,675278153.055,172592127.276,70689415.2308,2935474762.1,9075237021.1,8220924051.39,12835460987.6,5126264920.75,1656866974.27,2999778738.24
335991,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
335999,337639076.528,86296063.6381,35344707.6154,1467737381.05,4537618510.55,4110462025.7,6417730493.79,2563132460.38,828433487.133,1499889369.12
336,70007096184.0,6119157161.09,66100885.0437,72176692221.2,241900507972.0,377049616903.0,134389636286.0,200309996393.0,118927592901.0,17200468266.6
3361,10001013740.6,874165308.727,9442983.57767,10310956031.6,34557215424.6,53864230986.2,19198519469.5,28615713770.4,16989656128.7,2457209752.38
33611,5000506870.29,437082654.364,4721491.78883,5155478015.8,17278607712.3,26932115493.1,9599259734.73,14307856885.2,8494828064.37,1228604876.19
336111,2500253435.14,218541327.182,2360745.89442,2577739007.9,8639303856.16,13466057746.5,4799629867.36,7153928442.59,4247414032.19,614302438.094
336112,2500253435.14,218541327.182,2360745.89442,2577739007.9,8639303856.16,13466057746.5,4799629867.36,7153928442.59,4247414032.19,614302438.094
33612,5000506870.29,437082654.364,4721491.78883,5155478015.8,17278607712.3,26932115493.1,9599259734.73,14307856885.2,8494828064.37,1228604876.19
336120,5000506870.29,437082654.364,4721491.78883,5155478015.8,17278607712.3,26932115493.1,9599259734.73,14307856885.2,8494828064.37,1228604876.19
3362,10001013740.6,874165308.727,9442983.57767,10310956031.6,34557215424.6,53864230986.2,19198519469.5,28615713770.4,16989656128.7,2457209752.38
33621,10001013740.6,874165308.727,9442983.57767,10310956031.6,34557215424.6,53864230986.2,19198519469.5,28615713770.4,16989656128.7,2457209752.38
336211,2500253435.14,218541327.182,2360745.89442,2577739007.9,8639303856.16,13466057746.5,4799629867.36,7153928442.59,4247414032.19,614302438.094
336212,2500253435.14,218541327.182,2360745.89442,2577739007.9,8639303856.16,13466057746.5,4799629867.36,7153928442.59,4247414032.19,614302438.094
336213,2500253435.14,218541327.182,2360745.89442,2577739007.9,8639303856.16,13466057746.5,4799629867.36,7153928442.59,4247414032.19,614302438.094
336214,2500253435.14,218541327.182,2360745.89442,2577739007.9,8639303856.16,13466057746.5,4799629867.36,7153928442.59,4247414032.19,614302438.094
3363,10001013740.6,874165308.727,9442983.57767,10310956031.6,34557215424.6,53864230986.2,19198519469.5,28615713770.4,16989656128.7,2457209752.38
33631,1250126717.57,109270663.591,1180372.94721,1288869503.95,4319651928.08,6733028873.27,2399814933.68,3576964221.29,2123707016.09,307151219.047
336310,1250126717.57,109270663.591,1180372.94721,1288869503.95,4319651928.08,6733028873.27,2399814933.68,3576964221.29,2123707016.09,307151219.047
33632,1250126717.57,109270663.591,1180372.94721,1288869503.95,4319651928.08,6733028873.27,2399814933.68,3576964221.29,2123707016.09,307151219.047
336320,1250126717.57,109270663.591,1180372.94721,1288869503.95,4319651928.08,6733028873.27,2399814933.68,3576964221.29,2123707016.09,307151219.047
