Codes:,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,corporate_limited_partners,tax_exempt_limited_partners
32721,-3453.43215696,2574665.52366,465318.866398,13151156.9737,36038051.6709,16214319.4905,7063492.49726,355104.54509,53406482.3537,-80578.8395202
327211,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
327212,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
327213,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
327215,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
3273,-3453.43215696,2574665.52366,465318.866398,13151156.9737,36038051.6709,16214319.4905,7063492.49726,355104.54509,53406482.3537,-80578.8395202
32731,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
327310,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
32732,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
327320,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
32733,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
327331,-431.67901962,321833.190458,58164.8582997,1643894.62171,4504756.45887,2026789.93631,882936.562157,44388.0681362,6675810.29421,-10072.35494
327332,-431.67901962,321833.190458,58164.8582997,1643894.62171,4504756.45887,2026789.93631,882936.562157,44388.0681362,6675810.29421,-10072.35494
32739,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
327390,-863.35803924,643666.380916,116329.716599,3287789.24343,9009512.91773,4053579.87263,1765873.12431,88776.1362725,13351620.5884,-20144.70988
3274,-3453.43215696,2574665.52366,465318.866398,13151156.9737,36038051.6709,16214319.4905,7063492.49726,355104.54509,53406482.3537,-80578.8395202
32741,-1726.71607848,1287332.76183,232659.433199,6575578.48685,18019025.8355,8107159.74525,3531746.24863,177552.272545,26703241.1768,-40289.4197601
327410,-1726.71607848,1287332.76183,232659.433199,6575578.48685,18019025.8355,8107159.74525,3531746.24863,177552.272545,26703241.1768,-40289.4197601
32742,-1726.71607848,1287332.76183,232659.433199,6575578.48685,18019025.8355,8107159.74525,3531746.24863,177552.272545,26703241.1768,-40289.4197601
327420,-1726.71607848,1287332.76183,232659.433199,6575578.48685,18019025.8355,8107159.74525,3531746.24863,177552.272545,26703241.1768,-40289.4197601
3279,-3453.43215696,2574665.52366,465318.866398,13151156.9737,36038051.6709,16214319.4905,7063492.49726,355104.54509,53406482.3537,-80578.8395202
32791,-1726.71607848,1287332.76183,232659.433199,6575578.48685,18019025.8355,8107159.74525,3531746.24863,177552.272545,26703241.1768,-40289.4197601
327910,-1726.71607848,1287332.76183,232659.433199,6575578.48685,18019025.8355,8107159.74525,3531746.24863,177552.272545,26703241.1768,-40289.4197601
32799,-1726.71607848,1287332.76183,232659.433199,6575578.48685,18019025.8355,8107159.74525,3531746.24863,177552.272545,26703241.1768,-40289.4197601
327991,-431.67901962,321833.190458,58164.8582997,1643894.62171,4504756.45887,2026789.93631,882936.562157,44388.0681362,6675810.29421,-10072.35494
327992,-431.67901962,321833.190458,58164.8582997,1643894.62171,4504756.45887,2026789.93631,882936.562157,44388.0681362,6675810.29421,-10072.35494
327993,-431.67901962,321833.190458,58164.8582997,1643894.62171,4504756.45887,2026789.93631,882936.562157,44388.0681362,6675810.29421,-10072.35494
327999,-431.67901962,321833.190458,58164.8582997,1643894.62171,4504756.45887,2026789.93631,882936.562157,44388.0681362,6675810.29421,-10072.35494
331,-42471.0637489,31663799.5529,5722593.15953,161735803.924,443203839.061,199407246.307,86868375.1427,4367153.33806,656804597.152,-990976.18674
3313,-42471.0637489,31663799.5529,5722593.15953,161735803.924,443203839.061,199407246.307,86868375.1427,4367153.33806,656804597.152,-990976.18674
33131,-42471.0637489,31663799.5529,5722593.15953,161735803.924,443203839.061,199407246.307,86868375.1427,4367153.33806,656804597.152,-990976.18674
331315,-42471.0637489,31663799.5529,5722593.15953,161735803.924,443203839.061,199407246.307,86868375.1427,4367153.33806,656804597.152,-990976.18674
332,-52399.9048924,39066129.7045,7060415.04094,199546232.075,546815571.94,246024465.106,107176373.602,5388101.90669,810351693.265,-1222645.56977
3322,-52399.9048924,39066129.7045,7060415.04094,199546232.075,546815571.94,246024465.106,107176373.602,5388101.90669,810351693.265,-1222645.56977
33221,-52399.9048924,39066129.7045,7060415.04094,199546232.075,546815571.94,246024465.106,107176373.602,5388101.90669,810351693.265,-1222645.56977
332215,-52399.9048924,39066129.7045,7060415.04094,199546232.075,546815571.94,246024465.106,107176373.602,5388101.90669,810351693.265,-1222645.56977
333,-84250.2204772,62811756.0052,11351958.0824,320836728.277,879187330.414,395565897.888,172321555.249,8663160.25811,1302909021.72,-1965808.1256
3331,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
33311,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333111,-2005.95763041,1495518.00012,270284.716247,7638969.72087,20933031.6765,9418235.66399,4102894.17259,206265.720431,31021643.3743,-46804.9553715
333112,-2005.95763041,1495518.00012,270284.716247,7638969.72087,20933031.6765,9418235.66399,4102894.17259,206265.720431,31021643.3743,-46804.9553715
33312,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333120,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
33313,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333131,-2005.95763041,1495518.00012,270284.716247,7638969.72087,20933031.6765,9418235.66399,4102894.17259,206265.720431,31021643.3743,-46804.9553715
333132,-2005.95763041,1495518.00012,270284.716247,7638969.72087,20933031.6765,9418235.66399,4102894.17259,206265.720431,31021643.3743,-46804.9553715
3332,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
33324,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
333241,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333242,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333243,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333244,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333249,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
3333,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
33331,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
333314,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333316,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333318,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
3334,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
33341,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
333413,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333414,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333415,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
3335,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
33351,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
333511,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333514,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333515,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333517,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
333519,-2407.14915649,1794621.60015,324341.659497,9166763.66504,25119638.0118,11301882.7968,4923473.0071,247518.864517,37225972.0492,-56165.9464458
3336,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
33361,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
333611,-3008.93644561,2243277.00019,405427.074371,11458454.5813,31399547.5148,14127353.496,6154341.25888,309398.580647,46532465.0615,-70207.4330572
333612,-3008.93644561,2243277.00019,405427.074371,11458454.5813,31399547.5148,14127353.496,6154341.25888,309398.580647,46532465.0615,-70207.4330572
333613,-3008.93644561,2243277.00019,405427.074371,11458454.5813,31399547.5148,14127353.496,6154341.25888,309398.580647,46532465.0615,-70207.4330572
333618,-3008.93644561,2243277.00019,405427.074371,11458454.5813,31399547.5148,14127353.496,6154341.25888,309398.580647,46532465.0615,-70207.4330572
3339,-12035.7457825,8973108.00074,1621708.29748,45833818.3252,125598190.059,56509413.984,24617365.0355,1237594.32259,186129860.246,-280829.732229
33391,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333911,-1337.30508694,997012.000082,180189.810832,5092646.48058,13955354.451,6278823.776,2735262.78172,137510.480287,20681095.5829,-31203.303581
333912,-1337.30508694,997012.000082,180189.810832,5092646.48058,13955354.451,6278823.776,2735262.78172,137510.480287,20681095.5829,-31203.303581
333913,-1337.30508694,997012.000082,180189.810832,5092646.48058,13955354.451,6278823.776,2735262.78172,137510.480287,20681095.5829,-31203.303581
33392,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333921,-1002.9788152,747759.000062,135142.358124,3819484.86044,10466515.8383,4709117.832,2051447.08629,103132.860216,15510821.6872,-23402.4776857
333922,-1002.9788152,747759.000062,135142.358124,3819484.86044,10466515.8383,4709117.832,2051447.08629,103132.860216,15510821.6872,-23402.4776857
333923,-1002.9788152,747759.000062,135142.358124,3819484.86044,10466515.8383,4709117.832,2051447.08629,103132.860216,15510821.6872,-23402.4776857
333924,-1002.9788152,747759.000062,135142.358124,3819484.86044,10466515.8383,4709117.832,2051447.08629,103132.860216,15510821.6872,-23402.4776857
33399,-4011.91526082,2991036.00025,540569.432495,15277939.4417,41866063.353,18836471.328,8205788.34517,412531.440862,62043286.7486,-93609.9107429
333991,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
333992,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
333993,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
333994,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
333995,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
333996,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
333997,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
333999,-501.489407602,373879.500031,67571.1790619,1909742.43022,5233257.91913,2354558.916,1025723.54315,51566.4301078,7755410.84358,-11701.2388429
334,-63078.8161079,47027665.7322,8499302.10613,240213032.904,658254609.014,296163361.83,129018531.149,6486177.59977,975498439.303,-1471816.31758
3341,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
33411,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
334111,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
334112,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
334118,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
3342,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
33421,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
334210,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
33422,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
334220,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
33429,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
334290,-3504.37867266,2612648.09623,472183.450341,13345168.4946,36569700.5008,16453520.1017,7167696.17495,360343.199987,54194357.7391,-81767.573199
3343,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
33431,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
334310,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
3344,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
33441,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
334412,-1752.18933633,1306324.04812,236091.72517,6672584.24732,18284850.2504,8226760.05083,3583848.08747,180171.599994,27097178.8695,-40883.7865995
334413,-1752.18933633,1306324.04812,236091.72517,6672584.24732,18284850.2504,8226760.05083,3583848.08747,180171.599994,27097178.8695,-40883.7865995
334416,-1752.18933633,1306324.04812,236091.72517,6672584.24732,18284850.2504,8226760.05083,3583848.08747,180171.599994,27097178.8695,-40883.7865995
334417,-1752.18933633,1306324.04812,236091.72517,6672584.24732,18284850.2504,8226760.05083,3583848.08747,180171.599994,27097178.8695,-40883.7865995
334418,-1752.18933633,1306324.04812,236091.72517,6672584.24732,18284850.2504,8226760.05083,3583848.08747,180171.599994,27097178.8695,-40883.7865995
334419,-1752.18933633,1306324.04812,236091.72517,6672584.24732,18284850.2504,8226760.05083,3583848.08747,180171.599994,27097178.8695,-40883.7865995
3345,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
33451,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
334510,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334511,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334512,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334513,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334514,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334515,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334516,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334517,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
334519,-1168.12622422,870882.698745,157394.483447,4448389.49821,12189900.1669,5484506.70055,2389232.05832,120114.399996,18064785.913,-27255.857733
3346,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
33461,-10513.136018,7837944.2887,1416550.35102,40035505.4839,109709101.502,49360560.305,21503088.5248,1081029.59996,162583073.217,-245302.719597
334613,-5256.56800899,3918972.14435,708275.175511,20017752.742,54854550.7512,24680280.1525,10751544.2624,540514.799981,81291536.6086,-122651.359799
334614,-5256.56800899,3918972.14435,708275.175511,20017752.742,54854550.7512,24680280.1525,10751544.2624,540514.799981,81291536.6086,-122651.359799
335,-15069.5485848,11234923.8193,2030485.88937,57386967.502,157257228.715,70753518.3049,30822566.8054,1549549.82513,233046877.423,-351617.371319
3351,-3767.38714621,2808730.95482,507621.472343,14346741.8755,39314307.1787,17688379.5762,7705641.70136,387387.456283,58261719.3558,-87904.3428297
33511,-1883.6935731,1404365.47741,253810.736172,7173370.93775,19657153.5893,8844189.78811,3852820.85068,193693.728141,29130859.6779,-43952.1714148
335110,-1883.6935731,1404365.47741,253810.736172,7173370.93775,19657153.5893,8844189.78811,3852820.85068,193693.728141,29130859.6779,-43952.1714148
33512,-1883.6935731,1404365.47741,253810.736172,7173370.93775,19657153.5893,8844189.78811,3852820.85068,193693.728141,29130859.6779,-43952.1714148
335121,-627.897857701,468121.825803,84603.5787239,2391123.64592,6552384.52978,2948063.2627,1284273.61689,64564.5760472,9710286.55931,-14650.7238049
335122,-627.897857701,468121.825803,84603.5787239,2391123.64592,6552384.52978,2948063.2627,1284273.61689,64564.5760472,9710286.55931,-14650.7238049
335129,-627.897857701,468121.825803,84603.5787239,2391123.64592,6552384.52978,2948063.2627,1284273.61689,64564.5760472,9710286.55931,-14650.7238049
3352,-3767.38714621,2808730.95482,507621.472343,14346741.8755,39314307.1787,17688379.5762,7705641.70136,387387.456283,58261719.3558,-87904.3428297
33521,-1883.6935731,1404365.47741,253810.736172,7173370.93775,19657153.5893,8844189.78811,3852820.85068,193693.728141,29130859.6779,-43952.1714148
335210,-1883.6935731,1404365.47741,253810.736172,7173370.93775,19657153.5893,8844189.78811,3852820.85068,193693.728141,29130859.6779,-43952.1714148
33522,-1883.6935731,1404365.47741,253810.736172,7173370.93775,19657153.5893,8844189.78811,3852820.85068,193693.728141,29130859.6779,-43952.1714148
335221,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
335222,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
335224,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
335228,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
3353,-3767.38714621,2808730.95482,507621.472343,14346741.8755,39314307.1787,17688379.5762,7705641.70136,387387.456283,58261719.3558,-87904.3428297
33531,-3767.38714621,2808730.95482,507621.472343,14346741.8755,39314307.1787,17688379.5762,7705641.70136,387387.456283,58261719.3558,-87904.3428297
335311,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
335312,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
335313,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
335314,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
3359,-3767.38714621,2808730.95482,507621.472343,14346741.8755,39314307.1787,17688379.5762,7705641.70136,387387.456283,58261719.3558,-87904.3428297
33591,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
335911,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
335912,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
33592,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
335921,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
335929,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
33593,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
335931,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
335932,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
33599,-941.846786552,702182.738705,126905.368086,3586685.46888,9828576.79466,4422094.89405,1926410.42534,96846.8640707,14565429.839,-21976.0857074
335991,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
335999,-470.923393276,351091.369352,63452.6840429,1793342.73444,4914288.39733,2211047.44703,963205.21267,48423.4320354,7282714.91948,-10988.0428537
336,-106404.86237,79328887.3914,14337096.4556,405204730.884,1110380558.77,499584863.808,217635648.497,10941245.8475,1645525131.58,-2482741.78827
3361,-15200.6946242,11332698.1988,2048156.63651,57886390.1263,158625794.11,71369266.2583,31090806.9281,1563035.12108,235075018.797,-354677.398325
33611,-7600.34731212,5666349.09938,1024078.31825,28943195.0632,79312897.0549,35684633.1291,15545403.4641,781517.560539,117537509.399,-177338.699162
336111,-3800.17365606,2833174.54969,512039.159127,14471597.5316,39656448.5275,17842316.5646,7772701.73203,390758.780269,58768754.6993,-88669.3495811
336112,-3800.17365606,2833174.54969,512039.159127,14471597.5316,39656448.5275,17842316.5646,7772701.73203,390758.780269,58768754.6993,-88669.3495811
33612,-7600.34731212,5666349.09938,1024078.31825,28943195.0632,79312897.0549,35684633.1291,15545403.4641,781517.560539,117537509.399,-177338.699162
336120,-7600.34731212,5666349.09938,1024078.31825,28943195.0632,79312897.0549,35684633.1291,15545403.4641,781517.560539,117537509.399,-177338.699162
3362,-15200.6946242,11332698.1988,2048156.63651,57886390.1263,158625794.11,71369266.2583,31090806.9281,1563035.12108,235075018.797,-354677.398325
33621,-15200.6946242,11332698.1988,2048156.63651,57886390.1263,158625794.11,71369266.2583,31090806.9281,1563035.12108,235075018.797,-354677.398325
336211,-3800.17365606,2833174.54969,512039.159127,14471597.5316,39656448.5275,17842316.5646,7772701.73203,390758.780269,58768754.6993,-88669.3495811
336212,-3800.17365606,2833174.54969,512039.159127,14471597.5316,39656448.5275,17842316.5646,7772701.73203,390758.780269,58768754.6993,-88669.3495811
336213,-3800.17365606,2833174.54969,512039.159127,14471597.5316,39656448.5275,17842316.5646,7772701.73203,390758.780269,58768754.6993,-88669.3495811
336214,-3800.17365606,2833174.54969,512039.159127,14471597.5316,39656448.5275,17842316.5646,7772701.73203,390758.780269,58768754.6993,-88669.3495811
3363,-15200.6946242,11332698.1988,2048156.63651,57886390.1263,158625794.11,71369266.2583,31090806.9281,1563035.12108,235075018.797,-354677.398325
33631,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
336310,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
33632,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
336320,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
33633,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
336330,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
33634,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
336340,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
33635,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
336350,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
33636,-1900.08682803,1416587.27485,256019.579564,7235798.76579,19828224.2637,8921158.28229,3886350.86602,195379.390135,29384377.3497,-44334.6747906
