YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2011,1,331315,12,0,29,0,136669445,0,2087651,0,40065836,0,108185,0,5716681,0,0,0,0,0,6012674,0,3049,0,0,0,43015518,0,24505827,0,13964890,0,8394,0,3513,0,574003,0,9253709,0,1934569,0,21437259,0,136669445,0,26798927,0,12884022,0,3775227,0,870734,0,30882105,0,12255045,0,49203387,0,3978930,0,45266949,0,0,0,4721365,0,4763857,0,67807871,0,64027271,0,1205580,0,156,0,47060,0,71494,0,487,0,13659,0,9435,0,20529,0,481058,0,1931143,0,66518281,0,55507493,0,204292,0,1556036,0,146519,0,30915,0,342511,0,275985,0,2260036,0,6821,0,300863,0,1177829,0,14091,0,52589,0,961539,0,433980,0,66486,0,215286,0,2965011,0,1289590,0,462411,0,1751845,0,2072418,0,320573,0,336271,0,546499,0,535107,0,11392,0,1189648,0,424317,0,416232,0,6928,0,162231,0,5589,0,6195,0,250303,0,166524,0,130774
2011,1,331315,11,0,17,0,5946653,0,308086,0,1312215,0,9684,0,1097195,0,0,0,0,0,172772,0,14077,0,0,0,537549,0,2951600,0,1661198,0,109741,0,19580,0,48619,0,847984,0,273040,0,510317,0,5946653,0,1002103,0,715585,0,408579,0,128230,0,1200118,0,1192016,0,1300022,0,307529,0,2412310,0,0,0,-1414020,0,5797,0,9853166,0,9715909,0,18246,0,0,0,742,0,0,0,0,0,8847,0,14143,0,0,0,1,0,95277,0,9787338,0,8318330,0,23588,0,265701,0,91234,0,41376,0,32821,0,42997,0,136609,0,177,0,29075,0,182770,0,10355,0,7136,0,34574,0,138880,0,5739,0,1203,0,424772,0,65827,0,53953,0,119780,0,261356,0,141576,0,22661,0,84778,0,84778,0,0,0,153917,0,54524,0,53665,0,858,0,14886,0,382,0,0,0,39257,0,61450,0,0
2011,1,331315,10,0,22,0,3560452,0,170213,0,712080,0,11450,0,829969,0,0,0,0,0,302826,0,0,0,0,0,233535,0,1648474,0,735152,0,55574,0,0,0,24133,0,301063,0,40779,0,69965,0,3560452,0,599670,0,130552,0,224665,0,221210,0,907223,0,153386,0,1323746,0,130876,0,987288,0,0,0,205582,0,0,0,6567036,0,6469291,0,3414,0,0,0,10656,0,3865,0,0,0,8145,0,1726,0,6,0,3788,0,66146,0,6545729,0,5747961,0,27075,0,131172,0,12318,0,1171,0,31547,0,42754,0,63077,0,229,0,25701,0,136979,0,0,0,1717,0,27907,0,48640,0,8203,0,31405,0,207873,0,21307,0,0,0,21307,0,154691,0,133383,0,2364,0,8308,0,8303,0,4,0,126978,0,44054,0,44037,0,0,0,2295,0,1273,0,2713,0,37773,0,19036,0,0
2011,1,331315,9,0,39,0,2595864,0,280045,0,665415,0,6024,0,660147,0,1302,0,0,0,92067,0,4743,0,0,0,219795,0,1507247,0,1005424,0,0,0,0,0,24178,0,134299,0,25242,0,43317,0,2595864,0,311328,0,220719,0,338481,0,41857,0,374403,0,98071,0,1211005,0,99239,0,272722,0,316,0,867369,0,28640,0,8238095,0,8219682,0,677,0,79,0,506,0,0,0,0,0,4043,0,964,0,3,0,75,0,12067,0,8017280,0,7388769,0,55777,0,135425,0,13871,0,1495,0,29956,0,38489,0,23324,0,122,0,5255,0,113242,0,0,0,3265,0,18090,0,33871,0,3060,0,1430,0,151837,0,220816,0,37,0,220774,0,254770,0,33996,0,168102,0,4975,0,4972,0,2,0,65387,0,23293,0,22605,0,46,0,386,0,885,0,0,0,22022,0,97290,0,0
2011,1,331315,8,0,56,0,1789583,0,136123,0,491259,0,7587,0,516903,0,3406,0,0,0,71854,1,5497,0,0,0,116728,0,980278,0,631136,0,0,0,0,0,13474,0,54231,1,6623,0,45177,0,1789583,0,364175,0,237426,0,121964,1,137252,0,204688,0,52818,0,671259,0,153158,0,274324,0,0,0,391115,1,147337,0,8732226,0,8697402,0,918,1,44,1,512,1,164,1,151,1,12207,1,592,1,96,1,5776,0,14364,0,8614153,0,8128517,0,67414,0,95081,0,7405,0,1450,0,33785,0,30588,0,18647,0,611,0,4435,0,71311,0,0,0,3047,0,6706,0,35287,0,2209,1,1274,0,106386,0,118073,1,2138,0,120167,0,132565,1,12398,1,83344,0,21706,1,21638,1,68,0,24436,0,8573,0,8268,1,306,1,713,1,423,0,394,0,7043,1,1330,0,0
2011,1,331315,7,0,140,0,2226880,0,252057,0,635281,0,4223,0,591840,1,467,1,7105,0,42606,1,10389,0,0,0,214741,0,1205704,0,785397,0,0,0,0,0,20614,1,6627,1,3007,0,32079,0,2226880,0,394687,0,200435,0,131961,1,182317,0,272452,0,19815,0,1025213,0,29515,0,103260,0,0,0,918703,1,26265,0,11059570,0,10968315,1,420,1,385,1,1653,1,2264,0,0,1,397,0,47737,1,9,0,0,0,38390,0,10840722,0,9944211,0,91678,0,205508,0,18696,0,6703,0,29830,0,61588,0,27799,1,620,1,1309,0,153822,0,0,0,9351,0,15399,0,39200,1,2079,1,33,0,232897,0,218848,0,0,0,218463,0,266578,1,48116,0,185403,1,383,1,376,1,7,1,41006,1,13919,1,13919,0,0,0,0,1,601,0,0,1,13318,1,6250,0,0
2011,1,331315,6,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,1,331315,5,0,609,0,1271745,0,223161,0,293001,1,3674,0,217145,0,0,0,0,0,230028,1,32341,0,0,1,1116,0,694364,0,447238,0,0,0,0,1,16686,1,32526,1,30868,1,13155,0,1271745,0,671942,1,268345,0,103424,0,192609,0,1048476,1,6786,0,-1019837,0,80507,1,139532,0,0,0,-1239876,0,0,0,3792424,0,3762502,1,132,1,173,1,3669,0,0,0,0,1,14,1,122,0,0,0,0,1,25812,0,3596120,0,2810569,0,102923,0,156907,0,21544,1,29,0,38549,0,41928,0,50284,1,45,1,498,0,62489,0,0,0,43600,1,15902,0,64385,1,486,1,3008,0,182973,0,196304,0,0,0,196132,0,258211,1,62080,1,177368,1,35254,1,35254,0,0,1,6712,1,1936,1,1630,1,306,0,0,0,13,0,0,1,1923,0,0,0,0
2011,1,331315,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,331315,3,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,1,331315,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,844165,1,825912,1,26,0,0,0,0,0,0,0,0,0,0,1,543,0,0,0,0,1,17684,1,857273,1,706273,1,18223,1,22560,1,548,1,54,1,695,1,3494,1,16470,0,85,1,16091,1,44133,0,0,1,401,1,182,1,4857,0,756,0,3763,1,18689,1,-13108,0,45,1,-13063,0,21635,1,34699,0,0,0,264,0,264,0,0,0,21372,0,7480,0,7480,0,0,0,0,0,1,0,0,0,7480,0,0,0,0
2011,1,331315,1,0,947,0,154275795,0,3462000,0,44239543,0,151073,0,9695482,1,5175,1,7105,0,6931079,0,70095,0,0,0,44338983,0,33641924,0,19316611,0,173709,0,23093,0,722640,0,10634283,0,2316479,0,22161033,0,154275795,0,30196558,0,14669346,0,5117321,0,1787614,0,34971276,0,13838448,0,53695233,0,4789465,0,49485648,0,316,0,4391700,0,4971896,0,118206955,0,113992768,0,1229413,0,836,0,64798,0,77787,1,638,0,47311,0,75310,0,20644,0,490698,0,2206750,0,116115368,0,99797886,0,596476,0,2596919,0,313566,0,83413,0,543494,0,542726,0,2599886,0,8721,0,383438,0,1955084,0,24445,0,121343,0,1085709,0,806055,0,89077,0,257432,0,4309698,0,2091586,0,518584,0,2609334,0,3428801,0,819467,0,967554,0,702166,0,690693,0,11473,0,1630044,0,578200,0,567939,0,8443,0,180511,0,9200,0,9302,0,379187,0,353378,0,130774
2011,1,331500,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,0,0,2,,2,,0,0,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,0,0
2011,1,331500,12,0,9,0,18252027,0,1063275,0,2293767,0,12562,0,2539002,0,0,0,0,0,236215,0,222,0,0,0,4365890,0,6155654,0,3812021,0,0,0,0,0,198701,0,5126134,0,267280,0,365028,0,18252027,0,1349762,0,31066,0,931724,0,5937,0,1932874,0,1592572,0,12408091,0,1285223,0,3747424,0,1500,0,8986940,0,1612997,0,13877593,0,13724133,0,8804,0,190,0,716,0,14552,0,35,0,1631,0,15947,0,414,0,21286,0,89883,0,12373357,0,9997320,0,109710,0,586808,0,26604,0,2417,0,76221,0,187041,0,126519,0,6089,0,166645,0,358104,0,0,0,12313,0,141043,0,175135,0,119679,0,261,0,281447,0,1504236,0,12362,0,1516408,0,1552841,0,36433,0,279057,0,24328,0,24038,0,290,0,1249456,0,440305,0,437241,0,3064,0,23350,0,3535,0,0,0,413420,0,37618,0,0
2011,1,331500,11,0,4,0,1459816,0,74194,0,301376,0,5519,0,274112,0,0,0,0,0,44174,0,0,0,0,0,173774,0,728966,0,333078,0,0,0,0,0,31977,0,183078,0,26084,0,12846,0,1459816,0,341058,0,1968,0,95301,0,0,0,376952,0,243673,0,400864,0,788,0,222064,0,0,0,178011,0,0,0,1835376,0,1807057,0,2195,0,118,0,1051,0,0,0,0,0,0,0,252,0,0,0,0,0,24704,0,1817446,0,1422745,0,13304,0,64084,0,4572,0,978,0,8434,0,33554,0,49436,0,1107,0,4943,0,58634,0,0,0,2443,0,17802,0,42590,0,5964,0,1393,0,85463,0,17930,0,2946,0,20758,0,61617,0,40859,0,0,0,0,0,0,0,0,0,61617,0,21566,0,21566,0,0,0,0,0,504,0,0,0,21061,0,48974,0,0
2011,1,331500,10,0,6,0,802880,0,37041,0,171435,0,3835,0,162564,0,0,0,47001,0,20574,0,983,0,0,0,57759,0,607048,0,396492,0,20070,0,859,0,7516,0,70097,0,16789,0,18768,0,802880,0,73977,0,22544,0,52993,0,0,0,192844,0,65338,0,395185,0,10134,0,12353,0,0,0,444416,0,71718,0,1172828,0,1163086,0,24,0,2324,0,0,0,1424,0,0,0,0,0,22,0,89,0,0,0,5859,0,1070800,0,830920,0,10567,0,52153,0,2253,0,552,0,3817,0,9505,0,5999,0,236,0,2843,0,51458,0,0,0,500,0,10922,0,36484,0,1558,0,272,0,50760,0,102028,0,0,0,99704,0,99704,0,0,0,76074,0,62,0,0,0,62,0,23567,0,8028,0,8028,0,0,0,0,0,292,0,0,0,7736,0,3045,0,0
2011,1,331500,9,0,10,0,654914,0,87547,0,107490,0,1183,0,112524,0,0,0,0,0,40067,0,0,0,0,0,25082,0,491428,0,288030,0,0,0,0,0,20334,0,25118,0,2765,0,37301,0,654914,0,47316,0,52133,0,42902,0,55601,0,31400,0,8317,0,417244,0,47299,0,23719,0,0,0,355760,0,9533,0,936871,0,930870,0,248,0,1,0,95,0,0,0,0,0,0,0,141,0,108,0,0,0,5408,0,912613,0,714593,0,13730,0,45656,0,988,0,181,0,5365,0,18665,0,3043,0,35,0,354,0,46603,0,0,0,3256,0,5617,0,8555,0,1042,0,70,0,44861,0,24258,0,0,0,24257,0,49084,0,24827,0,21073,0,5581,0,5506,0,76,0,12538,0,4356,0,4263,0,93,0,0,0,56,0,0,0,4300,0,2355,0,0
2011,1,331500,8,1,14,1,498870,1,28029,1,121170,1,1758,1,95314,0,0,0,0,1,6842,0,0,0,0,1,11548,1,358854,1,216685,0,0,0,0,1,1566,1,39088,1,19373,1,74272,1,498870,1,68832,1,26386,1,43328,1,4396,1,197150,1,13540,1,145239,1,28749,1,18327,0,0,1,116961,1,18798,1,765880,1,759102,1,27,0,0,1,274,1,6,0,0,0,0,1,981,0,0,0,0,1,5490,1,757118,1,596425,1,5864,1,18877,1,1081,1,1203,1,15357,1,14502,1,22891,0,0,1,3101,1,35634,1,1,1,154,1,621,1,16118,1,215,1,92,1,24981,1,8762,0,0,1,8762,1,20050,1,11288,1,15177,1,2695,1,2695,0,0,1,2177,1,740,1,740,0,0,0,0,0,0,0,0,1,740,1,477,0,0
2011,1,331500,7,0,53,0,756922,0,49801,0,186679,0,3364,0,153225,0,0,0,0,0,18499,1,2519,0,0,0,52482,0,863991,0,606702,0,0,0,0,0,12443,1,23204,1,2782,1,6925,0,756922,0,125010,0,120519,0,36989,1,814,0,149065,0,43609,0,280915,0,47270,1,33200,0,0,0,279455,1,79010,0,1382895,0,1379073,1,281,0,0,1,898,0,0,0,0,1,17,1,123,1,7,0,0,0,2497,0,1368715,0,1075969,0,32162,0,60004,0,4159,1,409,0,9180,0,24476,0,13961,1,287,1,1851,0,52246,0,0,0,1010,0,4360,0,33311,1,2700,1,1001,0,51630,0,14181,0,0,0,14181,1,41810,1,27629,1,-11828,1,918,1,914,1,5,1,27440,1,9496,1,9330,1,166,1,4,1,398,0,0,1,9094,1,2968,0,0
2011,1,331500,6,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,1,331500,5,1,200,1,715480,1,119020,1,240321,0,0,1,158944,0,0,0,0,1,17901,1,113,0,0,1,20136,1,818713,1,691244,0,0,0,0,1,2412,0,27,0,23,1,29160,1,715480,1,108163,1,34077,1,52129,1,1961,1,105389,1,20049,1,393713,1,18684,1,20411,1,1745,1,369799,1,16925,1,1688713,1,1667586,1,609,1,2128,1,314,0,0,0,0,1,101,1,1,0,0,0,0,1,17974,1,1646737,1,1133705,1,97600,1,95363,1,54129,1,2462,1,17772,1,45174,1,7083,1,16,0,1,1,36698,0,0,1,1578,1,6623,1,47357,1,242,1,440,1,100496,1,41976,0,0,1,39847,1,54057,1,14210,1,30751,1,9559,1,9559,0,0,1,2450,1,809,1,809,0,0,0,0,1,662,1,20,1,128,1,687,0,0
2011,1,331500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,331500,3,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,1,331500,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236341,0,234881,0,354,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1097,0,265140,0,143982,0,42222,0,9376,0,2506,0,292,0,2725,0,8246,0,18937,0,0,0,1990,0,7851,0,0,0,227,0,893,0,4503,0,0,0,6,0,21383,0,-28799,0,0,0,-28799,0,0,0,28799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,331500,1,0,1457,0,23913858,0,1492492,0,3708452,0,29316,0,3704863,0,0,0,47001,0,405575,1,9786,0,0,0,4726224,0,10841597,0,6984703,0,20070,0,859,0,283427,0,5523984,0,378472,0,543736,0,23913858,0,2298806,0,346032,0,1290950,0,190269,0,3224485,0,2009814,0,14553500,0,1457424,0,4083761,1,3245,0,10852872,0,1843801,0,24130823,0,23896160,0,12896,1,4762,0,3349,1,15982,0,35,1,1749,0,18483,1,618,0,21286,0,155503,0,22313952,0,17514147,0,427568,0,1016779,0,102988,0,12953,0,193683,0,388700,0,265711,0,7823,0,185762,0,686040,1,1,0,26170,0,195499,0,389572,0,131888,0,3546,0,765122,0,1816872,0,15308,0,1827418,0,2027089,0,199671,0,541306,0,46583,1,46151,1,433,0,1380897,0,485780,0,482457,1,3323,1,23354,0,5484,1,20,0,456922,0,96263,0,0
2011,1,332,13,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,1,332,12,0,46,0,84689765,0,3680155,0,8174392,0,253294,0,6898789,0,0,0,0,0,2365617,0,17745,0,0,0,36983085,0,18694033,0,10368635,0,1422,0,0,0,414093,0,17728490,0,2370323,0,2724198,0,84689765,0,5269107,0,1526136,0,4768913,0,2701403,0,20264728,0,8181939,0,41977539,0,4957623,0,31500925,0,24868,0,7735254,0,2241132,0,47709285,0,45961466,0,304299,0,13020,0,13886,0,386058,0,166,0,259288,0,34121,0,2872,0,170786,0,563322,0,46104218,0,31299093,0,304511,0,3131822,0,179128,0,40437,0,397647,0,728604,0,1783535,0,14067,0,513867,0,1574900,0,0,0,361909,0,547338,0,978684,0,152523,0,33303,0,4062848,0,1605067,0,269151,0,1861198,0,2206483,0,345285,0,75280,0,191145,0,189730,0,1415,0,1940071,0,679594,0,678710,0,850,0,75541,0,11245,0,0,0,592809,0,520372,0,0
2011,1,332,11,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,1,332,10,0,123,0,19403736,0,1543382,0,3402238,0,69620,0,3392167,0,0,0,98144,0,918415,0,42605,0,47866,0,2387546,0,10904075,0,6765531,0,0,0,0,0,302666,0,2919277,0,558107,0,838613,0,19403736,0,1967851,0,838311,0,1954411,0,605189,0,3408909,0,2214803,0,8414262,0,894207,0,3002892,0,63511,0,5094624,0,640973,0,23311922,0,22903705,0,42806,0,3219,0,12826,0,30536,0,41,0,48875,0,13055,0,7222,0,19776,0,229862,0,22138584,0,16113574,0,276801,0,1503094,0,115693,0,28568,0,229901,0,357492,0,363968,0,3529,0,145484,0,954940,0,0,0,92803,0,231851,0,389423,0,38019,0,22428,0,1271014,0,1173338,0,20601,0,1190720,0,1440568,0,249848,0,752010,0,51409,0,45063,0,6345,0,623822,0,217264,0,216201,0,598,0,22998,0,5543,0,5281,0,183443,0,250739,0,675
2011,1,332,9,0,200,0,14040085,0,1260055,0,3054364,0,52948,0,3017308,0,5447,0,47731,0,571586,0,33269,0,3973,0,1296601,0,8527572,0,5395519,0,0,0,0,0,161994,0,1607186,0,359437,0,260903,0,14040085,0,1530743,0,991867,0,1317810,0,352489,0,2312155,0,905687,0,6629333,0,929627,0,1449817,0,28639,0,4780990,0,559740,0,19823877,0,19629364,0,10946,0,4342,0,5135,0,15691,0,18,0,5920,0,27429,0,3518,0,4299,0,117215,0,18912592,0,14339418,0,269304,0,1147451,0,51556,0,28777,0,168634,0,326413,0,186429,0,4989,0,80008,0,735722,0,6,0,89602,0,136694,0,324260,0,29414,0,1788,0,992126,0,911285,0,19237,0,926180,0,1124567,0,198387,0,621665,0,52457,0,49824,0,2634,0,398522,0,137172,0,136501,0,607,0,3048,0,3162,0,283,0,130679,0,72420,0,0
2011,1,332,8,0,374,0,12964197,0,1268699,0,2851681,0,51769,0,3315013,1,13439,1,65180,0,559652,0,83589,1,11093,0,673818,0,8346721,0,5361059,1,4404,1,153,0,166509,0,851014,0,164888,0,331254,0,12964197,0,1604293,0,1085684,0,1210668,0,78598,0,2037368,0,588300,0,6359287,0,585206,0,1431574,1,2071,0,4529493,0,189058,0,20446561,0,20263641,0,18703,0,4239,0,4584,1,5698,0,0,0,11691,0,8440,1,196,1,18,0,129351,0,19401295,0,14647267,0,345553,0,1190398,0,66954,0,36393,0,243307,0,369361,0,194405,0,3388,0,57868,0,704802,0,0,0,93812,0,110239,0,304273,0,21108,0,4474,0,1007696,0,1045266,1,3684,0,1044710,0,1249813,0,205103,0,819461,0,38698,0,38561,1,137,0,333883,0,115313,0,114076,0,1003,1,135,0,4046,1,1108,0,110024,0,100301,1,6579
