HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY
440509942571792,91002,3,201402,18,7.25
092025132440160,91002,1,201402,48,25.56
840509939555190,92001,1,201402,39,19.45
308905604994187,92001,1,201402,36,17.85
308905604994187,92001,2,201402,22,9.00
799550250760684,92001,1,201402,42,15.95
799550250760684,92001,2,201402,40,9.63
705521078909795,92001,1,201402,45,15.00
010860254230045,91001,1,201402,26,14.38
010860254230045,91001,2,201402,26,9.50
948060654549610,91001,2,201402,21,9.15
884591669000745,92001,1,201402,64,11.11
089950986560985,92001,1,201402,78,13.00
597914709013069,91002,1,201402,53,13.69
905161074909397,91001,1,201402,61,8.00
595934903046109,91001,1,201402,52,10.00
815648028909897,92001,1,201402,36,7.50
815648028909897,92001,2,201402,46,26.00
545590949100950,91001,1,201402,51,29.31
545590949100950,91001,2,201402,56,20.20
189710447990945,91001,1,201402,51,13.00
850406994853891,92001,2,201402,62,35.00
025034184540490,91002,1,201402,28,16.00
025034184540490,91002,2,201402,31,14.00
162019195040200,91001,1,201402,57,27.53
400907995685996,91001,1,201402,70,13.00
109010640301001,91001,1,201402,30,30.00
109010640301001,91001,2,201402,30,25.50
790551024909970,91001,3,201402,27,13.00
790551024909970,91001,4,201402,35,11.00
400907920557199,91001,1,201402,57,9.25
122030150140490,91001,1,201402,61,39.00
041031400756999,91001,1,201402,64,16.39
173994706084037,91001,1,201402,25,13.10
151440640501204,91001,1,201402,59,10.42
151440640501204,91001,2,201402,59,28.00
110460455040142,91001,2,201402,41,40.00
500116014424450,91001,1,201402,44,27.20
500116014424450,91001,2,201402,53,31.52
110770207730182,92001,1,201402,50,19.50
110770207730182,92001,2,201402,61,20.00
101370780771202,92001,2,201402,56,40.00
369210767220782,92001,3,201402,64,10.00
232532088907476,92001,1,201402,45,55.00
232532088907476,92001,2,201402,49,25.00
621033915284960,92001,1,201402,45,17.00
704708352799153,91001,1,201402,45,7.45
389150937580782,92001,3,201402,23,15.00
532388088909877,92001,1,201402,58,26.41
242755054909274,91001,1,201402,31,15.00
242755054909274,91001,2,201402,59,20.00
278998106057409,92001,2,201402,53,30.00
820407955560595,92001,3,201402,23,18.50
420407939832193,91001,1,201402,58,91.00
350645071928879,92001,2,201402,28,17.00
814439480377200,92001,1,201402,27,8.00
611033907344000,91001,1,201402,55,12.00
611033907344000,91001,2,201402,20,9.00
508709263494183,92001,1,201402,63,13.17
450831073534199,91001,1,201402,59,25.39
833473028907572,92001,1,201402,63,13.36
883869040917304,91001,3,201402,26,22.00
766063522389950,92001,2,201402,20,12.75
359690256620783,92001,1,201402,54,18.00
359690256620783,92001,2,201402,61,9.00
830307996717695,92001,1,201402,35,15.38
044544048909576,92001,3,201402,23,11.00
475988905096467,92001,1,201402,46,15.00
204700874798744,91001,2,201402,46,22.00
440407974087872,91001,1,201402,43,20.00
440407974087872,91001,3,201402,42,14.55
954577028909573,92001,1,201402,30,8.50
508703094790615,92001,2,201402,30,12.50
844575269000923,91001,1,201402,47,9.25
204702655995010,91001,1,201402,56,26.00
204702655995010,91001,2,201402,55,11.56
415938008909676,92001,1,201402,47,8.50
415938008909676,92001,2,201402,48,15.00
415938008909676,92001,4,201402,48,8.50
710429034909765,91001,1,201402,59,26.00
045041154080340,92001,2,201402,34,14.00
950082595049400,91001,1,201402,48,16.80
950082595049400,91001,2,201402,59,72.12
950082595049400,91001,3,201402,16,7.49
950082595049400,91001,5,201402,24,16.50
259040505890940,91002,1,201402,46,35.00
602909480589005,92001,1,201402,31,36.00
900829097408239,92001,1,201402,60,21.03
900829097408239,92001,3,201402,26,15.00
900829097408239,92001,4,201402,33,19.00
096934002009269,91001,1,201402,24,20.50
096934002009269,91001,3,201402,24,33.25
748097619200904,91001,1,201402,74,75.00
620740074909891,91003,1,201402,66,12.50
084810420699391,91001,1,201402,62,18.99
848090279200972,91001,1,201402,42,67.00
975014544049180,91001,1,201402,47,16.24
975014544049180,91001,2,201402,20,8.00
400409966945591,91001,1,201402,56,9.25
001048305059412,92001,2,201402,42,40.00
840473028902592,92001,1,201402,42,11.25
646095699400922,91002,1,201402,78,14.00
800409994411396,92001,1,201402,53,12.20
050950850699591,92001,2,201402,45,25.00
099720851696394,92001,1,201402,26,15.50
099720851696394,92001,2,201402,21,12.00
080340450695691,91001,1,201402,25,17.12
080340450695691,91001,2,201402,29,15.50
660905014909798,91001,1,201402,29,12.00
912076304089460,92001,2,201402,44,32.00
649091759600718,91001,1,201402,62,55.00
290662098504387,91001,2,201402,46,22.00
560563098504479,91001,2,201402,44,21.00
922016789086430,92001,3,201402,55,14.90
486095297600232,92001,1,201402,59,8.29
486095297600232,92001,2,201402,60,8.00
942090829600924,91001,2,201402,38,60.00
077026176040640,91001,1,201402,27,15.00
400609995394490,91001,1,201402,44,80.00
000564096608309,92001,1,201402,51,54.55
340864097608079,92001,1,201402,45,12.00
340864097608079,92001,2,201402,38,13.00
340864097608079,92001,6,201402,24,10.00
098928007016629,92001,1,201402,64,16.00
098928007016629,92001,2,201402,65,7.25
000064708027632,91001,2,201402,61,40.00
656469080709006,92001,1,201402,73,48.00
030860460953096,91001,2,201402,43,10.50
248096679600792,91001,2,201402,40,23.25
800609974111842,92001,1,201402,39,8.25
516269780979005,92001,1,201402,34,20.25
096834105050669,91002,2,201402,29,32.00
104900310491146,91001,1,201402,44,8.00
104900310491146,91001,2,201402,48,10.00
108006130206406,92001,1,201402,37,27.00
686409440889003,91002,2,201402,30,25.00
883092919600738,92001,2,201402,57,14.75
689230551050980,92001,2,201402,64,17.25
500863092508519,92001,1,201402,40,40.00
908056886049410,91001,1,201402,69,15.00
025930460983993,91001,2,201402,55,26.00
993056833049290,91001,1,201402,65,44.00
993056833049290,91001,2,201402,60,32.00
096954400045847,91001,5,201402,22,13.00
400809961804994,91001,1,201402,60,14.00
091948806025889,92001,2,201402,30,11.84
945078898089910,92001,3,201402,43,9.00
400809979165990,91002,1,201402,62,34.00
094964009092899,91001,2,201402,47,9.75
649095259900707,91001,2,201402,19,8.00
629189340539003,91001,3,201402,25,12.00
629189340539003,91001,4,201402,22,10.00
245095949900779,91001,1,201402,54,21.26
245095949900779,91001,2,201402,55,33.00
347094759900992,91001,1,201402,53,17.00
047280890950897,92001,1,201402,43,14.85
951069894089820,92001,4,201402,26,10.50
301950024809294,91001,2,201402,58,17.04
088511400916995,91001,1,201402,38,19.50
520505096014799,91001,1,201402,49,27.11
052901400957596,91001,1,201402,50,16.00
944040613149060,91001,1,201402,79,11.00
010750157720081,92001,1,201402,46,36.78
010750157720081,92001,2,201402,42,57.69
088620906790981,92001,1,201402,65,50.00
057711800932597,92001,1,201402,44,55.00
037451400981291,91001,1,201402,36,9.00
106058400045042,92001,1,201402,46,13.00
118240461700941,91002,2,201402,33,8.00
139780093250941,91001,2,201402,58,32.00
740623094714239,91002,1,201402,24,10.00
304604171990342,91001,1,201402,29,46.25
810206927978581,92001,1,201402,56,9.00
810209939185499,92001,2,201402,57,10.50
862499640299106,91001,1,201402,33,24.00
892819740869107,91001,1,201402,29,15.00
016501420910897,91001,2,201402,39,15.00
821885018904993,92001,1,201402,60,16.00
041013175140050,91001,1,201402,32,17.00
369580976070941,91002,1,201402,26,30.00
198934406099367,91001,1,201402,35,10.50
199924405084329,91001,1,201402,47,17.00
004431450951694,91001,3,201402,39,7.25
751521078902795,92001,1,201402,62,9.75
669050754740981,92001,1,201402,51,8.50
669050754740981,92001,2,201402,42,13.00
708900961995186,92001,1,201402,46,22.50
708900961995186,92001,2,201402,46,18.75
708900961995186,92001,3,201402,18,8.00
461644064909497,91001,1,201402,40,22.00
343193299600918,91002,1,201402,26,10.00
810609938845694,92002,1,201402,60,13.00
543195879600916,91001,1,201402,24,17.05
543195879600916,91001,2,201402,24,9.35
361220058909696,92001,1,201402,35,16.41
361220058909696,92001,2,201402,28,17.60
191968605048699,92001,1,201402,24,16.00
191968605048699,92001,2,201402,23,9.50
761805064909295,91002,1,201402,45,10.44
767390133280981,92001,1,201402,65,11.50
904067107189880,92001,1,201402,59,20.00
199938909099719,92001,1,201402,42,12.50
199938909099719,92001,2,201402,43,11.00
072047164140070,91001,1,201402,65,10.30
197924800044739,91001,2,201402,38,18.00
971449048909596,92001,2,201402,29,23.00
082651870980593,92001,2,201402,58,38.75
068751470989898,91001,1,201402,46,17.00
068751470989898,91001,2,201402,38,20.72
068751470989898,91001,3,201402,17,7.50
844191649700928,91001,1,201402,58,13.60
142190829700986,91001,2,201402,45,13.91
192904108082769,91001,1,201402,51,39.00
810809922103190,92001,4,201402,48,11.00
810809949225894,92001,1,201402,44,23.50
195964604093859,91001,1,201402,69,8.00
096051880017108,92001,2,201402,56,13.25
096051880017108,92001,3,201402,22,7.25
096051880017108,92001,4,201402,19,9.00
878519240329109,91001,1,201402,61,28.73
446191309800926,91003,2,201402,23,9.85
190914403026869,91001,2,201402,33,15.00
810909944785993,92001,1,201402,51,8.00
810909944785993,92001,2,201402,30,8.50
191796038909796,92001,1,201402,48,18.00
191796038909796,92001,3,201402,18,8.75
042089172140210,91001,3,201402,38,16.55
899349640139102,91001,1,201402,61,11.00
108903931992469,92001,1,201402,38,8.00
108903931992469,92001,3,201402,19,8.25
809759740219101,91001,2,201402,48,18.00
809759740219101,91001,3,201402,19,7.75
989570102170941,91001,1,201402,45,23.00
989570102170941,91001,2,201402,41,15.00
440191049900907,91001,2,201402,31,14.62
091170044909094,91001,2,201402,41,14.82
848292929000953,91001,1,201402,42,7.50
294918604014089,92001,1,201402,51,27.15
420009917451298,91001,1,201402,26,14.11
820006914031191,92001,1,201402,50,20.00
820006914031191,92001,2,201402,51,8.38
820006914031191,92001,3,201402,25,9.00
420009923251096,91001,3,201402,23,10.00
089270486510982,92001,1,201402,35,10.50
089270486510982,92001,2,201402,31,10.00
702725068909994,92001,1,201402,35,8.50
302227034909364,91001,1,201402,38,13.53
420009986157899,91001,1,201402,76,7.25
202124028909792,92001,1,201402,30,7.65
037030130280660,92001,2,201402,56,15.00
148299009100998,91001,1,201402,58,9.25
420106964277599,91001,1,201402,51,55.00
420106964277599,91001,2,201402,50,55.00
108607572997961,92001,1,201402,31,24.04
108607572997961,92001,2,201402,31,12.75
520126008228340,92001,1,201402,30,36.30
520126008228340,92001,2,201402,30,22.00
820306960219696,92001,1,201402,66,22.00
269938302013389,92001,1,201402,53,26.00
269938302013389,92001,2,201402,54,24.00
269938302013389,92001,3,201402,26,25.00
640840094328149,92001,1,201402,51,55.00
640840094328149,92001,2,201402,49,12.99
004432840981694,92001,1,201402,61,47.13
620841092728279,92001,1,201402,48,18.25
296958802024439,92001,1,201402,30,19.98
208902652995014,92001,1,201402,59,32.00
208902652995014,92001,2,201402,65,8.00
956094886289830,92001,1,201402,64,18.00
242114034909891,91001,1,201402,41,23.00
489500669110982,92001,4,201402,21,2.50
420509958698195,91001,1,201402,70,13.50
845139140959205,91001,1,201402,55,27.51
420509977507594,91001,1,201402,58,16.85
420509977507594,91001,2,201402,55,22.00
043182450958599,91001,1,201402,55,12.00
934055618249340,91001,2,201402,62,35.00
942297119500797,91001,1,201402,50,38.35
942297119500797,91001,2,201402,51,52.52
249298629500714,91001,2,201402,45,15.00
652031038909999,92001,1,201402,50,23.00
295964500055559,91001,1,201402,35,20.00
295964500055559,91001,2,201402,39,11.00
808902172990806,92001,1,201402,56,15.20
808902172990806,92001,3,201402,24,10.75
268954300097699,91001,1,201402,71,10.00
420609961480292,91001,2,201402,23,10.00
291984600022649,91001,1,201402,29,19.00
689610468590982,92001,1,201402,55,18.00
297998409014679,92001,1,201402,43,9.00
297998409014679,92001,2,201402,40,22.00
291914906090639,91001,1,201402,33,15.00
299958305010659,92001,1,201402,27,27.12
262520024907797,91001,2,201402,63,17.97
462056034909993,91001,3,201402,38,14.10
042026185280850,92001,1,201402,35,18.50
042026185280850,92001,2,201402,34,14.00
262654018909992,92001,1,201402,54,16.00
408608202995827,92001,1,201402,50,13.00
013007115240510,91001,1,201402,36,16.45
295918300051714,92001,2,201402,30,30.00
572814038907999,92001,3,201402,17,7.50
820709978685496,92001,1,201402,35,13.00
187130740400208,91001,2,201402,51,19.25
187130740400208,91001,3,201402,21,9.35
297994902052769,91001,2,201402,30,11.90
882030064909395,91001,2,201402,71,20.00
293978900015959,92001,1,201402,42,18.87
244292959900960,91001,2,201402,45,33.50
299938207087959,92001,1,201402,31,31.00
208908172997669,92001,1,201402,60,13.50
208908172997669,92001,2,201402,60,9.00
108906962993259,92001,1,201402,64,14.00
108906962993259,92001,2,201402,29,15.00
803473024909562,91001,1,201402,60,36.63
708603173999020,92001,1,201402,25,14.00
708603173999020,92001,2,201402,23,10.00
398988404050189,92001,1,201402,53,17.00
397958508013169,92001,1,201402,65,12.00
830109957658193,92001,2,201402,35,28.00
398934406099169,91001,2,201402,32,27.00
821609540179309,91001,2,201402,69,13.25
395928007091169,92001,2,201402,23,14.00
189240214520983,92001,1,201402,55,22.00
747305750200412,91001,2,201402,45,30.00
747305750200412,91001,3,201402,20,7.50
019092685340620,91001,1,201402,43,10.00
123963098904094,92001,2,201402,48,11.00
123963098904094,92001,3,201402,21,10.00
395988103013399,92001,1,201402,51,22.00
395988103013399,92001,2,201402,49,22.00
808603843999373,92002,1,201402,48,15.00
830306937384998,92001,1,201402,61,23.00
830306937384998,92001,2,201402,56,11.20
430306983123395,91001,1,201402,64,25.49
430306983123395,91001,2,201402,65,14.25
370836090138439,92001,2,201402,55,10.00
370836090138439,92001,3,201402,24,8.50
260631093438819,92001,1,201402,66,25.00
260631093438819,92001,2,201402,60,12.87
392958505092399,92001,1,201402,65,25.00
392958505092399,92001,2,201402,41,24.60
410540572250083,92001,1,201402,53,65.00
469060133740983,92001,1,201402,38,9.00
390954505022419,91001,3,201402,17,8.00
391918302048419,92001,3,201402,19,15.00
952044883349510,91001,2,201402,36,11.25
952044883349510,91001,3,201402,17,8.25
559050754740943,91001,1,201402,25,14.50
430509954572592,91001,1,201402,60,26.00
708904213997585,92001,1,201402,39,17.19
830509994650295,92001,2,201402,51,9.35
960663097834349,91001,1,201402,80,15.00
960663097834349,91001,2,201402,31,20.00
563139094907098,91002,1,201402,41,9.00
563139094907098,91002,2,201402,21,7.25
921026894389200,92001,1,201402,54,8.00
856489940809305,91001,1,201402,54,9.00
856489940809305,91001,2,201402,54,15.00
808904503995896,92001,1,201402,33,21.00
808904503995896,92001,2,201402,33,15.00
780399088600993,92001,5,201402,32,25.00
669560026320943,91001,1,201402,41,8.00
896099140009301,91001,3,201402,56,24.00
111343460911297,91011,1,201402,30,12.00
395994600080697,91001,1,201402,48,27.00
659540419650943,91001,2,201402,70,42.00
395914201077647,91001,1,201402,54,9.25
086273460980395,91001,2,201402,48,17.00
830609983979273,92001,3,201402,22,9.00
908901083996646,92001,1,201402,60,25.00
908901083996646,92001,2,201402,62,15.00
596129380999303,92001,1,201402,52,37.55
048273870017904,92001,1,201402,57,13.00
273031028909498,92001,2,201402,51,22.00
610177003838490,92001,5,201402,17,20.00
392908701048759,92001,1,201402,36,12.63
430809998825795,91001,2,201402,62,14.17
077723480013007,91001,2,201402,31,12.50
393944405083819,91001,1,201402,46,11.11
810100920950083,92001,1,201402,24,12.25
869050321270983,92001,2,201402,26,14.11
052133880967290,92001,1,201402,46,17.07
052133880967290,92001,3,201402,18,8.00
052133880967290,92001,4,201402,20,15.00
142399679800959,91001,2,201402,26,12.00
685360919800903,92001,2,201402,47,17.00
983214048909294,92001,1,201402,42,13.00
430809907755896,91001,1,201402,54,24.00
430809907755896,91001,2,201402,57,26.26
397958206049889,92001,1,201402,35,16.00
993252074909694,91001,1,201402,59,12.00
147398649900912,91001,1,201402,56,15.00
976099819389780,92001,2,201402,57,15.50
619859840769306,91001,1,201402,32,16.36
846397629900712,91001,1,201402,49,23.00
999860995060683,92001,1,201402,54,17.00
999860995060683,92001,2,201402,57,8.00
999860995060683,92001,3,201402,27,24.00
839379240159301,91001,1,201402,21,7.95
809409040889302,91001,2,201402,61,30.00
604391074907798,91001,1,201402,39,12.00
966070646449960,91001,2,201402,63,20.00
966070646449960,91001,4,201402,25,24.00
242496139000711,91001,1,201402,57,13.00
242496139000711,91001,2,201402,52,12.50
954001844449650,91001,1,201402,48,12.50
508904504994461,92001,2,201402,57,12.50
440109953534099,91001,1,201402,52,16.50
821099040799408,91001,1,201402,44,31.00
440109978685496,91001,1,201402,46,22.00
497934504000179,91001,1,201402,66,14.90
497934504000179,91001,2,201402,58,8.00
110630608030084,92001,2,201402,56,30.00
110630608030084,92001,4,201402,22,10.94
700818095948769,92001,1,201402,57,15.30
700818095948769,92001,2,201402,22,11.00
498998702003259,92001,1,201402,34,12.50
494994901030262,91001,4,201402,23,15.30
210330596600084,92001,2,201402,55,15.00
289220100310944,91001,2,201402,61,25.00
289050321270984,92001,2,201402,25,17.50
910052839449650,91001,1,201402,47,10.00
910052839449650,91001,2,201402,52,31.00
493904006062229,91001,1,201402,59,19.00
289050049980984,92001,1,201402,68,99.00
289050049980984,92001,2,201402,59,35.00
003012154440480,91001,2,201402,43,13.00
584491799200789,92001,3,201402,18,8.50
289930015260944,91001,3,201402,22,13.00
269320843930984,92001,1,201402,76,25.25
269320843930984,92001,3,201402,47,21.50
029384820963493,92001,1,201402,32,27.43
029384820963493,92001,2,201402,32,13.00
840209920585999,92001,1,201402,65,10.13
840209920585999,92001,2,201402,57,26.26
840209978526995,92001,1,201402,60,13.00
840209978526995,92001,2,201402,62,12.00
694062969449830,91001,1,201402,53,19.00
468978500096279,92001,1,201402,56,12.00
468978500096279,92001,3,201402,30,30.00
289740812110944,91002,2,201402,32,14.00
440209967217599,91001,1,201402,38,11.20
440209967217599,91001,2,201402,29,12.00
925032884449490,91001,2,201402,51,13.75
925032884449490,91001,3,201402,24,10.00
440209916792123,91001,1,201402,61,18.90
493978500035249,92001,2,201402,44,7.75
244033048907195,92001,1,201402,57,9.00
814469940309401,91001,1,201402,51,14.55
814469940309401,91001,2,201402,52,21.60
936004841449910,91001,1,201402,64,28.11
439180010240944,91001,1,201402,31,22.80
439180010240944,91001,2,201402,24,24.75
439180010240944,91261,1,201402,31,15.30
544074034904392,91001,1,201402,56,8.00
440509989450598,91001,2,201402,28,7.35
490924909087509,91001,1,201402,69,11.10
098065155440740,91001,1,201402,60,13.24
098065155440740,91001,2,201402,42,39.00
764412038909695,92001,1,201402,68,32.00
164603078909694,92001,1,201402,37,21.00
008906514996086,92001,2,201402,65,7.25
440609906355991,91001,1,201402,56,15.00
840606933984593,92001,1,201402,21,18.00
383468439600959,92001,1,201402,59,18.00
383468439600959,92001,2,201402,62,23.76
440609920585999,91001,1,201402,25,14.00
491974906096649,91001,1,201402,52,12.00
008605964990656,92001,2,201402,62,11.38
008605964990656,92001,3,201402,32,13.50
490934807042609,91001,2,201402,63,37.00
864721058909491,92001,1,201402,40,11.42
669670486130944,91001,1,201402,59,19.45
669670486130944,91001,2,201402,60,12.00
490924706033657,91001,1,201402,44,10.00
903096806449610,91001,2,201402,67,11.50
644495599600985,91001,1,201402,45,13.54
644495599600985,91001,2,201402,21,13.50
925066807489830,92001,1,201402,27,9.95
493974500035649,91001,2,201402,54,25.00
750161009848770,92001,2,201402,50,25.20
498968100043759,92001,1,201402,37,9.00
444496079700933,91001,1,201402,42,9.00
440706928227994,91001,1,201402,45,15.95
440706928227994,91001,2,201402,45,9.00
440706928227994,91001,3,201402,40,9.00
510177003248410,92001,2,201402,33,18.00
840709951014995,92001,3,201402,34,10.00
869060951530984,92001,1,201402,60,10.25
