HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY,PWCMPWGT
964849530736500,91001,2,201401,61,7.50,1354.2981
630945064053879,91001,1,201401,44,15.00,1166.0412
630945064053879,91001,2,201401,35,10.75,1125.8032
944779670726506,92001,2,201401,21,8.00,1479.7212
499580737180675,92001,2,201401,55,15.00,1310.1925
957004978579840,92001,2,201401,27,22.50,1239.8046
957004978579840,92001,3,201401,53,21.73,1252.5458
760940065953189,91001,1,201401,36,7.50,1125.8032
538567609400991,91001,1,201401,32,14.00,1275.9411
565903107051408,91001,1,201401,31,8.25,1275.9411
499380976810975,92001,2,201401,48,15.00,1256.2564
917074960579970,92001,1,201401,60,32.00,1169.8632
733079289900505,91001,2,201401,47,13.00,1196.9020
300907905457784,91001,3,201401,15,8.50,0.0000
300907905457784,91001,4,201401,22,10.00,1427.7418
034075759900874,91001,3,201401,18,10.50,1366.7961
790604027905174,92001,1,201401,59,50.00,1119.4107
790203017908574,92001,1,201401,58,37.00,1119.4107
403701640693409,91001,2,201401,58,25.50,1119.4107
041030390796999,91001,2,201401,54,20.00,1205.6376
070992076907969,92001,1,201401,43,20.00,1181.6769
390213087905573,92001,1,201401,46,13.70,1196.9020
390213087905573,92001,2,201401,56,13.75,1426.9707
754039766079210,92001,1,201401,31,34.00,1282.3231
754039766079210,92001,2,201401,30,66.00,1316.6136
005571700794693,92001,1,201401,66,24.00,369.3956
791018870767105,92001,1,201401,64,14.00,308.8400
791018870767105,92001,2,201401,26,23.00,450.6406
082301710725997,92001,1,201401,61,67.00,302.3613
460911078223859,91001,1,201401,66,13.20,1985.7791
850913068227404,92001,1,201401,48,8.25,2053.5836
112726097001012,92001,2,201401,34,14.30,2161.5200
752043930239440,91001,1,201401,61,15.00,621.7571
207605532845843,92001,1,201401,38,30.00,692.4572
932665077001017,92001,1,201401,49,81.80,577.0561
052132740123004,92001,1,201401,61,64.69,2197.5023
052132740123004,92001,2,201401,52,28.00,1731.0865
041032740796999,92001,2,201401,43,8.50,1608.8552
403103522102864,91001,4,201401,18,7.25,1728.2767
944499970237206,92001,4,201401,50,15.00,1754.1331
727064918239680,91001,1,201401,40,26.71,2195.2956
803708352898874,91002,1,201401,28,11.02,1961.1351
720401053453413,92001,2,201401,30,10.50,1745.8852
107706942390014,92001,1,201401,25,15.00,1763.2230
071279419400306,92001,1,201401,39,12.66,2351.5681
071279419400306,92001,2,201401,39,9.50,2352.6481
220942079023389,91001,1,201401,80,8.00,1467.7660
220942079023389,91001,3,201401,35,11.57,1777.7216
220942079023389,91001,4,201401,34,10.00,1824.8188
741073915379320,92001,1,201401,49,32.00,428.0176
741073915379320,92001,3,201401,17,10.00,455.1542
375947307026315,92001,1,201401,30,28.03,441.9411
375947307026315,92001,2,201401,29,36.00,535.9485
730307901265582,92001,1,201401,25,35.50,456.7271
730307901265582,92001,3,201401,38,9.00,505.6064
729033946339940,91001,2,201401,34,15.58,454.0612
480932072337759,92001,2,201401,53,23.00,456.1907
480932072337759,92001,3,201401,19,10.00,455.1542
633522063001619,91001,1,201401,31,22.00,467.3325
240734076633889,91001,1,201401,49,20.26,440.5277
144095023905672,91001,1,201401,30,16.80,745.8077
144095023905672,91001,2,201401,36,21.00,698.6673
703700954695414,91001,2,201401,49,10.50,505.0232
703700954695414,91001,3,201401,17,9.00,636.0914
340407941095567,91001,2,201401,52,18.99,449.3707
340407941095567,91001,3,201401,24,11.50,735.9098
544869093908675,91001,4,201401,32,12.00,634.5638
378478479400193,92001,1,201401,59,9.35,352.0532
144095027906672,92001,5,201401,18,7.25,794.9377
015754740770994,92001,1,201401,53,19.00,449.3707
703703844894974,91001,1,201401,51,23.50,532.5645
703703844894974,91001,2,201401,49,7.40,446.1147
340407997384487,91002,2,201401,34,21.00,634.5638
764449470827406,92001,1,201401,32,19.00,634.5638
001164350792091,91001,2,201401,67,11.10,2151.2668
254312097001512,92001,3,201401,21,10.53,3617.5625
740501061965418,92001,1,201401,42,30.00,2181.9548
740501061965418,92001,2,201401,46,14.83,2447.5706
091394750791191,92001,2,201401,47,16.75,2444.4934
350006437808196,91001,2,201401,60,15.00,308.3945
650900076257889,92001,3,201401,49,13.75,300.8177
700010966579850,92001,1,201401,28,14.18,323.1728
700010966579850,92001,2,201401,28,13.58,326.6034
199570669390735,91001,2,201401,46,30.00,2831.8479
330919070757519,92001,1,201401,45,10.50,2995.6304
330919070757519,92001,2,201401,43,7.25,3072.5506
020916071657819,92001,1,201401,35,22.11,4407.9260
020916071657819,92001,2,201401,34,12.00,2941.7685
199850806010670,92001,1,201401,25,7.25,3738.8132
098903906011258,91001,2,201401,44,36.00,422.3832
700209900646154,92001,1,201401,57,30.00,339.3646
610923097503049,91001,3,201401,37,11.00,374.3312
610923097503049,91001,4,201401,16,7.25,442.8359
299420555520970,92001,1,201401,41,30.01,565.0955
652062962039720,91001,1,201401,28,18.50,510.2260
041160340926399,91001,1,201401,47,21.00,4422.2622
091943305059415,91001,4,201401,52,29.51,3521.7888
052084273070240,92001,1,201401,26,10.30,4546.2875
052084273070240,92001,2,201401,56,15.38,3832.3396
052084273070240,92001,3,201401,55,16.00,4135.9507
979064923079210,92001,3,201401,41,11.00,2976.0194
150958098603099,91001,2,201401,52,7.25,1747.2168
807603840999375,92001,2,201401,35,8.00,1514.6451
807603840999375,92001,4,201401,60,24.00,1818.9911
931036791079580,92001,1,201401,43,15.00,2723.8822
093260360994499,91001,2,201401,39,39.00,3618.8881
732092569600643,91001,2,201401,31,43.00,3160.2951
070910760918069,92001,2,201401,34,10.00,3299.7546
979090078600318,92001,1,201401,42,25.00,3044.4354
979090078600318,92001,2,201401,36,8.50,2923.9783
807904990881576,92001,1,201401,22,8.00,3518.6805
807904990881576,92001,2,201401,22,8.00,3518.6805
807904990881576,92001,3,201401,25,9.00,3191.6789
938096931039170,91001,1,201401,57,8.00,2471.4724
290965092603049,91001,2,201401,56,16.70,2975.1120
699310222750970,92001,1,201401,22,11.00,3249.0063
097943004058638,91001,1,201401,56,32.45,2977.5117
097943004058638,91001,2,201401,56,9.00,3392.7740
097943004058638,91001,3,201401,20,9.60,3455.6420
699250848460970,92001,1,201401,41,38.00,2948.0093
009006201070190,92001,1,201401,30,11.00,3123.6701
760962098107269,92001,1,201401,57,16.00,3386.3118
060836023908395,91001,3,201401,48,24.00,3200.4080
700609916635530,92001,1,201401,44,14.50,3535.2796
946729270309001,92001,1,201401,51,34.00,3419.4784
400962092107739,92001,1,201401,25,16.00,5794.4952
649650628960930,91001,4,201401,17,11.30,3490.5508
092987002078678,92001,1,201401,53,8.35,3289.7690
092987002078678,92001,3,201401,26,16.82,3262.8529
092987002078678,92001,4,201401,23,10.00,3646.1951
807907820897026,92001,1,201401,47,23.50,3390.4819
807907820897026,92001,3,201401,22,10.00,3871.8270
807907820897026,92001,4,201401,19,9.00,3490.5508
936026932079940,92001,2,201401,21,9.42,3317.7292
936026932079940,92001,3,201401,25,9.25,3557.2027
936026932079940,92001,5,201401,49,23.00,3278.6155
770964096503299,91001,1,201401,33,12.75,3109.9626
016130760972290,92001,1,201401,43,26.00,2897.4596
699200477460970,92001,1,201401,53,17.00,3062.4114
699200477460970,92001,3,201401,20,8.75,3604.2430
103900030697108,91001,2,201401,27,22.50,1713.6520
879430773420970,92001,1,201401,53,9.28,2995.8501
933028981079930,92001,2,201401,17,7.78,1412.5725
933028981079930,92001,3,201401,16,7.00,1808.5783
170989095803949,91001,2,201401,54,9.80,1826.4920
170989095803949,91001,3,201401,21,9.00,1889.2232
170989095803949,91001,4,201401,19,8.00,1808.5783
067450380978790,91002,2,201401,34,12.00,1697.0299
940078912079320,92001,2,201401,63,15.00,1678.8843
203905720695549,91001,2,201401,48,45.00,1196.9020
203905720695549,91001,3,201401,21,12.00,1427.7418
707900960695189,92001,1,201401,47,13.00,1196.9020
207905930590249,92001,1,201401,35,14.00,1427.1407
570795097107279,92001,2,201401,49,4.76,1196.9020
300909983123385,91001,2,201401,52,22.00,1205.6376
977098479900643,92001,2,201401,49,32.00,1304.8008
977098479900643,92001,5,201401,19,8.65,1319.7830
951069994039820,91001,1,201401,66,15.50,1157.3831
307905921890780,92001,2,201401,58,15.00,383.2450
192903607096090,91001,2,201401,37,28.00,482.8564
977070421139550,91001,2,201401,75,7.30,455.2213
041031700926999,92001,1,201401,55,17.00,437.1073
290699470019103,92001,2,201401,54,20.00,464.3826
909010263179490,92001,1,201401,28,13.00,697.2012
201570067908995,92001,2,201401,28,7.50,503.6343
601938073001403,91001,1,201401,52,18.50,371.6550
601938073001403,91001,2,201401,52,20.00,429.6635
190963305075140,91001,1,201401,27,25.74,306.4874
507904651087301,92001,1,201401,54,10.58,332.4005
507904651087301,92001,2,201401,58,10.00,479.2814
721018470579103,92001,1,201401,51,10.50,418.8935
507900271893141,92001,2,201401,34,49.00,339.1314
197953000009216,91001,2,201401,40,11.20,3568.2871
007900971092252,92001,3,201401,59,8.50,3108.5419
310200048540538,91001,1,201401,29,7.50,3666.9677
310200048540538,91001,2,201401,26,15.00,4166.4032
150924098617809,92001,2,201401,69,16.00,4367.4098
690083916139280,91001,1,201401,35,20.20,2850.4474
399020689810631,91001,1,201401,60,9.00,3051.4538
399020689810631,91001,2,201401,31,10.00,3437.8757
310306921511993,91001,2,201401,54,10.00,3370.0771
293430870540104,92001,1,201401,34,10.25,2803.7879
953599070089106,92001,1,201401,28,13.00,2888.8126
940075947139550,91001,1,201401,62,10.30,635.8840
940075947139550,91001,2,201401,61,8.50,735.8699
599350947720971,92001,1,201401,51,14.00,556.1302
599350947720971,92001,2,201401,54,19.23,684.5239
310600024067411,91001,1,201401,40,9.00,1358.6416
916459770749107,92001,1,201401,21,7.50,1313.0477
916459770749107,92001,2,201401,21,15.00,1313.0477
066441360995198,91001,1,201401,55,11.10,880.1547
959076976139610,91001,2,201401,52,13.50,948.8301
959076976139610,91001,3,201401,22,10.50,1284.0909
959076976139610,91001,4,201401,17,8.50,1536.8275
310600008651610,91001,2,201401,33,15.00,1107.2521
361544057909363,92001,2,201401,59,8.50,896.2965
990968098117289,92001,2,201401,49,18.43,958.3427
997119230206101,91001,1,201401,67,10.00,2768.8725
967179330786103,91001,1,201401,60,14.00,5486.5494
967179330786103,91001,2,201401,65,18.00,5670.6357
957809170559109,92001,1,201401,64,21.00,3462.3438
950057989179150,92001,1,201401,39,21.64,3057.2540
950057989179150,92001,2,201401,33,8.60,2968.3105
972027920179750,92001,2,201401,23,10.25,3361.9387
937279670159102,92001,1,201401,48,13.45,2847.4945
917057922179630,92001,2,201401,48,10.00,3436.3160
690985097617069,92001,2,201401,25,17.00,3346.4236
690985097617069,92001,4,201401,49,21.43,2813.5850
690985097617069,92001,5,201401,24,9.00,4161.0166
899560026320631,91001,1,201401,35,28.00,3803.6124
958229530109103,91002,1,201401,28,18.43,3987.2833
970984097413149,91002,3,201401,35,8.10,3714.5458
899150478740971,92001,1,201401,52,27.00,2874.6836
899150478740971,92001,2,201401,56,2.32,2596.8166
899150478740971,92001,3,201401,20,8.25,4363.9308
899150478740971,92001,4,201401,23,7.50,3918.7696
770985091417489,92001,1,201401,37,14.75,3531.3855
770985091417489,92001,2,201401,44,5.00,3088.0458
968379670339100,92001,3,201401,21,10.50,4395.7980
022911380992391,91001,1,201401,29,19.00,3326.5278
064471780698595,92001,1,201401,58,36.00,2615.7796
064471780698595,92001,2,201401,39,32.45,3747.6192
993049913139080,91001,1,201401,46,17.00,1423.5484
993049913139080,91001,2,201401,41,9.90,1039.4830
920059916179370,92001,2,201401,55,8.50,1260.0415
024171390996895,91002,1,201401,50,12.00,1357.1010
990729070959207,92001,1,201401,45,24.10,1665.5835
994091983279090,92001,1,201401,49,11.00,2347.2961
994091983279090,92001,2,201401,56,14.00,1981.9930
921979070759203,92001,2,201401,53,22.50,2134.6637
412436003908660,91001,4,201401,16,8.00,2347.1361
931079170749206,92001,2,201401,28,12.00,2162.9424
615051912239970,91001,2,201401,27,26.26,2288.3629
199190120780972,92001,2,201401,23,12.00,2406.6418
700913063627249,92001,1,201401,50,17.57,2207.0541
700913063627249,92001,2,201401,31,24.50,2094.5966
296923503006228,91001,1,201401,48,20.00,2696.8326
822354053001202,91001,1,201401,37,23.00,3740.6574
037422320991290,91001,2,201401,54,25.00,2634.5508
203097402097231,92001,2,201401,42,22.40,3226.4237
203097402097231,92001,3,201401,20,21.00,3849.7236
203097402097231,92001,6,201401,26,11.00,3450.3961
203097402097231,92001,7,201401,22,14.50,3849.7236
632938073909463,91001,1,201401,54,35.00,604.7521
632938073909463,91001,2,201401,52,11.76,581.2677
399870261470972,92001,1,201401,50,17.50,578.3734
399870261470972,92001,2,201401,52,17.25,601.7408
399870261470972,92001,3,201401,21,9.90,787.5481
203067702073351,92001,1,201401,25,3.75,617.7270
203067702073351,92001,2,201401,25,56.00,717.9338
963029070639200,92001,1,201401,25,7.50,614.1809
332172063908865,91002,2,201401,54,18.00,601.7408
842020073001006,91001,2,201401,48,45.00,1404.4339
842020073001006,91001,4,201401,21,11.00,1943.8730
974034758239400,91001,2,201401,43,18.75,2055.8425
907904772699354,92001,1,201401,62,13.88,1718.2280
152366097908194,92001,2,201401,80,25.00,2870.5328
955159030259202,91001,1,201401,53,8.25,3137.1654
955159030259202,91001,2,201401,30,14.00,4346.2553
250958099727859,92001,2,201401,44,18.62,4005.1289
906019070139207,92001,1,201401,44,27.00,3061.4299
679700327590932,91001,1,201401,48,11.00,3022.8832
699380957090972,92001,2,201401,54,21.00,3188.7558
262364073908990,91001,1,201401,66,7.40,2899.1918
966969130859204,91001,1,201401,45,28.00,3009.5201
926109930389205,91001,1,201401,36,12.00,3009.5738
762304083001200,91001,1,201401,50,21.00,3192.7752
699230056120972,92001,1,201401,64,10.00,2385.5997
296953307048628,91001,2,201401,25,14.00,3151.9204
097512360991594,91001,1,201401,51,20.00,3254.5310
097512360991594,91001,2,201401,53,20.00,3163.8416
097512360991594,91001,4,201401,22,10.00,3610.5307
930006989279790,92001,1,201401,41,20.60,3005.1837
978017732279240,92001,2,201401,53,16.00,2061.7874
779820247130972,92001,1,201401,58,15.00,1564.4341
779820247130972,92001,2,201401,60,23.00,1500.8042
007012370974191,91001,4,201401,21,7.25,1871.6846
960976094123629,91001,3,201401,18,11.50,2044.3388
063342370994390,91001,1,201401,45,20.00,1611.6370
063342370994390,91001,3,201401,18,8.50,2044.3388
290980061927509,92001,2,201401,63,13.75,2200.8433
602038993239100,91001,1,201401,56,15.00,1948.3427
899580309480632,91001,3,201401,40,11.75,3337.8149
040988065323899,91001,1,201401,42,18.50,2099.3159
007006822103379,92001,1,201401,36,45.00,2310.3929
929389730406204,91001,1,201401,25,7.75,2589.7506
929389730406204,91001,2,201401,25,13.50,2734.6222
929389730406204,91001,5,201401,29,21.59,2589.7506
607004202100709,92001,2,201401,55,19.00,3061.4597
607004202100709,92001,3,201401,31,8.25,3926.7146
030092790976195,92001,2,201401,56,8.00,3059.5697
140907095733479,91001,1,201401,26,17.86,732.4378
305007800086111,92001,3,201401,15,7.25,0.0000
392987709018108,92001,1,201401,33,10.45,917.4437
223033043001105,91001,1,201401,24,15.00,1584.2794
223033043903195,91001,4,201401,21,8.25,1614.5557
963029470179304,92001,2,201401,52,9.00,502.3405
243627023908791,91002,1,201401,76,18.00,2947.9809
499690256620973,92001,2,201401,51,15.00,3509.3030
560949096237269,92001,4,201401,19,8.25,3675.6514
954959270259309,92001,1,201401,44,22.22,3177.8203
954959270259309,92001,2,201401,43,25.25,4270.2965
925054999379250,92001,1,201401,51,36.00,3139.6302
395967902076478,92001,2,201401,22,8.50,3839.5494
395967902076478,92001,3,201401,19,10.50,4684.0223
395967902076478,92001,4,201401,17,1.25,3675.6514
607907623897954,92001,1,201401,56,33.00,3416.4824
607907623897954,92001,2,201401,54,20.00,3509.3030
607907623897954,92001,3,201401,22,8.00,3839.5494
538396239400893,91001,2,201401,61,12.00,3772.5354
991044989379270,92001,2,201401,37,18.00,6152.9054
330409903206682,91001,1,201401,63,25.00,3173.1729
140767095737479,92002,1,201401,35,13.00,2532.9640
085093360993199,91001,1,201401,50,16.00,3067.7191
085093360993199,91001,2,201401,51,15.00,3581.2036
870964097833029,91001,1,201401,59,15.50,3338.7904
870964097833029,91001,2,201401,57,12.00,3183.0578
840967099437379,92001,3,201401,48,12.00,3014.6706
699590979590973,92001,1,201401,26,10.77,2939.4595
699590979590973,92001,2,201401,26,9.38,3148.4251
363680043903795,91001,1,201401,40,10.00,3777.3105
363680043903795,91001,3,201401,60,10.00,3581.3006
746089930559300,91001,1,201401,29,8.50,3282.9351
008523760998280,92001,1,201401,47,21.00,3039.0226
763252037906291,92001,2,201401,60,30.00,4097.4714
763252037906291,92001,3,201401,25,12.00,4344.1111
307909823891416,92001,2,201401,23,8.50,4592.1042
925026918339600,91001,1,201401,42,45.00,2767.0802
977046706379430,92001,2,201401,79,11.81,3044.4495
990967094133749,91002,1,201401,30,8.00,2811.3153
296179470479304,92001,1,201401,51,12.50,3792.6362
977709830579306,91001,1,201401,63,9.00,3080.1249
907605573891208,92001,1,201401,27,34.00,522.3740
730809977307267,92001,2,201401,45,13.60,399.7834
879870261470973,92001,2,201401,74,13.00,372.1635
958609870796308,92001,1,201401,29,18.56,409.1721
110984097837129,92001,1,201401,45,14.00,403.4771
899790600790673,92001,1,201401,25,12.00,682.5154
900078991339940,91001,2,201401,51,27.00,406.4219
946058922339460,91001,1,201401,38,7.75,365.0345
946058922339460,91001,5,201401,36,13.50,554.0530
919829530549303,91001,2,201401,44,15.84,3077.5155
330900061291711,91001,1,201401,62,13.00,3058.7771
989679870656304,92001,2,201401,42,11.00,2789.8481
574398429900673,92001,2,201401,55,50.00,3248.7414
779299730279309,91002,3,201401,41,15.00,2763.5644
969039704379530,92001,2,201401,23,15.00,3577.4259
630991099933529,91002,2,201401,25,9.25,3316.4801
066284300991897,91001,1,201401,21,20.00,3289.7376
066284300991897,91001,2,201401,21,10.00,2571.4663
977080913479360,92001,1,201401,50,36.00,2206.4906
960519870306404,92001,2,201401,65,75.00,1999.9453
099270459680634,91001,3,201401,21,10.00,2626.7799
079860909960974,92001,1,201401,51,17.00,2513.3185
001454710977591,92001,2,201401,59,25.61,1945.5114
639493679100889,91001,2,201401,58,9.50,1892.9480
740200045302311,92001,1,201401,44,12.49,3525.6400
340200098825715,91001,2,201401,46,22.05,2979.5570
340200098825715,91001,3,201401,17,10.00,3682.7621
942839830456406,91001,1,201401,51,12.00,2891.0505
942839830456406,91001,2,201401,47,20.00,3090.0979
740209999869380,92001,1,201401,46,14.20,3000.3148
940925069443309,91001,1,201401,64,18.00,2921.9375
900922091243449,91001,2,201401,57,13.00,2805.2543
900922091243449,91001,3,201401,36,21.50,3255.0055
340209979805283,91001,1,201401,47,16.00,3000.3148
005594320978897,91001,2,201401,60,20.00,2891.8350
279700985580934,91001,3,201401,24,11.50,5406.8975
524889077908590,92001,2,201401,55,24.86,3012.0912
962759670679404,92001,2,201401,51,21.30,3055.0963
941074915439320,91001,1,201401,68,25.96,431.3850
941074915439320,91001,4,201401,20,8.00,735.9098
544905047901791,92001,1,201401,46,19.87,446.1147
414269070699406,92001,2,201401,26,12.15,620.1634
917085953439240,91001,2,201401,23,8.50,3617.5625
952066986439890,91001,1,201401,22,16.00,301.7663
952066986439890,91001,2,201401,21,12.35,366.2571
164844053908791,91001,2,201401,48,24.00,365.9091
740600018560413,92001,1,201401,34,23.50,260.2179
740600018560413,92001,2,201401,33,15.00,328.9649
907076996479900,92001,1,201401,25,8.25,338.5698
907076996479900,92001,3,201401,35,12.00,506.6498
880960064143969,91001,1,201401,58,14.63,386.3612
972026720439750,91001,1,201401,54,14.99,478.2968
340600013888519,91001,1,201401,50,26.74,485.4770
340700042881715,91001,2,201401,66,12.00,2823.8514
435408120700178,91001,1,201401,37,15.00,3397.8892
435408120700178,91001,2,201401,38,12.75,3893.0101
735494539700814,91001,1,201401,26,10.00,3808.7398
735494539700814,91001,2,201401,28,10.00,3455.5823
340709999495388,91001,1,201401,47,11.00,2970.0751
860975092447929,92001,1,201401,52,12.00,3437.8381
860975092447929,92001,3,201401,19,8.50,3137.4388
860975092447929,92001,4,201401,22,17.00,4178.8002
390974067243299,91001,2,201401,45,23.00,2872.6764
474083053919968,91001,2,201401,57,10.00,3079.0890
799690441470974,92001,2,201401,55,17.07,2777.7829
580974099643189,91001,1,201401,52,17.00,2877.8337
340709989659689,91002,1,201401,44,19.50,3053.9179
340709989659689,91002,3,201401,20,9.00,3968.4930
907059430599405,91001,2,201401,22,2.13,3875.4610
907059430599405,91001,3,201401,18,2.13,3799.0908
899170686860674,92001,2,201401,67,12.00,3845.9610
958609830016406,91001,3,201401,74,10.10,2969.1922
990098780479540,92001,1,201401,51,30.00,3380.4736
784300027900599,92001,1,201401,50,7.35,3958.4041
784300027900599,92001,2,201401,32,17.00,3785.0823
784300027900599,92001,3,201401,24,16.00,3911.4781
740809941761487,92001,1,201401,19,7.50,2804.5812
740800081010214,92001,1,201401,39,72.00,3835.2418
090983094543879,91001,6,201401,34,10.00,3182.7185
384600083001601,91001,2,201401,35,12.00,3594.1430
678493379800325,92001,1,201401,27,11.00,4063.9749
980078925479170,92001,2,201401,38,20.60,3785.4836
999058909479890,92001,2,201401,23,8.25,3671.3455
950988099947099,92001,2,201401,27,29.21,3240.5424
203904554392668,91001,1,201401,29,19.00,4722.5613
491973607034885,91001,1,201401,52,13.50,3958.4041
491973607034885,91001,3,201401,23,17.90,3987.2689
090944380996496,91001,4,201401,53,23.50,3366.6439
926058442479650,92001,2,201401,77,8.00,3208.2446
926058442479650,92001,4,201401,57,32.00,3718.1080
926058442479650,92001,5,201401,34,9.00,3438.1614
926058442479650,92001,6,201401,23,9.00,3987.2689
879350269080974,92001,1,201401,29,17.00,3402.3570
938169130189405,91001,1,201401,71,13.50,3111.1388
938169130189405,91001,2,201401,62,13.00,4257.4120
938169130189405,91001,3,201401,43,13.75,3240.1503
148530270620408,92001,5,201401,21,8.50,3766.3518
090314390994196,91001,7,201401,19,8.00,1801.9077
259480970800405,92001,1,201401,30,9.50,1799.6987
400027008025981,92001,1,201401,64,30.78,1408.4312
929539170279402,92001,1,201401,32,20.23,1828.1630
929539170279402,92001,2,201401,32,25.00,2026.1377
694039093001202,91001,1,201401,30,11.00,1821.5810
340909919688886,91001,1,201401,48,10.00,1413.8434
340909919688886,91001,4,201401,37,14.65,1797.1045
894868013908699,91001,1,201401,22,15.40,2087.1279
990749870836502,92001,1,201401,54,15.84,286.8760
132566399000951,91001,1,201401,37,15.75,367.9467
910769570839502,92001,1,201401,52,20.34,291.8821
910769570839502,92001,2,201401,47,18.00,284.7974
910769570839502,92001,4,201401,19,8.00,341.0746
099650218370975,92001,1,201401,63,19.51,263.0453
099650218370975,92001,2,201401,63,26.41,295.0004
130905096257789,92001,2,201401,41,20.50,305.4028
860916067853129,91001,1,201401,50,20.00,2757.7227
860916067853129,91001,2,201401,36,18.91,3319.5699
199220287640975,92001,3,201401,32,8.40,3187.2289
270913090257149,92001,1,201401,60,18.45,2637.1008
270913090257149,92001,2,201401,60,24.00,3154.1128
270913090257149,92001,3,201401,19,5.00,3397.1873
656071926539300,91001,4,201401,50,15.50,2582.6154
199630605720635,91001,2,201401,32,22.00,2798.4662
715039053908291,91001,1,201401,51,26.00,2744.6017
715039053908291,91001,2,201401,51,26.50,2930.6921
715039053908291,91001,3,201401,26,17.00,3131.3897
715039053908291,91001,5,201401,34,23.00,3204.1018
480917099053409,91001,1,201401,62,12.33,3191.6590
480917099053409,91001,2,201401,63,11.00,2810.1429
199060604820975,92001,2,201401,26,20.10,3172.2760
199640671940975,92001,2,201401,52,18.00,2698.3152
790914096657419,92001,1,201401,50,14.67,2881.2673
507909265894183,92001,1,201401,22,12.00,4329.4315
703905035698443,91001,1,201401,26,12.02,4220.6562
071599419300606,92001,1,201401,30,10.00,4017.8422
035272037908899,92001,2,201401,54,24.00,2988.1170
035272037908899,92001,3,201401,52,30.00,2830.5071
379960396980935,91001,3,201401,34,14.00,3655.6889
933019470119501,92001,1,201401,50,25.25,2861.5386
933019470119501,92001,2,201401,51,9.32,3020.8765
399140131100975,92001,1,201401,37,7.25,3500.4893
864759530596503,91002,1,201401,23,9.60,1404.8788
984599630959505,91001,2,201401,58,7.50,981.2895
984599630959505,91001,3,201401,18,8.00,1083.5793
984599630959505,91001,4,201401,21,8.00,1301.5443
976084970579700,92001,1,201401,21,11.00,1494.2510
080947096057779,92001,1,201401,64,10.00,1231.9625
700945096953059,91001,1,201401,76,19.00,1133.4041
599940390160635,91001,2,201401,53,34.00,1949.5455
599370402620975,92001,2,201401,27,13.50,2120.9066
930958092957529,92001,1,201401,49,25.00,1731.7701
930958092957529,92001,2,201401,48,19.00,1893.3092
930958092957529,92001,4,201401,24,15.00,2649.4283
905859430809503,91001,1,201401,31,11.50,2335.3744
905859430809503,91001,2,201401,28,17.00,2132.0206
089785360976590,91001,1,201401,25,13.50,567.0045
089785360976590,91001,2,201401,35,12.00,391.9949
916789370149500,92001,2,201401,60,24.53,360.8235
300207925936266,91001,2,201401,47,12.00,362.8571
620051097905178,92001,1,201401,31,12.00,437.6493
620051097905178,92001,3,201401,16,7.75,601.8611
620051097905178,92001,4,201401,17,8.00,601.8611
721012905079550,92001,3,201401,22,9.50,823.5500
002200720694445,92001,1,201401,29,17.25,519.4226
899140325700730,91001,1,201401,53,18.52,1826.7377
043370380792293,91001,1,201401,55,14.68,1720.0166
990285097905176,92001,2,201401,34,15.50,1577.7681
700907945302381,92001,2,201401,29,15.42,1286.7351
700907945302381,92001,3,201401,28,12.00,1295.0575
044500790793492,92001,1,201401,54,15.00,1339.7444
044500790793492,92001,3,201401,23,12.00,2719.9760
401613047905470,92001,2,201401,17,3.00,446.5331
211755053706274,91002,1,201401,32,17.00,345.2477
577171479100674,92001,1,201401,46,20.20,329.2911
570955077113279,91001,1,201401,47,16.00,531.7094
570955077113279,91001,3,201401,19,8.00,692.8035
340997078713919,91001,1,201401,32,11.00,1145.6907
340997078713919,91001,2,201401,38,10.25,1271.4543
065952300115809,91001,1,201401,28,25.00,1564.0053
720001027185416,92001,1,201401,31,18.46,1024.9977
720001027185416,92001,2,201401,25,13.00,2277.2683
450904079023329,91001,1,201401,29,25.00,1640.5900
450904079023329,91001,2,201401,31,27.00,1552.4582
870268534100924,92001,1,201401,21,15.00,2715.4596
620911075327399,92001,2,201401,28,9.00,2162.9424
863794570626207,92001,1,201401,34,9.00,628.9235
863794570626207,92001,2,201401,31,10.43,707.3346
140935072323859,91001,1,201401,52,11.34,581.2677
114024233270500,92001,1,201401,61,64.69,1683.5087
957959270257209,92001,1,201401,43,18.17,1549.1082
230974073723239,91001,1,201401,60,17.00,1500.8042
230974073723239,91001,2,201401,55,32.00,1564.4341
230974073723239,91001,3,201401,26,15.00,1993.1478
750971076727959,92001,1,201401,64,15.50,1544.9734
536372369100502,91001,4,201401,19,7.25,787.5514
199540492380733,91001,2,201401,37,9.00,776.9740
733215013409463,91001,2,201401,54,34.00,456.1907
733215013409463,91001,3,201401,21,14.00,607.0629
733215013409463,91001,4,201401,21,16.00,607.0629
270933071537149,92001,2,201401,59,26.00,496.4175
044573730775291,92001,1,201401,54,31.80,469.5242
133366097908174,92001,2,201401,45,15.50,470.1565
035383380771494,91001,2,201401,56,9.77,381.8378
937410940100197,91002,1,201401,35,12.00,2334.5927
009784710770299,92001,1,201401,52,25.00,1806.2307
740407937384918,92001,1,201401,30,13.33,487.5834
479410597500774,92001,1,201401,66,12.21,431.3850
479410597500774,92001,2,201401,66,10.00,450.6295
777086947439720,91001,1,201401,31,17.00,265.1822
763070912579540,92001,2,201401,58,14.00,273.8291
