HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY,PWCMPWGT
190961802011808,93001,2,201403,39,36.00,2315.9486
190965002006878,91001,1,201403,58,21.45,2969.9762
029811580990897,91001,1,201403,35,24.03,2509.8399
029811580990897,91001,2,201403,36,22.00,2315.9486
490989099411989,93001,1,201403,66,20.02,2757.2145
899370884010951,91001,2,201403,41,13.50,2654.0774
988379150679101,91001,1,201403,59,32.71,3006.4474
988379150679101,91001,2,201403,67,12.20,3328.2409
789459610099107,93001,2,201403,39,13.10,1400.5442
999700245640911,93001,2,201403,41,25.00,1345.4643
939989510119106,93001,3,201403,29,14.00,1380.4708
672029977119200,93001,1,201403,53,18.17,1150.0265
672029977119200,93001,2,201403,69,16.90,978.8398
671060921259480,91001,2,201403,59,2.35,1587.9322
671060921259480,91001,3,201403,28,8.50,1466.8460
910291619000893,93001,4,201403,60,27.00,1423.7094
990549850389207,91001,2,201403,55,16.50,1580.2898
811298099000806,93001,1,201403,24,12.43,2077.0449
811298099000806,93001,2,201403,29,14.42,1691.8065
944051928259920,91001,1,201403,54,22.50,2150.3358
199690218440952,91001,1,201403,44,2.13,2773.3819
010919069325379,91001,2,201403,51,20.69,2297.0293
091732510693099,91001,1,201403,54,24.60,2297.0293
991082985259380,91001,1,201403,31,12.00,3893.2864
991082985259380,91001,2,201403,33,15.00,3039.5544
912469910846202,93001,1,201403,29,17.00,4015.6691
903349510126203,93001,2,201403,43,12.00,772.6173
903349510126203,93001,3,201403,16,7.25,703.6644
157293559300898,91262,2,201403,40,23.00,715.2984
794529410239200,93001,2,201403,26,9.00,3051.0792
984849810049205,93001,2,201403,50,23.69,1881.7287
944069950169207,91001,2,201403,67,18.00,1777.6918
912075904259460,91001,2,201403,55,13.00,3939.7856
202005607096591,91001,1,201403,45,38.00,3683.0727
752298669500581,91001,3,201403,22,13.00,3923.2282
711291459500881,93001,1,201403,32,49.00,3472.7133
298925608017538,91001,3,201403,21,9.50,6136.3577
156298879500866,91001,1,201403,40,38.00,3386.2702
120957092721049,93001,1,201403,46,70.00,3397.5323
952096977259350,91001,1,201403,48,11.40,2604.2498
952096977259350,91001,2,201403,45,13.75,2555.8510
952096977259350,91001,3,201403,23,8.00,3834.1746
624016957259270,91001,1,201403,46,10.00,2678.6788
021482160999597,93001,1,201403,43,20.00,3644.8915
917204120600149,93001,1,201403,47,33.35,2704.7229
922066794259580,91001,1,201403,60,30.00,2596.3648
801009492107556,93001,1,201403,41,9.00,3327.5047
801009492107556,93001,2,201403,17,7.40,2786.3486
790964093821759,93001,1,201403,50,34.65,2867.9689
917201620700132,93001,1,201403,42,12.36,1642.2838
917201620700132,93001,2,201403,41,25.50,1715.9584
799190562310952,91001,1,201403,46,24.75,1736.3973
518299979700814,93001,3,201403,24,11.50,1980.1843
297991509018748,93001,1,201403,50,21.00,1841.1992
904007970259410,91001,2,201403,62,21.60,1666.8329
929369810789201,93001,1,201403,43,18.00,2450.3762
803453075909162,91001,1,201403,57,23.49,618.5744
900159610226308,93001,1,201403,44,22.50,878.1105
099740494710953,91001,1,201403,57,42.00,737.0311
601002233100561,93001,1,201403,68,9.00,893.7513
530109905412468,91001,1,201403,51,18.00,1466.2346
199630608030913,93001,1,201403,52,17.58,774.2755
199630608030913,93001,2,201403,46,16.41,710.8443
259394069100808,91001,1,201403,49,16.36,876.8037
199460291330913,93001,1,201403,54,15.00,820.9606
063123110993994,93001,2,201403,62,19.36,743.2135
105903023893452,91002,1,201403,59,15.50,1312.6589
950921094531079,93001,2,201403,33,17.10,834.6209
301007193103632,93001,2,201403,28,28.00,1065.7463
086753130990991,93001,2,201403,48,18.00,448.1967
433286061905894,93001,2,201403,66,99.00,446.1363
059663140990697,93001,1,201403,64,30.00,5198.5234
984489350059302,91001,3,201403,39,10.00,3056.0056
015309910500100,93001,1,201403,41,10.00,3164.0338
015309910500100,93001,2,201403,40,32.00,2030.4822
028423550697192,91001,1,201403,33,10.75,1893.6470
257396219600872,91001,2,201403,76,20.00,3717.4423
062423560993598,91001,3,201403,20,8.00,3255.9595
033533560691298,91001,1,201403,40,22.00,4108.2849
033533560691298,91001,2,201403,37,22.00,3621.0215
019394959600508,93001,2,201403,66,21.50,3265.5474
395941009009685,93001,1,201403,51,35.00,3272.1350
942096906318520,93001,2,201403,30,11.00,3602.2547
246089950559300,91001,4,201403,46,10.00,3005.1689
363680045908795,91001,1,201403,34,35.00,3680.1126
363680045908795,91001,2,201403,34,16.00,3272.0161
005900903591916,91001,3,201403,24,7.25,4728.7229
363959025001208,91001,3,201403,53,46.00,3543.6382
550961095331879,93001,1,201403,68,8.10,2906.1199
550961095331879,93001,2,201403,60,13.00,3095.7760
011293570997799,91001,3,201403,31,10.50,3894.7027
035483570997598,91001,1,201403,56,21.87,3757.5271
035483570997598,91001,2,201403,55,15.63,3743.5139
305901453698438,91001,1,201403,32,17.00,511.3870
899560802210913,93001,2,201403,35,29.50,482.9479
067453580998790,91001,1,201403,52,11.00,394.3401
067453580998790,91001,2,201403,54,10.00,436.4276
899820176620653,91001,1,201403,51,16.30,420.0115
530909974529266,91001,1,201403,65,8.00,3089.7497
079793590941896,91001,1,201403,55,20.00,3397.6966
362945801027939,91001,1,201403,46,19.92,3073.7080
999860523650913,93001,1,201403,36,30.00,3027.4534
999350045960913,93001,1,201403,56,21.85,3293.3499
605902643895519,91001,2,201403,77,32.75,3659.6868
071643190973896,93001,1,201403,52,2.25,2879.3540
620909093841059,93001,1,201403,61,7.50,1848.2697
973011996459670,91001,2,201403,46,15.00,1665.8444
491981404054158,93001,1,201403,26,14.00,1888.2009
491981404054158,93001,2,201403,25,13.60,2097.8458
314663035001902,91001,1,201403,34,35.60,1829.8985
042894110998798,93001,1,201403,69,31.50,1752.2186
056334120993290,93001,3,201403,34,11.86,2895.3621
096624520692596,91001,1,201403,57,16.00,3175.5867
096624520692596,91001,2,201403,52,16.00,3284.2707
932469210379404,93001,2,201403,37,19.50,2807.5806
249490237960914,93001,1,201403,59,20.50,3048.1024
140209947118387,93001,2,201403,50,19.09,3284.2707
140209947118387,93001,3,201403,22,8.50,3860.2464
609062955459830,91001,2,201403,51,15.00,3065.5498
609062955459830,91001,3,201403,26,17.00,2972.7838
600072991459940,91001,1,201403,49,21.00,2968.6683
600072991459940,91001,2,201403,26,11.15,2972.7838
600072991459940,91001,4,201403,17,7.50,3324.1383
097014520699490,91001,1,201403,64,27.00,3148.6657
850727092441169,93001,1,201403,56,25.00,3048.1024
031604120992592,93001,1,201403,55,23.90,3043.3312
031604120992592,93001,2,201403,22,4.00,3206.7617
852400850200193,91001,1,201403,61,36.16,2895.6859
498915905090438,91001,2,201403,64,20.50,402.0543
318498479400893,93001,1,201403,24,25.00,531.9358
318498479400893,93001,2,201403,23,9.10,459.6803
599450301230914,93001,1,201403,46,23.00,2427.7042
055304561012408,91001,2,201403,34,18.00,298.9108
946056722459460,91001,1,201403,52,16.61,532.8034
946056722459460,91001,3,201403,22,8.00,467.1610
057794570692493,91001,1,201403,42,8.50,2816.6696
967409610449404,93001,2,201403,52,27.00,2977.1502
977809610479405,93001,2,201403,63,9.80,3132.3685
930007989459790,91001,1,201403,19,2.18,2926.1069
899770113960914,93001,2,201403,69,16.00,3756.4183
070994180693390,93001,1,201403,57,15.00,3951.3046
092194580992590,91001,1,201403,68,11.00,3765.2388
284393091905794,93001,2,201403,48,12.40,3117.6850
870988096341879,93001,2,201403,33,14.50,3653.0923
500988092841119,93001,2,201403,51,21.00,3676.4052
087814180991393,93001,1,201403,51,8.50,3916.5137
498995206065988,91001,1,201403,29,24.52,1900.6820
076644190999097,93001,1,201403,66,20.00,1542.1402
076644190999097,93001,2,201403,34,19.00,1959.1165
694039095908292,91002,1,201403,26,15.00,1959.0337
694039095908292,91002,2,201403,26,8.50,1942.1184
813492669900855,93001,2,201403,54,35.00,1960.6352
099240461700615,93001,1,201403,49,25.00,301.5127
099240461700615,93001,2,201403,40,10.99,342.1607
920899610196505,93001,1,201403,58,17.00,309.6155
619090985519620,93001,1,201403,42,13.89,330.7107
951040957559420,91001,1,201403,32,15.00,336.0749
951040957559420,91001,2,201403,28,14.50,358.4154
140909093951289,93001,2,201403,44,12.00,330.7107
990749810839502,93001,1,201403,42,14.50,336.3032
613501930100137,93001,1,201403,71,9.03,3200.2753
613501930100137,93001,2,201403,72,9.67,2735.0339
057955110997792,93001,1,201403,55,35.00,3440.3039
705008615107701,91001,1,201403,23,7.25,3267.4473
320734095351939,93001,2,201403,44,11.00,2747.3832
310300635710015,93001,2,201403,42,38.63,3225.2100
405904095891533,91001,1,201403,45,14.59,2579.4273
405904095891533,91001,2,201403,47,28.00,2625.1868
701008165106583,93001,2,201403,44,18.00,2587.3336
901053965559630,91001,1,201403,58,14.65,2808.5143
901053965559630,91001,2,201403,60,14.85,2565.0403
954769510929500,93001,2,201403,49,20.00,1213.3368
630942063355699,91001,1,201403,34,18.00,1403.7073
630942063355699,91001,2,201403,37,30.00,940.9769
499820524080655,91001,2,201403,43,28.00,1515.1852
499820524080655,91001,3,201403,47,31.73,1284.5820
499820524080655,91001,4,201403,19,9.50,1410.2659
290949093751369,93001,1,201403,66,15.00,1067.4055
645326041908167,93001,1,201403,38,12.55,1399.9206
645326041908167,93001,7,201403,21,10.00,1668.4477
093255150991691,93001,1,201403,54,8.50,2050.0903
093255150991691,93001,2,201403,48,20.00,1914.7999
025615550997891,91001,1,201403,60,15.00,1909.0885
025615550997891,91001,2,201403,57,10.00,2106.9173
976799150219509,91001,1,201403,49,17.50,271.6715
926579410699502,93001,1,201403,54,14.50,322.6526
420391011409868,93001,1,201403,45,20.00,402.2188
978559450227005,91001,1,201403,58,21.00,1524.0066
978559450227005,91001,2,201403,59,26.62,1769.0894
899460455040710,93001,1,201403,65,15.00,1397.6673
899460455040710,93001,2,201403,58,53.29,1769.0894
899630313970710,93001,1,201403,63,35.00,1545.4460
720794075505529,91001,1,201403,45,41.00,1111.1647
767099706019560,93001,2,201403,67,68.00,1074.2515
910011580900193,93001,1,201403,58,73.01,1090.5602
949440668240750,91001,1,201403,44,26.85,1142.5531
999180425690710,93001,1,201403,55,27.34,1166.2828
999180425690710,93001,2,201403,55,13.95,1188.6137
510007975069666,91001,1,201403,67,10.75,327.7678
