Codes:,depreciation,total_net_income,total_net_loss
532310,1929687001.63,1711627038.13,1126969251.63
5324,1929687001.63,1711627038.13,1126969251.63
53241,643229000.543,570542346.043,375656417.21
532411,321614500.272,285271173.022,187828208.605
532412,321614500.272,285271173.022,187828208.605
53242,643229000.543,570542346.043,375656417.21
532420,643229000.543,570542346.043,375656417.21
53249,643229000.543,570542346.043,375656417.21
532490,643229000.543,570542346.043,375656417.21
533,120500000.478,8382665011.18,240877000.478
5331,120500000.478,8382665011.18,240877000.478
53311,120500000.478,8382665011.18,240877000.478
533110,120500000.478,8382665011.18,240877000.478
54,4148261014.46,99467004000.0,8291577014.46
541,4148261014.46,99467004000.0,8291577014.46
5411,1016150668.27,51458701888.9,-327125887.282
54111,338716889.425,17152900629.6,-109041962.427
541110,338716889.425,17152900629.6,-109041962.427
54112,338716889.425,17152900629.6,-109041962.427
541120,338716889.425,17152900629.6,-109041962.427
54119,338716889.425,17152900629.6,-109041962.427
541191,169358444.712,8576450314.81,-54520981.2136
541199,169358444.712,8576450314.81,-54520981.2136
5412,382094668.274,14440981888.9,-440261887.282
54121,382094668.274,14440981888.9,-440261887.282
541211,95523667.0684,3610245472.22,-110065471.82
541213,95523667.0684,3610245472.22,-110065471.82
541214,95523667.0684,3610245472.22,-110065471.82
541219,95523667.0684,3610245472.22,-110065471.82
5413,96874668.2737,961556888.889,-161895887.282
54131,12109333.5342,120194611.111,-20236985.9102
541310,12109333.5342,120194611.111,-20236985.9102
54132,12109333.5342,120194611.111,-20236985.9102
541320,12109333.5342,120194611.111,-20236985.9102
54133,12109333.5342,120194611.111,-20236985.9102
541330,12109333.5342,120194611.111,-20236985.9102
54134,12109333.5342,120194611.111,-20236985.9102
541340,12109333.5342,120194611.111,-20236985.9102
54135,12109333.5342,120194611.111,-20236985.9102
541350,12109333.5342,120194611.111,-20236985.9102
54136,12109333.5342,120194611.111,-20236985.9102
541360,12109333.5342,120194611.111,-20236985.9102
54137,12109333.5342,120194611.111,-20236985.9102
541370,12109333.5342,120194611.111,-20236985.9102
54138,12109333.5342,120194611.111,-20236985.9102
541380,12109333.5342,120194611.111,-20236985.9102
5414,-148152331.726,-1973427111.11,-527000887.282
54141,-37038082.9316,-493356777.778,-131750221.82
541410,-37038082.9316,-493356777.778,-131750221.82
54142,-37038082.9316,-493356777.778,-131750221.82
541420,-37038082.9316,-493356777.778,-131750221.82
54143,-37038082.9316,-493356777.778,-131750221.82
541430,-37038082.9316,-493356777.778,-131750221.82
54149,-37038082.9316,-493356777.778,-131750221.82
541490,-37038082.9316,-493356777.778,-131750221.82
5415,254156668.274,1340500888.89,707769112.718
54151,254156668.274,1340500888.89,707769112.718
541511,63539167.0684,335125222.222,176942278.18
541512,63539167.0684,335125222.222,176942278.18
541513,63539167.0684,335125222.222,176942278.18
541519,63539167.0684,335125222.222,176942278.18
5416,1354871668.27,18148868222.2,3332324779.38
54161,451623889.425,6049622740.74,1110774926.46
541611,90324777.8849,1209924548.15,222154985.292
541612,90324777.8849,1209924548.15,222154985.292
541613,90324777.8849,1209924548.15,222154985.292
541614,90324777.8849,1209924548.15,222154985.292
541618,90324777.8849,1209924548.15,222154985.292
54162,451623889.425,6049622740.74,1110774926.46
541620,451623889.425,6049622740.74,1110774926.46
54169,451623889.425,6049622740.74,1110774926.46
541690,451623889.425,6049622740.74,1110774926.46
5417,-181938331.726,-2374192111.11,-645720887.282
54171,-90969165.8631,-1187096055.56,-322860443.641
541711,-45484582.9316,-593548027.778,-161430221.82
541712,-45484582.9316,-593548027.778,-161430221.82
54172,-90969165.8631,-1187096055.56,-322860443.641
541720,-90969165.8631,-1187096055.56,-322860443.641
5418,568246668.274,7132005222.22,1901688779.38
54181,71030833.5342,891500652.778,237711097.423
541810,71030833.5342,891500652.778,237711097.423
54182,71030833.5342,891500652.778,237711097.423
541820,71030833.5342,891500652.778,237711097.423
54183,71030833.5342,891500652.778,237711097.423
541830,71030833.5342,891500652.778,237711097.423
54184,71030833.5342,891500652.778,237711097.423
541840,71030833.5342,891500652.778,237711097.423
54185,71030833.5342,891500652.778,237711097.423
541850,71030833.5342,891500652.778,237711097.423
54186,71030833.5342,891500652.778,237711097.423
541860,71030833.5342,891500652.778,237711097.423
54187,71030833.5342,891500652.778,237711097.423
541870,71030833.5342,891500652.778,237711097.423
54189,71030833.5342,891500652.778,237711097.423
541890,71030833.5342,891500652.778,237711097.423
5419,805956668.274,10332008222.2,4451799779.38
54191,161191333.655,2066401644.44,890359955.877
541910,161191333.655,2066401644.44,890359955.877
54192,161191333.655,2066401644.44,890359955.877
541921,80595666.8274,1033200822.22,445179977.938
541922,80595666.8274,1033200822.22,445179977.938
54193,161191333.655,2066401644.44,890359955.877
541930,161191333.655,2066401644.44,890359955.877
54194,161191333.655,2066401644.44,890359955.877
541940,161191333.655,2066401644.44,890359955.877
54199,161191333.655,2066401644.44,890359955.877
541990,161191333.655,2066401644.44,890359955.877
55,496732060.435,32106410000.0,8442279060.44
551,496732060.435,32106410000.0,8442279060.44
5511,496732060.435,32106410000.0,8442279060.44
55111,496732060.435,32106410000.0,8442279060.44
551111,433177038.949,27998514134.3,7362120822.59
551112,63555021.4867,4107895865.67,1080158237.85
56,1550937007.55,9222194000.0,4608020007.55
561,996674004.711,8303261376.06,3863245004.71
5611,124584250.589,1037907672.01,482905625.589
56111,124584250.589,1037907672.01,482905625.589
561110,124584250.589,1037907672.01,482905625.589
5612,124584250.589,1037907672.01,482905625.589
56121,124584250.589,1037907672.01,482905625.589
561210,124584250.589,1037907672.01,482905625.589
5613,124584250.589,1037907672.01,482905625.589
56131,41528083.5296,345969224.002,160968541.863
561311,20764041.7648,172984612.001,80484270.9315
561312,20764041.7648,172984612.001,80484270.9315
56132,41528083.5296,345969224.002,160968541.863
561320,41528083.5296,345969224.002,160968541.863
56133,41528083.5296,345969224.002,160968541.863
561330,41528083.5296,345969224.002,160968541.863
5614,124584250.589,1037907672.01,482905625.589
56141,20764041.7648,172984612.001,80484270.9315
561410,20764041.7648,172984612.001,80484270.9315
56142,20764041.7648,172984612.001,80484270.9315
561421,10382020.8824,86492306.0006,40242135.4657
561422,10382020.8824,86492306.0006,40242135.4657
56143,20764041.7648,172984612.001,80484270.9315
561431,10382020.8824,86492306.0006,40242135.4657
561439,10382020.8824,86492306.0006,40242135.4657
56144,20764041.7648,172984612.001,80484270.9315
561440,20764041.7648,172984612.001,80484270.9315
56145,20764041.7648,172984612.001,80484270.9315
561450,20764041.7648,172984612.001,80484270.9315
56149,20764041.7648,172984612.001,80484270.9315
561491,6921347.25493,57661537.3337,26828090.3105
561492,6921347.25493,57661537.3337,26828090.3105
561499,6921347.25493,57661537.3337,26828090.3105
5615,124584250.589,1037907672.01,482905625.589
56151,41528083.5296,345969224.002,160968541.863
561510,41528083.5296,345969224.002,160968541.863
56152,41528083.5296,345969224.002,160968541.863
561520,41528083.5296,345969224.002,160968541.863
56159,41528083.5296,345969224.002,160968541.863
561591,20764041.7648,172984612.001,80484270.9315
561599,20764041.7648,172984612.001,80484270.9315
5616,124584250.589,1037907672.01,482905625.589
56161,62292125.2944,518953836.004,241452812.794
561611,20764041.7648,172984612.001,80484270.9315
561612,20764041.7648,172984612.001,80484270.9315
561613,20764041.7648,172984612.001,80484270.9315
56162,62292125.2944,518953836.004,241452812.794
561621,31146062.6472,259476918.002,120726406.397
561622,31146062.6472,259476918.002,120726406.397
5617,124584250.589,1037907672.01,482905625.589
56171,24916850.1178,207581534.401,96581125.1178
561710,24916850.1178,207581534.401,96581125.1178
56172,24916850.1178,207581534.401,96581125.1178
561720,24916850.1178,207581534.401,96581125.1178
56173,24916850.1178,207581534.401,96581125.1178
561730,24916850.1178,207581534.401,96581125.1178
56174,24916850.1178,207581534.401,96581125.1178
561740,24916850.1178,207581534.401,96581125.1178
56179,24916850.1178,207581534.401,96581125.1178
561790,24916850.1178,207581534.401,96581125.1178
5619,124584250.589,1037907672.01,482905625.589
56191,41528083.5296,345969224.002,160968541.863
561910,41528083.5296,345969224.002,160968541.863
56192,41528083.5296,345969224.002,160968541.863
561920,41528083.5296,345969224.002,160968541.863
56199,41528083.5296,345969224.002,160968541.863
561990,41528083.5296,345969224.002,160968541.863
562,554263002.839,918932623.942,744775002.839
5621,184754334.28,306310874.647,248258334.28
56211,184754334.28,306310874.647,248258334.28
562111,61584778.0932,102103624.882,82752778.0932
562112,61584778.0932,102103624.882,82752778.0932
562119,61584778.0932,102103624.882,82752778.0932
5622,184754334.28,306310874.647,248258334.28
56221,184754334.28,306310874.647,248258334.28
562211,46188583.5699,76577718.6619,62064583.5699
562212,46188583.5699,76577718.6619,62064583.5699
562213,46188583.5699,76577718.6619,62064583.5699
562219,46188583.5699,76577718.6619,62064583.5699
5629,184754334.28,306310874.647,248258334.28
56291,61584778.0932,102103624.882,82752778.0932
562910,61584778.0932,102103624.882,82752778.0932
56292,61584778.0932,102103624.882,82752778.0932
562920,61584778.0932,102103624.882,82752778.0932
56299,61584778.0932,102103624.882,82752778.0932
562991,30792389.0466,51051812.4412,41376389.0466
562998,30792389.0466,51051812.4412,41376389.0466
61,128478000.969,982016000.0,302767000.969
611,128478000.969,982016000.0,302767000.969
6111,18354000.1385,140288000.0,43252428.7099
61111,18354000.1385,140288000.0,43252428.7099
611110,18354000.1385,140288000.0,43252428.7099
6112,18354000.1385,140288000.0,43252428.7099
61121,18354000.1385,140288000.0,43252428.7099
611210,18354000.1385,140288000.0,43252428.7099
6113,18354000.1385,140288000.0,43252428.7099
61131,18354000.1385,140288000.0,43252428.7099
611310,18354000.1385,140288000.0,43252428.7099
6114,18354000.1385,140288000.0,43252428.7099
61141,6118000.04617,46762666.6667,14417476.2366
611410,6118000.04617,46762666.6667,14417476.2366
61142,6118000.04617,46762666.6667,14417476.2366
611420,6118000.04617,46762666.6667,14417476.2366
61143,6118000.04617,46762666.6667,14417476.2366
611430,6118000.04617,46762666.6667,14417476.2366
6115,18354000.1385,140288000.0,43252428.7099
61151,18354000.1385,140288000.0,43252428.7099
611511,4588500.03462,35072000.0,10813107.1775
611512,4588500.03462,35072000.0,10813107.1775
611513,4588500.03462,35072000.0,10813107.1775
611519,4588500.03462,35072000.0,10813107.1775
6116,18354000.1385,140288000.0,43252428.7099
61161,4588500.03462,35072000.0,10813107.1775
611610,4588500.03462,35072000.0,10813107.1775
61162,4588500.03462,35072000.0,10813107.1775
611620,4588500.03462,35072000.0,10813107.1775
61163,4588500.03462,35072000.0,10813107.1775
611630,4588500.03462,35072000.0,10813107.1775
61169,4588500.03462,35072000.0,10813107.1775
611691,1529500.01154,11690666.6667,3604369.05916
611692,1529500.01154,11690666.6667,3604369.05916
611699,1529500.01154,11690666.6667,3604369.05916
6117,18354000.1385,140288000.0,43252428.7099
61171,18354000.1385,140288000.0,43252428.7099
611710,18354000.1385,140288000.0,43252428.7099
62,5088240007.95,37646388000.0,4742331007.95
621,2009716007.95,28393553000.0,1984624007.95
6211,281401500.0,7890920500.0,182692500.0
62111,281401500.0,7890920500.0,182692500.0
621111,140700750.0,3945460250.0,91346250.0
621112,140700750.0,3945460250.0,91346250.0
6212,281400507.948,7890919500.0,182693507.948
62121,281400507.948,7890919500.0,182693507.948
621210,281400507.948,7890919500.0,182693507.948
6213,50655000.0,1466808000.0,190003000.0
62131,10131000.0,293361600.0,38000600.0
621310,10131000.0,293361600.0,38000600.0
62132,10131000.0,293361600.0,38000600.0
621320,10131000.0,293361600.0,38000600.0
62133,10131000.0,293361600.0,38000600.0
621330,10131000.0,293361600.0,38000600.0
62134,10131000.0,293361600.0,38000600.0
621340,10131000.0,293361600.0,38000600.0
62139,10131000.0,293361600.0,38000600.0
621391,5065500.0,146680800.0,19000300.0
621399,5065500.0,146680800.0,19000300.0
6214,692091000.0,7726341000.0,734394000.0
62141,230697000.0,2575447000.0,244798000.0
621410,230697000.0,2575447000.0,244798000.0
62142,230697000.0,2575447000.0,244798000.0
621420,230697000.0,2575447000.0,244798000.0
62149,230697000.0,2575447000.0,244798000.0
621491,57674250.0,643861750.0,61199500.0
621492,57674250.0,643861750.0,61199500.0
621493,57674250.0,643861750.0,61199500.0
621498,57674250.0,643861750.0,61199500.0
6215,574592000.0,2774373000.0,382620000.0
62151,574592000.0,2774373000.0,382620000.0
621511,287296000.0,1387186500.0,191310000.0
621512,287296000.0,1387186500.0,191310000.0
6216,54702000.0,537067000.0,177149000.0
62161,54702000.0,537067000.0,177149000.0
621610,54702000.0,537067000.0,177149000.0
6219,74874000.0,107124000.0,135072000.0
62191,37437000.0,53562000.0,67536000.0
621910,37437000.0,53562000.0,67536000.0
62199,37437000.0,53562000.0,67536000.0
621991,18718500.0,26781000.0,33768000.0
621999,18718500.0,26781000.0,33768000.0
622,1616026000.0,6179166000.0,843293000.0
6221,538675333.333,2059722000.0,281097666.667
62211,538675333.333,2059722000.0,281097666.667
622110,538675333.333,2059722000.0,281097666.667
6222,538675333.333,2059722000.0,281097666.667
62221,538675333.333,2059722000.0,281097666.667
622210,538675333.333,2059722000.0,281097666.667
6223,538675333.333,2059722000.0,281097666.667
62231,538675333.333,2059722000.0,281097666.667
622310,538675333.333,2059722000.0,281097666.667
623,1407893000.0,2643958000.0,1827548000.0
6231,351973250.0,660989500.0,456887000.0
62311,351973250.0,660989500.0,456887000.0
623110,351973250.0,660989500.0,456887000.0
6232,351973250.0,660989500.0,456887000.0
62321,175986625.0,330494750.0,228443500.0
623210,175986625.0,330494750.0,228443500.0
62322,175986625.0,330494750.0,228443500.0
623220,175986625.0,330494750.0,228443500.0
6233,351973250.0,660989500.0,456887000.0
62331,351973250.0,660989500.0,456887000.0
623311,175986625.0,330494750.0,228443500.0
623312,175986625.0,330494750.0,228443500.0
6239,351973250.0,660989500.0,456887000.0
62399,351973250.0,660989500.0,456887000.0
623990,351973250.0,660989500.0,456887000.0
624,54605000.0,429711000.0,86866000.0
6241,13651250.0,107427750.0,21716500.0
62411,4550416.66667,35809250.0,7238833.33333
624110,4550416.66667,35809250.0,7238833.33333
62412,4550416.66667,35809250.0,7238833.33333
624120,4550416.66667,35809250.0,7238833.33333
62419,4550416.66667,35809250.0,7238833.33333
624190,4550416.66667,35809250.0,7238833.33333
6242,13651250.0,107427750.0,21716500.0
62421,4550416.66667,35809250.0,7238833.33333
624210,4550416.66667,35809250.0,7238833.33333
62422,4550416.66667,35809250.0,7238833.33333
624221,2275208.33333,17904625.0,3619416.66667
624229,2275208.33333,17904625.0,3619416.66667
62423,4550416.66667,35809250.0,7238833.33333
624230,4550416.66667,35809250.0,7238833.33333
6243,13651250.0,107427750.0,21716500.0
62431,13651250.0,107427750.0,21716500.0
624310,13651250.0,107427750.0,21716500.0
6244,13651250.0,107427750.0,21716500.0
62441,13651250.0,107427750.0,21716500.0
624410,13651250.0,107427750.0,21716500.0
71,3957682003.33,8218512000.0,7467580003.33
711,1361216739.59,4484262738.72,4420623739.59
7111,272243347.919,896852547.745,884124747.919
71111,68060836.9797,224213136.936,221031186.98
711110,68060836.9797,224213136.936,221031186.98
71112,68060836.9797,224213136.936,221031186.98
711120,68060836.9797,224213136.936,221031186.98
71113,68060836.9797,224213136.936,221031186.98
711130,68060836.9797,224213136.936,221031186.98
71119,68060836.9797,224213136.936,221031186.98
711190,68060836.9797,224213136.936,221031186.98
7112,272243347.919,896852547.745,884124747.919
71121,272243347.919,896852547.745,884124747.919
711211,90747782.6396,298950849.248,294708249.306
711212,90747782.6396,298950849.248,294708249.306
711219,90747782.6396,298950849.248,294708249.306
7113,272243347.919,896852547.745,884124747.919
71131,136121673.959,448426273.872,442062373.959
711310,136121673.959,448426273.872,442062373.959
71132,136121673.959,448426273.872,442062373.959
711320,136121673.959,448426273.872,442062373.959
7114,272243347.919,896852547.745,884124747.919
71141,272243347.919,896852547.745,884124747.919
711410,272243347.919,896852547.745,884124747.919
7115,272243347.919,896852547.745,884124747.919
71151,272243347.919,896852547.745,884124747.919
711510,272243347.919,896852547.745,884124747.919
712,3327000.0,6235000.0,21308000.0
7121,3327000.0,6235000.0,21308000.0
71211,831750.0,1558750.0,5327000.0
712110,831750.0,1558750.0,5327000.0
71212,831750.0,1558750.0,5327000.0
712120,831750.0,1558750.0,5327000.0
71213,831750.0,1558750.0,5327000.0
712130,831750.0,1558750.0,5327000.0
71219,831750.0,1558750.0,5327000.0
712190,831750.0,1558750.0,5327000.0
713,2593138263.74,3728014261.28,3025648263.74
7131,864379421.247,1242671420.43,1008549421.25
71311,432189710.623,621335710.213,504274710.623
713110,432189710.623,621335710.213,504274710.623
71312,432189710.623,621335710.213,504274710.623
713120,432189710.623,621335710.213,504274710.623
7132,864379421.247,1242671420.43,1008549421.25
71321,432189710.623,621335710.213,504274710.623
713210,432189710.623,621335710.213,504274710.623
71329,432189710.623,621335710.213,504274710.623
713290,432189710.623,621335710.213,504274710.623
7139,864379421.247,1242671420.43,1008549421.25
71391,144063236.874,207111903.404,168091570.208
713910,144063236.874,207111903.404,168091570.208
71392,144063236.874,207111903.404,168091570.208
713920,144063236.874,207111903.404,168091570.208
71393,144063236.874,207111903.404,168091570.208
713930,144063236.874,207111903.404,168091570.208
71394,144063236.874,207111903.404,168091570.208
713940,144063236.874,207111903.404,168091570.208
71395,144063236.874,207111903.404,168091570.208
713950,144063236.874,207111903.404,168091570.208
71399,144063236.874,207111903.404,168091570.208
713990,144063236.874,207111903.404,168091570.208
72,10252521013.3,11298985000.0,10442819013.3
721,6881579615.04,5067443609.85,6334308005.19
7211,2293859871.68,1689147869.95,2111436001.73
72111,764619957.227,563049289.983,703812000.577
721110,764619957.227,563049289.983,703812000.577
72112,764619957.227,563049289.983,703812000.577
721120,764619957.227,563049289.983,703812000.577
72119,764619957.227,563049289.983,703812000.577
721191,382309978.613,281524644.992,351906000.288
721199,382309978.613,281524644.992,351906000.288
7212,2293859871.68,1689147869.95,2111436001.73
72121,2293859871.68,1689147869.95,2111436001.73
721211,1146929935.84,844573934.975,1055718000.87
721214,1146929935.84,844573934.975,1055718000.87
7213,2293859871.68,1689147869.95,2111436001.73
72131,2293859871.68,1689147869.95,2111436001.73
721310,2293859871.68,1689147869.95,2111436001.73
722,3370941398.26,6231541390.15,4108511008.11
7223,1123647132.75,2077180463.38,1369503669.37
72231,374549044.251,692393487.794,456501223.124
722310,374549044.251,692393487.794,456501223.124
72232,374549044.251,692393487.794,456501223.124
722320,374549044.251,692393487.794,456501223.124
72233,374549044.251,692393487.794,456501223.124
722330,374549044.251,692393487.794,456501223.124
7224,1123647132.75,2077180463.38,1369503669.37
72241,1123647132.75,2077180463.38,1369503669.37
722410,1123647132.75,2077180463.38,1369503669.37
7225,1123647132.75,2077180463.38,1369503669.37
72251,1123647132.75,2077180463.38,1369503669.37
722511,280911783.189,519295115.846,342375917.343
722513,280911783.189,519295115.846,342375917.343
722514,280911783.189,519295115.846,342375917.343
722515,280911783.189,519295115.846,342375917.343
81,995590003.22,2681793000.0,1077124003.22
811,525261001.373,1202279426.39,527618001.373
8111,414668250.343,677326356.599,427139750.343
81111,138222750.114,225775452.2,142379916.781
811111,34555687.5286,56443863.0499,35594979.1953
811112,34555687.5286,56443863.0499,35594979.1953
811113,34555687.5286,56443863.0499,35594979.1953
811118,34555687.5286,56443863.0499,35594979.1953
81112,138222750.114,225775452.2,142379916.781
811121,69111375.0572,112887726.1,71189958.3905
811122,69111375.0572,112887726.1,71189958.3905
81119,138222750.114,225775452.2,142379916.781
811191,46074250.0381,75258484.0665,47459972.2604
811192,46074250.0381,75258484.0665,47459972.2604
811198,46074250.0381,75258484.0665,47459972.2604
8112,36864250.3432,174984356.599,33492750.3432
81121,36864250.3432,174984356.599,33492750.3432
811211,9216062.58581,43746089.1497,8373187.58581
811212,9216062.58581,43746089.1497,8373187.58581
811213,9216062.58581,43746089.1497,8373187.58581
811219,9216062.58581,43746089.1497,8373187.58581
8113,36864250.3432,174984356.599,33492750.3432
81131,36864250.3432,174984356.599,33492750.3432
811310,36864250.3432,174984356.599,33492750.3432
8114,36864250.3432,174984356.599,33492750.3432
81141,9216062.58581,43746089.1497,8373187.58581
811411,4608031.2929,21873044.5748,4186593.7929
811412,4608031.2929,21873044.5748,4186593.7929
81142,9216062.58581,43746089.1497,8373187.58581
811420,9216062.58581,43746089.1497,8373187.58581
81143,9216062.58581,43746089.1497,8373187.58581
811430,9216062.58581,43746089.1497,8373187.58581
81149,9216062.58581,43746089.1497,8373187.58581
811490,9216062.58581,43746089.1497,8373187.58581
812,470171001.481,1401781459.91,543075001.481
8121,117542750.37,350445364.978,135768750.37
81211,58771375.1851,175222682.489,67884375.1851
812111,19590458.395,58407560.8297,22628125.0617
812112,19590458.395,58407560.8297,22628125.0617
812113,19590458.395,58407560.8297,22628125.0617
81219,58771375.1851,175222682.489,67884375.1851
812191,29385687.5926,87611341.2446,33942187.5926
812199,29385687.5926,87611341.2446,33942187.5926
8122,117542750.37,350445364.978,135768750.37
81221,58771375.1851,175222682.489,67884375.1851
812210,58771375.1851,175222682.489,67884375.1851
81222,58771375.1851,175222682.489,67884375.1851
812220,58771375.1851,175222682.489,67884375.1851
8123,117542750.37,350445364.978,135768750.37
81231,39180916.7901,116815121.659,45256250.1234
812310,39180916.7901,116815121.659,45256250.1234
81232,39180916.7901,116815121.659,45256250.1234
812320,39180916.7901,116815121.659,45256250.1234
81233,39180916.7901,116815121.659,45256250.1234
812331,19590458.395,58407560.8297,22628125.0617
812332,19590458.395,58407560.8297,22628125.0617
8129,117542750.37,350445364.978,135768750.37
81291,29385687.5926,87611341.2446,33942187.5926
812910,29385687.5926,87611341.2446,33942187.5926
81292,29385687.5926,87611341.2446,33942187.5926
812921,14692843.7963,43805670.6223,16971093.7963
812922,14692843.7963,43805670.6223,16971093.7963
81293,29385687.5926,87611341.2446,33942187.5926
812930,29385687.5926,87611341.2446,33942187.5926
81299,29385687.5926,87611341.2446,33942187.5926
812990,29385687.5926,87611341.2446,33942187.5926
813,158000.366062,77732113.6919,6431000.36606
8131,31600.0732124,15546422.7384,1286200.07321
81311,31600.0732124,15546422.7384,1286200.07321
813110,31600.0732124,15546422.7384,1286200.07321
8132,31600.0732124,15546422.7384,1286200.07321
81321,31600.0732124,15546422.7384,1286200.07321
813211,10533.3577375,5182140.9128,428733.357737
813212,10533.3577375,5182140.9128,428733.357737
813219,10533.3577375,5182140.9128,428733.357737
8133,31600.0732124,15546422.7384,1286200.07321
81331,31600.0732124,15546422.7384,1286200.07321
813311,10533.3577375,5182140.9128,428733.357737
813312,10533.3577375,5182140.9128,428733.357737
813319,10533.3577375,5182140.9128,428733.357737
8134,31600.0732124,15546422.7384,1286200.07321
81341,31600.0732124,15546422.7384,1286200.07321
813410,31600.0732124,15546422.7384,1286200.07321
8139,31600.0732124,15546422.7384,1286200.07321
81391,6320.01464247,3109284.54768,257240.014642
813910,6320.01464247,3109284.54768,257240.014642
81392,6320.01464247,3109284.54768,257240.014642
813920,6320.01464247,3109284.54768,257240.014642
81393,6320.01464247,3109284.54768,257240.014642
813930,6320.01464247,3109284.54768,257240.014642
81394,6320.01464247,3109284.54768,257240.014642
813940,6320.01464247,3109284.54768,257240.014642
81399,6320.01464247,3109284.54768,257240.014642
813990,6320.01464247,3109284.54768,257240.014642
