,Codes:,Interest_Income
930,42.0,19315059625.6994
931,423.0,6438353208.566467
932,4231.0,715372578.7296075
933,42311.0,178843144.68240187
934,423110.0,178843144.68240187
935,42312.0,178843144.68240187
936,423120.0,178843144.68240187
937,42313.0,178843144.68240187
938,423130.0,178843144.68240187
939,42314.0,178843144.68240187
940,423140.0,178843144.68240187
941,4232.0,715372578.7296075
942,42321.0,357686289.36480373
943,423210.0,357686289.36480373
944,42322.0,357686289.36480373
945,423220.0,357686289.36480373
946,4233.0,715372578.7296075
947,42331.0,178843144.68240187
948,423310.0,178843144.68240187
949,42332.0,178843144.68240187
950,423320.0,178843144.68240187
951,42333.0,178843144.68240187
952,423330.0,178843144.68240187
953,42339.0,178843144.68240187
954,423390.0,178843144.68240187
955,4234.0,715372578.7296075
956,42341.0,102196082.67565821
957,423410.0,102196082.67565821
958,42342.0,102196082.67565821
959,423420.0,102196082.67565821
960,42343.0,102196082.67565821
961,423430.0,102196082.67565821
962,42344.0,102196082.67565821
963,423440.0,102196082.67565821
964,42345.0,102196082.67565821
965,423450.0,102196082.67565821
966,42346.0,102196082.67565821
967,423460.0,102196082.67565821
968,42349.0,102196082.67565821
969,423490.0,102196082.67565821
970,4235.0,715372578.7296075
971,42351.0,357686289.36480373
972,423510.0,357686289.36480373
973,42352.0,357686289.36480373
974,423520.0,357686289.36480373
975,4236.0,715372578.7296075
976,42361.0,238457526.24320248
977,423610.0,238457526.24320248
978,42362.0,238457526.24320248
979,423620.0,238457526.24320248
980,42369.0,238457526.24320248
981,423690.0,238457526.24320248
982,4237.0,715372578.7296075
983,42371.0,178843144.68240187
984,423710.0,178843144.68240187
985,42372.0,178843144.68240187
986,423720.0,178843144.68240187
987,42373.0,178843144.68240187
988,423730.0,178843144.68240187
989,42374.0,178843144.68240187
990,423740.0,178843144.68240187
991,4238.0,715372578.7296075
992,42381.0,119228763.12160124
993,423810.0,119228763.12160124
994,42382.0,119228763.12160124
995,423820.0,119228763.12160124
996,42383.0,119228763.12160124
997,423830.0,119228763.12160124
998,42384.0,119228763.12160124
999,423840.0,119228763.12160124
1000,42385.0,119228763.12160124
1001,423850.0,119228763.12160124
1002,42386.0,119228763.12160124
1003,423860.0,119228763.12160124
1004,4239.0,715372578.7296075
1005,42391.0,143074515.7459215
1006,423910.0,143074515.7459215
1007,42392.0,143074515.7459215
1008,423920.0,143074515.7459215
1009,42393.0,143074515.7459215
1010,423930.0,143074515.7459215
1011,42394.0,143074515.7459215
1012,423940.0,143074515.7459215
1013,42399.0,143074515.7459215
1014,423990.0,143074515.7459215
1015,424.0,6438353208.566467
1016,4241.0,715372578.7296075
1017,42411.0,238457526.24320248
1018,424110.0,238457526.24320248
1019,42412.0,238457526.24320248
1020,424120.0,238457526.24320248
1021,42413.0,238457526.24320248
1022,424130.0,238457526.24320248
1023,4242.0,715372578.7296075
1024,42421.0,715372578.7296075
1025,424210.0,715372578.7296075
1026,4243.0,715372578.7296075
1027,42431.0,178843144.68240187
1028,424310.0,178843144.68240187
1029,42432.0,178843144.68240187
1030,424320.0,178843144.68240187
1031,42433.0,178843144.68240187
1032,424330.0,178843144.68240187
1033,42434.0,178843144.68240187
1034,424340.0,178843144.68240187
1035,4244.0,715372578.7296075
1036,42441.0,79485842.0810675
1037,424410.0,79485842.0810675
1038,42442.0,79485842.0810675
1039,424420.0,79485842.0810675
1040,42443.0,79485842.0810675
1041,424430.0,79485842.0810675
1042,42444.0,79485842.0810675
1043,424440.0,79485842.0810675
1044,42445.0,79485842.0810675
1045,424450.0,79485842.0810675
1046,42446.0,79485842.0810675
1047,424460.0,79485842.0810675
1048,42447.0,79485842.0810675
1049,424470.0,79485842.0810675
1050,42448.0,79485842.0810675
1051,424480.0,79485842.0810675
1052,42449.0,79485842.0810675
1053,424490.0,79485842.0810675
1054,4245.0,715372578.7296075
1055,42451.0,238457526.24320248
1056,424510.0,238457526.24320248
1057,42452.0,238457526.24320248
1058,424520.0,238457526.24320248
1059,42459.0,238457526.24320248
1060,424590.0,238457526.24320248
1061,4246.0,715372578.7296075
1062,42461.0,357686289.36480373
1063,424610.0,357686289.36480373
1064,42469.0,357686289.36480373
1065,424690.0,357686289.36480373
1066,4247.0,715372578.7296075
1067,42471.0,357686289.36480373
1068,424710.0,357686289.36480373
1069,42472.0,357686289.36480373
1070,424720.0,357686289.36480373
1071,4248.0,715372578.7296075
1072,42481.0,357686289.36480373
1073,424810.0,357686289.36480373
1074,42482.0,357686289.36480373
1075,424820.0,357686289.36480373
1076,4249.0,715372578.7296075
1077,42491.0,119228763.12160124
1078,424910.0,119228763.12160124
1079,42492.0,119228763.12160124
1080,424920.0,119228763.12160124
1081,42493.0,119228763.12160124
1082,424930.0,119228763.12160124
1083,42494.0,119228763.12160124
1084,424940.0,119228763.12160124
1085,42495.0,119228763.12160124
1086,424950.0,119228763.12160124
1087,42499.0,119228763.12160124
1088,424990.0,119228763.12160124
1089,425.0,6438353208.566467
1090,4251.0,6438353208.566467
1091,42511.0,3219176604.2832336
1092,425110.0,3219176604.2832336
1093,42512.0,3219176604.2832336
1094,425120.0,3219176604.2832336
1095,44.0,24436075434.304455
1096,441.0,2036339619.5253713
1097,4411.0,678779873.1751238
1098,44111.0,339389936.5875619
1099,441110.0,339389936.5875619
1100,44112.0,339389936.5875619
1101,441120.0,339389936.5875619
1102,4412.0,678779873.1751238
1103,44121.0,339389936.5875619
1104,441210.0,339389936.5875619
1105,44122.0,339389936.5875619
1106,441222.0,169694968.29378095
1107,441228.0,169694968.29378095
1108,4413.0,678779873.1751238
1109,44131.0,339389936.5875619
1110,441310.0,339389936.5875619
1111,44132.0,339389936.5875619
1112,441320.0,339389936.5875619
1113,442.0,2036339619.5253713
1114,4421.0,1018169809.7626857
1115,44211.0,1018169809.7626857
1116,442110.0,1018169809.7626857
1117,4422.0,1018169809.7626857
1118,44221.0,509084904.8813428
1119,442210.0,509084904.8813428
1120,44229.0,509084904.8813428
1121,442291.0,254542452.4406714
1122,442299.0,254542452.4406714
1123,443.0,2036339619.5253713
1124,4431.0,2036339619.5253713
1125,44314.0,2036339619.5253713
1126,443141.0,1018169809.7626857
1127,443142.0,1018169809.7626857
1128,444.0,2036339619.5253713
1129,4441.0,1018169809.7626857
1130,44411.0,254542452.4406714
1131,444110.0,254542452.4406714
1132,44412.0,254542452.4406714
1133,444120.0,254542452.4406714
1134,44413.0,254542452.4406714
1135,444130.0,254542452.4406714
1136,44419.0,254542452.4406714
1137,444190.0,254542452.4406714
1138,4442.0,1018169809.7626857
1139,44421.0,509084904.8813428
1140,444210.0,509084904.8813428
1141,44422.0,509084904.8813428
1142,444220.0,509084904.8813428
1143,445.0,2036339619.5253713
1144,4451.0,678779873.1751238
1145,44511.0,339389936.5875619
1146,445110.0,339389936.5875619
1147,44512.0,339389936.5875619
1148,445120.0,339389936.5875619
1149,4452.0,678779873.1751238
1150,44521.0,169694968.29378095
1151,445210.0,169694968.29378095
1152,44522.0,169694968.29378095
1153,445220.0,169694968.29378095
1154,44523.0,169694968.29378095
1155,445230.0,169694968.29378095
1156,44529.0,169694968.29378095
1157,445291.0,56564989.43126032
1158,445292.0,56564989.43126032
1159,445299.0,56564989.43126032
1160,4453.0,678779873.1751238
1161,44531.0,678779873.1751238
1162,445310.0,678779873.1751238
1163,446.0,2036339619.5253713
1164,4461.0,2036339619.5253713
1165,44611.0,509084904.8813428
1166,446110.0,509084904.8813428
1167,44612.0,509084904.8813428
1168,446120.0,509084904.8813428
1169,44613.0,509084904.8813428
1170,446130.0,509084904.8813428
1171,44619.0,509084904.8813428
1172,446191.0,254542452.4406714
1173,446199.0,254542452.4406714
1174,447.0,2036339619.5253713
1175,4471.0,2036339619.5253713
1176,44711.0,1018169809.7626857
1177,447110.0,1018169809.7626857
1178,44719.0,1018169809.7626857
1179,447190.0,1018169809.7626857
1180,448.0,2036339619.5253713
1181,4481.0,678779873.1751238
1182,44811.0,113129978.86252064
1183,448110.0,113129978.86252064
1184,44812.0,113129978.86252064
1185,448120.0,113129978.86252064
1186,44813.0,113129978.86252064
1187,448130.0,113129978.86252064
1188,44814.0,113129978.86252064
1189,448140.0,113129978.86252064
1190,44815.0,113129978.86252064
1191,448150.0,113129978.86252064
1192,44819.0,113129978.86252064
1193,448190.0,113129978.86252064
1194,4482.0,678779873.1751238
1195,44821.0,678779873.1751238
1196,448210.0,678779873.1751238
1197,4483.0,678779873.1751238
1198,44831.0,339389936.5875619
1199,448310.0,339389936.5875619
1200,44832.0,339389936.5875619
1201,448320.0,339389936.5875619
1202,451.0,2036339619.5253713
1203,4511.0,1018169809.7626857
1204,45111.0,254542452.4406714
1205,451110.0,254542452.4406714
1206,45112.0,254542452.4406714
1207,451120.0,254542452.4406714
1208,45113.0,254542452.4406714
1209,451130.0,254542452.4406714
1210,45114.0,254542452.4406714
1211,451140.0,254542452.4406714
1212,4512.0,1018169809.7626857
1213,45121.0,1018169809.7626857
1214,451211.0,509084904.8813428
1215,451212.0,509084904.8813428
1216,452.0,2036339619.5253713
1217,4521.0,1018169809.7626857
1218,45211.0,1018169809.7626857
1219,452111.0,509084904.8813428
1220,452112.0,509084904.8813428
1221,4529.0,1018169809.7626857
1222,45291.0,509084904.8813428
1223,452910.0,509084904.8813428
1224,45299.0,509084904.8813428
1225,452990.0,509084904.8813428
1226,453.0,2036339619.5253713
1227,4531.0,509084904.8813428
1228,45311.0,509084904.8813428
1229,453110.0,509084904.8813428
1230,4532.0,509084904.8813428
1231,45321.0,254542452.4406714
1232,453210.0,254542452.4406714
1233,45322.0,254542452.4406714
1234,453220.0,254542452.4406714
1235,4533.0,509084904.8813428
1236,45331.0,509084904.8813428
1237,453310.0,509084904.8813428
1238,4539.0,509084904.8813428
1239,45391.0,127271226.2203357
1240,453910.0,127271226.2203357
1241,45392.0,127271226.2203357
1242,453920.0,127271226.2203357
1243,45393.0,127271226.2203357
1244,453930.0,127271226.2203357
1245,45399.0,127271226.2203357
1246,453991.0,63635613.11016785
1247,453998.0,63635613.11016785
1248,454.0,2036339619.5253713
1249,4541.0,678779873.1751238
1250,45411.0,678779873.1751238
1251,454111.0,226259957.72504127
1252,454112.0,226259957.72504127
1253,454113.0,226259957.72504127
1254,4542.0,678779873.1751238
1255,45421.0,678779873.1751238
1256,454210.0,678779873.1751238
1257,4543.0,678779873.1751238
1258,45431.0,339389936.5875619
1259,454310.0,339389936.5875619
1260,45439.0,339389936.5875619
1261,454390.0,339389936.5875619
1262,48.0,17706054658.691875
1263,481.0,1609641332.6083524
1264,4811.0,804820666.3041762
1265,48111.0,804820666.3041762
1266,481111.0,402410333.1520881
1267,481112.0,402410333.1520881
1268,4812.0,804820666.3041762
1269,48121.0,804820666.3041762
1270,481211.0,268273555.4347254
1271,481212.0,268273555.4347254
1272,481219.0,268273555.4347254
1273,482.0,1609641332.6083524
1274,4821.0,1609641332.6083524
1275,48211.0,1609641332.6083524
1276,482111.0,804820666.3041762
1277,482112.0,804820666.3041762
1278,483.0,1609641332.6083524
1279,4831.0,804820666.3041762
1280,48311.0,804820666.3041762
1281,483111.0,201205166.57604405
1282,483112.0,201205166.57604405
1283,483113.0,201205166.57604405
1284,483114.0,201205166.57604405
1285,4832.0,804820666.3041762
1286,48321.0,804820666.3041762
1287,483211.0,402410333.1520881
1288,483212.0,402410333.1520881
1289,484.0,1609641332.6083524
1290,4841.0,804820666.3041762
1291,48411.0,402410333.1520881
1292,484110.0,402410333.1520881
1293,48412.0,402410333.1520881
1294,484121.0,201205166.57604405
1295,484122.0,201205166.57604405
1296,4842.0,804820666.3041762
1297,48421.0,268273555.4347254
1298,484210.0,268273555.4347254
1299,48422.0,268273555.4347254
1300,484220.0,268273555.4347254
1301,48423.0,268273555.4347254
1302,484230.0,268273555.4347254
1303,485.0,1609641332.6083524
1304,4851.0,268273555.4347254
1305,48511.0,268273555.4347254
1306,485111.0,67068388.85868135
1307,485112.0,67068388.85868135
1308,485113.0,67068388.85868135
1309,485119.0,67068388.85868135
1310,4852.0,268273555.4347254
1311,48521.0,268273555.4347254
1312,485210.0,268273555.4347254
1313,4853.0,268273555.4347254
1314,48531.0,134136777.7173627
1315,485310.0,134136777.7173627
1316,48532.0,134136777.7173627
1317,485320.0,134136777.7173627
1318,4854.0,268273555.4347254
1319,48541.0,268273555.4347254
1320,485410.0,268273555.4347254
1321,4855.0,268273555.4347254
1322,48551.0,268273555.4347254
1323,485510.0,268273555.4347254
1324,4859.0,268273555.4347254
1325,48599.0,268273555.4347254
1326,485991.0,134136777.7173627
1327,485999.0,134136777.7173627
1328,486.0,1609641332.6083524
1329,4861.0,536547110.8694508
1330,48611.0,536547110.8694508
1331,486110.0,536547110.8694508
1332,4862.0,536547110.8694508
1333,48621.0,536547110.8694508
1334,486210.0,536547110.8694508
1335,4869.0,536547110.8694508
1336,48691.0,268273555.4347254
1337,486910.0,268273555.4347254
1338,48699.0,268273555.4347254
1339,486990.0,268273555.4347254
1340,487.0,1609641332.6083524
1341,4871.0,536547110.8694508
1342,48711.0,536547110.8694508
1343,487110.0,536547110.8694508
1344,4872.0,536547110.8694508
1345,48721.0,536547110.8694508
1346,487210.0,536547110.8694508
1347,4879.0,536547110.8694508
1348,48799.0,536547110.8694508
1349,487990.0,536547110.8694508
1350,488.0,1609641332.6083524
1351,4881.0,268273555.4347254
1352,48811.0,134136777.7173627
1353,488111.0,67068388.85868135
1354,488119.0,67068388.85868135
1355,48819.0,134136777.7173627
1356,488190.0,134136777.7173627
1357,4882.0,268273555.4347254
1358,48821.0,268273555.4347254
1359,488210.0,268273555.4347254
1360,4883.0,268273555.4347254
1361,48831.0,67068388.85868135
1362,488310.0,67068388.85868135
1363,48832.0,67068388.85868135
1364,488320.0,67068388.85868135
1365,48833.0,67068388.85868135
1366,488330.0,67068388.85868135
1367,48839.0,67068388.85868135
1368,488390.0,67068388.85868135
1369,4884.0,268273555.4347254
1370,48841.0,134136777.7173627
1371,488410.0,134136777.7173627
1372,48849.0,134136777.7173627
1373,488490.0,134136777.7173627
1374,4885.0,268273555.4347254
1375,48851.0,268273555.4347254
1376,488510.0,268273555.4347254
1377,4889.0,268273555.4347254
1378,48899.0,268273555.4347254
1379,488991.0,134136777.7173627
1380,488999.0,134136777.7173627
1381,491.0,1609641332.6083524
1382,4911.0,1609641332.6083524
1383,49111.0,1609641332.6083524
1384,491110.0,1609641332.6083524
1385,492.0,1609641332.6083524
1386,4921.0,804820666.3041762
1387,49211.0,804820666.3041762
1388,492110.0,804820666.3041762
1389,4922.0,804820666.3041762
1390,49221.0,804820666.3041762
1391,492210.0,804820666.3041762
1392,493.0,1609641332.6083524
1393,4931.0,1609641332.6083524
1394,49311.0,402410333.1520881
1395,493110.0,402410333.1520881
1396,49312.0,402410333.1520881
1397,493120.0,402410333.1520881
1398,49313.0,402410333.1520881
1399,493130.0,402410333.1520881
1400,49319.0,402410333.1520881
1401,493190.0,402410333.1520881
1402,51.0,43821135276.094925
1403,511.0,7303522546.0158205
1404,5111.0,3651761273.0079103
1405,51111.0,730352254.601582
1406,511110.0,730352254.601582
1407,51112.0,730352254.601582
1408,511120.0,730352254.601582
1409,51113.0,730352254.601582
1410,511130.0,730352254.601582
1411,51114.0,730352254.601582
1412,511140.0,730352254.601582
1413,51119.0,730352254.601582
1414,511191.0,365176127.300791
1415,511199.0,365176127.300791
1416,5112.0,3651761273.0079103
1417,51121.0,3651761273.0079103
1418,511210.0,3651761273.0079103
1419,512.0,7303522546.0158205
1420,5121.0,3651761273.0079103
1421,51211.0,912940318.2519776
1422,512110.0,912940318.2519776
1423,51212.0,912940318.2519776
1424,512120.0,912940318.2519776
1425,51213.0,912940318.2519776
1426,512131.0,456470159.1259888
1427,512132.0,456470159.1259888
1428,51219.0,912940318.2519776
1429,512191.0,456470159.1259888
1430,512199.0,456470159.1259888
1431,5122.0,3651761273.0079103
1432,51221.0,730352254.601582
1433,512210.0,730352254.601582
1434,51222.0,730352254.601582
1435,512220.0,730352254.601582
1436,51223.0,730352254.601582
1437,512230.0,730352254.601582
1438,51224.0,730352254.601582
1439,512240.0,730352254.601582
1440,51229.0,730352254.601582
1441,512290.0,730352254.601582
1442,515.0,7303522546.0158205
1443,5151.0,3651761273.0079103
1444,51511.0,1825880636.5039551
1445,515111.0,912940318.2519776
1446,515112.0,912940318.2519776
1447,51512.0,1825880636.5039551
1448,515120.0,1825880636.5039551
1449,5152.0,3651761273.0079103
1450,51521.0,3651761273.0079103
1451,515210.0,3651761273.0079103
1452,517.0,7303522546.0158205
1453,5171.0,1825880636.5039551
1454,51711.0,1825880636.5039551
1455,517110.0,1825880636.5039551
1456,5172.0,1825880636.5039551
1457,51721.0,1825880636.5039551
1458,517210.0,1825880636.5039551
1459,5174.0,1825880636.5039551
1460,51741.0,1825880636.5039551
1461,517410.0,1825880636.5039551
1462,5179.0,1825880636.5039551
1463,51791.0,1825880636.5039551
1464,517911.0,912940318.2519776
1465,517919.0,912940318.2519776
1466,518.0,7303522546.0158205
1467,5182.0,7303522546.0158205
1468,51821.0,7303522546.0158205
1469,518210.0,7303522546.0158205
1470,519.0,7303522546.0158205
1471,5191.0,7303522546.0158205
1472,51911.0,1825880636.5039551
1473,519110.0,1825880636.5039551
1474,51912.0,1825880636.5039551
1475,519120.0,1825880636.5039551
1476,51913.0,1825880636.5039551
1477,519130.0,1825880636.5039551
1478,51919.0,1825880636.5039551
1479,519190.0,1825880636.5039551
1480,52.0,-54797169159.174225
1481,521.0,-10959433831.834845
1482,5211.0,-10959433831.834845
1483,52111.0,-10959433831.834845
1484,521110.0,-10959433831.834845
1485,522.0,-10959433831.834845
1486,5221.0,-3653144610.6116147
1487,52211.0,-913286152.6529037
1488,522110.0,-913286152.6529037
1489,52212.0,-913286152.6529037
1490,522120.0,-913286152.6529037
1491,52213.0,-913286152.6529037
1492,522130.0,-913286152.6529037
1493,52219.0,-913286152.6529037
1494,522190.0,-913286152.6529037
1495,5222.0,-3653144610.6116147
1496,52221.0,-1217714870.2038715
1497,522210.0,-1217714870.2038715
1498,52222.0,-1217714870.2038715
1499,522220.0,-1217714870.2038715
1500,52229.0,-1217714870.2038715
1501,522291.0,-243542974.0407743
1502,522292.0,-243542974.0407743
1503,522293.0,-243542974.0407743
1504,522294.0,-243542974.0407743
1505,522298.0,-243542974.0407743
1506,5223.0,-3653144610.6116147
1507,52231.0,-1217714870.2038715
1508,522310.0,-1217714870.2038715
1509,52232.0,-1217714870.2038715
1510,522320.0,-1217714870.2038715
1511,52239.0,-1217714870.2038715
1512,522390.0,-1217714870.2038715
1513,523.0,-10959433831.834845
1514,5231.0,-3653144610.6116147
1515,52311.0,-913286152.6529037
1516,523110.0,-913286152.6529037
1517,52312.0,-913286152.6529037
1518,523120.0,-913286152.6529037
1519,52313.0,-913286152.6529037
1520,523130.0,-913286152.6529037
1521,52314.0,-913286152.6529037
1522,523140.0,-913286152.6529037
1523,5232.0,-3653144610.6116147
1524,52321.0,-3653144610.6116147
1525,523210.0,-3653144610.6116147
1526,5239.0,-3653144610.6116147
1527,52391.0,-913286152.6529037
1528,523910.0,-913286152.6529037
1529,52392.0,-913286152.6529037
1530,523920.0,-913286152.6529037
1531,52393.0,-913286152.6529037
1532,523930.0,-913286152.6529037
1533,52399.0,-913286152.6529037
1534,523991.0,-456643076.32645184
1535,523999.0,-456643076.32645184
1536,524.0,-10959433831.834845
1537,5241.0,-5479716915.917422
1538,52411.0,-1826572305.3058074
1539,524113.0,-913286152.6529037
1540,524114.0,-913286152.6529037
1541,52412.0,-1826572305.3058074
1542,524126.0,-608857435.1019357
1543,524127.0,-608857435.1019357
1544,524128.0,-608857435.1019357
1545,52413.0,-1826572305.3058074
1546,524130.0,-1826572305.3058074
1547,5242.0,-5479716915.917422
1548,52421.0,-2739858457.958711
1549,524210.0,-2739858457.958711
1550,52429.0,-2739858457.958711
1551,524291.0,-913286152.6529037
1552,524292.0,-913286152.6529037
1553,524298.0,-913286152.6529037
1554,525.0,-10959433831.834845
1555,5251.0,-5479716915.917422
1556,52511.0,-1826572305.3058074
1557,525110.0,-1826572305.3058074
1558,52512.0,-1826572305.3058074
1559,525120.0,-1826572305.3058074
1560,52519.0,-1826572305.3058074
1561,525190.0,-1826572305.3058074
1562,5259.0,-5479716915.917422
1563,52591.0,-1826572305.3058074
1564,525910.0,-1826572305.3058074
1565,52592.0,-1826572305.3058074
1566,525920.0,-1826572305.3058074
1567,52599.0,-1826572305.3058074
1568,525990.0,-1826572305.3058074
1569,53.0,468901447501.447
1570,531.0,156300482500.48233
1571,5311.0,52100160833.49411
1572,53111.0,13025040208.373528
1573,531110.0,13025040208.373528
1574,53112.0,13025040208.373528
1575,531120.0,13025040208.373528
1576,53113.0,13025040208.373528
1577,531130.0,13025040208.373528
1578,53119.0,13025040208.373528
1579,531190.0,13025040208.373528
1580,5312.0,52100160833.49411
1581,53121.0,52100160833.49411
1582,531210.0,52100160833.49411
1583,5313.0,52100160833.49411
1584,53131.0,17366720277.83137
1585,531311.0,8683360138.915686
1586,531312.0,8683360138.915686
1587,53132.0,17366720277.83137
1588,531320.0,17366720277.83137
1589,53139.0,17366720277.83137
1590,531390.0,17366720277.83137
1591,532.0,156300482500.48233
1592,5321.0,39075120625.12058
1593,53211.0,19537560312.56029
1594,532111.0,9768780156.280146
1595,532112.0,9768780156.280146
1596,53212.0,19537560312.56029
1597,532120.0,19537560312.56029
1598,5322.0,39075120625.12058
1599,53221.0,9768780156.280146
1600,532210.0,9768780156.280146
1601,53222.0,9768780156.280146
1602,532220.0,9768780156.280146
1603,53223.0,9768780156.280146
1604,532230.0,9768780156.280146
1605,53229.0,9768780156.280146
1606,532291.0,3256260052.093382
1607,532292.0,3256260052.093382
1608,532299.0,3256260052.093382
1609,5323.0,39075120625.12058
1610,53231.0,39075120625.12058
1611,532310.0,39075120625.12058
1612,5324.0,39075120625.12058
1613,53241.0,13025040208.373528
1614,532411.0,6512520104.186764
1615,532412.0,6512520104.186764
1616,53242.0,13025040208.373528
1617,532420.0,13025040208.373528
1618,53249.0,13025040208.373528
1619,532490.0,13025040208.373528
1620,533.0,156300482500.48233
1621,5331.0,156300482500.48233
1622,53311.0,156300482500.48233
1623,533110.0,156300482500.48233
1624,54.0,12596038884.04399
1625,541.0,12596038884.04399
1626,5411.0,1399559876.0048876
1627,54111.0,466519958.66829586
1628,541110.0,466519958.66829586
1629,54112.0,466519958.66829586
1630,541120.0,466519958.66829586
1631,54119.0,466519958.66829586
1632,541191.0,233259979.33414793
1633,541199.0,233259979.33414793
1634,5412.0,1399559876.0048876
1635,54121.0,1399559876.0048876
1636,541211.0,349889969.0012219
1637,541213.0,349889969.0012219
1638,541214.0,349889969.0012219
1639,541219.0,349889969.0012219
1640,5413.0,1399559876.0048876
1641,54131.0,174944984.50061095
1642,541310.0,174944984.50061095
1643,54132.0,174944984.50061095
1644,541320.0,174944984.50061095
1645,54133.0,174944984.50061095
1646,541330.0,174944984.50061095
1647,54134.0,174944984.50061095
1648,541340.0,174944984.50061095
1649,54135.0,174944984.50061095
1650,541350.0,174944984.50061095
1651,54136.0,174944984.50061095
1652,541360.0,174944984.50061095
1653,54137.0,174944984.50061095
1654,541370.0,174944984.50061095
1655,54138.0,174944984.50061095
1656,541380.0,174944984.50061095
1657,5414.0,1399559876.0048876
1658,54141.0,349889969.0012219
1659,541410.0,349889969.0012219
1660,54142.0,349889969.0012219
1661,541420.0,349889969.0012219
1662,54143.0,349889969.0012219
1663,541430.0,349889969.0012219
1664,54149.0,349889969.0012219
1665,541490.0,349889969.0012219
1666,5415.0,1399559876.0048876
1667,54151.0,1399559876.0048876
1668,541511.0,349889969.0012219
1669,541512.0,349889969.0012219
1670,541513.0,349889969.0012219
1671,541519.0,349889969.0012219
1672,5416.0,1399559876.0048876
1673,54161.0,466519958.66829586
1674,541611.0,93303991.73365918
1675,541612.0,93303991.73365918
1676,541613.0,93303991.73365918
1677,541614.0,93303991.73365918
1678,541618.0,93303991.73365918
1679,54162.0,466519958.66829586
1680,541620.0,466519958.66829586
1681,54169.0,466519958.66829586
1682,541690.0,466519958.66829586
1683,5417.0,1399559876.0048876
1684,54171.0,699779938.0024438
1685,541711.0,349889969.0012219
1686,541712.0,349889969.0012219
1687,54172.0,699779938.0024438
1688,541720.0,699779938.0024438
1689,5418.0,1399559876.0048876
1690,54181.0,174944984.50061095
1691,541810.0,174944984.50061095
1692,54182.0,174944984.50061095
1693,541820.0,174944984.50061095
1694,54183.0,174944984.50061095
1695,541830.0,174944984.50061095
1696,54184.0,174944984.50061095
1697,541840.0,174944984.50061095
1698,54185.0,174944984.50061095
1699,541850.0,174944984.50061095
1700,54186.0,174944984.50061095
1701,541860.0,174944984.50061095
1702,54187.0,174944984.50061095
1703,541870.0,174944984.50061095
1704,54189.0,174944984.50061095
1705,541890.0,174944984.50061095
1706,5419.0,1399559876.0048876
1707,54191.0,279911975.2009775
1708,541910.0,279911975.2009775
1709,54192.0,279911975.2009775
1710,541921.0,139955987.60048875
1711,541922.0,139955987.60048875
1712,54193.0,279911975.2009775
1713,541930.0,279911975.2009775
1714,54194.0,279911975.2009775
1715,541940.0,279911975.2009775
1716,54199.0,279911975.2009775
1717,541990.0,279911975.2009775
1718,55.0,-96438297705.57591
1719,551.0,-96438297705.57591
1720,5511.0,-96438297705.57591
1721,55111.0,-96438297705.57591
1722,551111.0,-32146099235.19197
1723,551112.0,-32146099235.19197
1724,551114.0,-32146099235.19197
1725,56.0,8156025177.696315
1726,561.0,4078012588.8481574
1727,5611.0,509751573.6060197
1728,56111.0,509751573.6060197
1729,561110.0,509751573.6060197
1730,5612.0,509751573.6060197
1731,56121.0,509751573.6060197
1732,561210.0,509751573.6060197
1733,5613.0,509751573.6060197
1734,56131.0,169917191.20200655
1735,561311.0,84958595.60100327
1736,561312.0,84958595.60100327
1737,56132.0,169917191.20200655
1738,561320.0,169917191.20200655
1739,56133.0,169917191.20200655
1740,561330.0,169917191.20200655
1741,5614.0,509751573.6060197
1742,56141.0,84958595.60100327
1743,561410.0,84958595.60100327
1744,56142.0,84958595.60100327
1745,561421.0,42479297.80050164
1746,561422.0,42479297.80050164
1747,56143.0,84958595.60100327
1748,561431.0,42479297.80050164
1749,561439.0,42479297.80050164
1750,56144.0,84958595.60100327
1751,561440.0,84958595.60100327
1752,56145.0,84958595.60100327
1753,561450.0,84958595.60100327
1754,56149.0,84958595.60100327
1755,561491.0,28319531.86700109
1756,561492.0,28319531.86700109
1757,561499.0,28319531.86700109
1758,5615.0,509751573.6060197
1759,56151.0,169917191.20200655
1760,561510.0,169917191.20200655
1761,56152.0,169917191.20200655
1762,561520.0,169917191.20200655
1763,56159.0,169917191.20200655
1764,561591.0,84958595.60100327
1765,561599.0,84958595.60100327
1766,5616.0,509751573.6060197
1767,56161.0,254875786.80300984
1768,561611.0,84958595.60100327
1769,561612.0,84958595.60100327
1770,561613.0,84958595.60100327
1771,56162.0,254875786.80300984
1772,561621.0,127437893.40150492
1773,561622.0,127437893.40150492
1774,5617.0,509751573.6060197
1775,56171.0,101950314.72120394
1776,561710.0,101950314.72120394
1777,56172.0,101950314.72120394
1778,561720.0,101950314.72120394
1779,56173.0,101950314.72120394
1780,561730.0,101950314.72120394
1781,56174.0,101950314.72120394
1782,561740.0,101950314.72120394
1783,56179.0,101950314.72120394
1784,561790.0,101950314.72120394
1785,5619.0,509751573.6060197
1786,56191.0,169917191.20200655
1787,561910.0,169917191.20200655
1788,56192.0,169917191.20200655
1789,561920.0,169917191.20200655
1790,56199.0,169917191.20200655
1791,561990.0,169917191.20200655
1792,562.0,4078012588.8481574
1793,5621.0,1359337529.6160524
1794,56211.0,1359337529.6160524
1795,562111.0,453112509.87201744
1796,562112.0,453112509.87201744
1797,562119.0,453112509.87201744
