Codes:,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,corporate_limited_partners,tax_exempt_limited_partners
32791,1105091.16161,55466285.5867,42672886.379,68910917.3761,49359677.1261,181733863.593,152452588.528,5073051.19491,124269809.301,41659202.6284
327910,1105091.16161,55466285.5867,42672886.379,68910917.3761,49359677.1261,181733863.593,152452588.528,5073051.19491,124269809.301,41659202.6284
32799,1105091.16161,55466285.5867,42672886.379,68910917.3761,49359677.1261,181733863.593,152452588.528,5073051.19491,124269809.301,41659202.6284
327991,276272.790401,13866571.3967,10668221.5947,17227729.344,12339919.2815,45433465.8982,38113147.132,1268262.79873,31067452.3253,10414800.6571
327992,276272.790401,13866571.3967,10668221.5947,17227729.344,12339919.2815,45433465.8982,38113147.132,1268262.79873,31067452.3253,10414800.6571
327993,276272.790401,13866571.3967,10668221.5947,17227729.344,12339919.2815,45433465.8982,38113147.132,1268262.79873,31067452.3253,10414800.6571
327999,276272.790401,13866571.3967,10668221.5947,17227729.344,12339919.2815,45433465.8982,38113147.132,1268262.79873,31067452.3253,10414800.6571
331,14131712.7862,709293173.685,545693418.802,881220777.096,631202931.124,2323980910.39,1949537078.42,64873292.7444,1589140619.39,532730608.026
3313,14131712.7862,709293173.685,545693418.802,881220777.096,631202931.124,2323980910.39,1949537078.42,64873292.7444,1589140619.39,532730608.026
33131,14131712.7862,709293173.685,545693418.802,881220777.096,631202931.124,2323980910.39,1949537078.42,64873292.7444,1589140619.39,532730608.026
331315,14131712.7862,709293173.685,545693418.802,881220777.096,631202931.124,2323980910.39,1949537078.42,64873292.7444,1589140619.39,532730608.026
332,16596784.3442,833019041.542,640881691.198,1034936912.35,741307093.048,2729365546.38,2289605439.29,76189494.2015,1866343064.83,625657706.802
3322,16596784.3442,833019041.542,640881691.198,1034936912.35,741307093.048,2729365546.38,2289605439.29,76189494.2015,1866343064.83,625657706.802
33221,16596784.3442,833019041.542,640881691.198,1034936912.35,741307093.048,2729365546.38,2289605439.29,76189494.2015,1866343064.83,625657706.802
332215,16596784.3442,833019041.542,640881691.198,1034936912.35,741307093.048,2729365546.38,2289605439.29,76189494.2015,1866343064.83,625657706.802
333,25811120.718,1295501260.71,996691549.058,1609521520.92,1152871934.16,4244676687.96,3560767023.55,118488991.089,2902514435.83,973015390.418
3331,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
33311,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333111,614550.493285,30845268.112,23730751.1681,38321940.9743,27449331.7657,101063730.666,84780167.2274,2821166.45451,69107486.5675,23167033.1052
333112,614550.493285,30845268.112,23730751.1681,38321940.9743,27449331.7657,101063730.666,84780167.2274,2821166.45451,69107486.5675,23167033.1052
33312,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333120,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
33313,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333131,614550.493285,30845268.112,23730751.1681,38321940.9743,27449331.7657,101063730.666,84780167.2274,2821166.45451,69107486.5675,23167033.1052
333132,614550.493285,30845268.112,23730751.1681,38321940.9743,27449331.7657,101063730.666,84780167.2274,2821166.45451,69107486.5675,23167033.1052
3332,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
33324,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
333241,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333242,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333243,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333244,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333249,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
3333,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
33331,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
333314,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333316,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333318,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
3334,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
33341,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
333413,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333414,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333415,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
3335,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
33351,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
333511,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333514,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333515,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333517,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
333519,737460.591942,37014321.7344,28476901.4017,45986329.1691,32939198.1188,121276476.799,101736200.673,3385399.74541,82928983.881,27800439.7262
3336,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
33361,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
333611,921825.739927,46267902.1681,35596126.7521,57482911.4614,41173997.6485,151595595.998,127170250.841,4231749.68176,103661229.851,34750549.6578
333612,921825.739927,46267902.1681,35596126.7521,57482911.4614,41173997.6485,151595595.998,127170250.841,4231749.68176,103661229.851,34750549.6578
333613,921825.739927,46267902.1681,35596126.7521,57482911.4614,41173997.6485,151595595.998,127170250.841,4231749.68176,103661229.851,34750549.6578
333618,921825.739927,46267902.1681,35596126.7521,57482911.4614,41173997.6485,151595595.998,127170250.841,4231749.68176,103661229.851,34750549.6578
3339,3687302.95971,185071608.672,142384507.008,229931645.846,164695990.594,606382383.994,508681003.365,16926998.727,414644919.405,139002198.631
33391,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333911,409700.328856,20563512.0747,15820500.7787,25547960.6495,18299554.5105,67375820.4438,56520111.485,1880777.63634,46071657.7117,15444688.7368
333912,409700.328856,20563512.0747,15820500.7787,25547960.6495,18299554.5105,67375820.4438,56520111.485,1880777.63634,46071657.7117,15444688.7368
333913,409700.328856,20563512.0747,15820500.7787,25547960.6495,18299554.5105,67375820.4438,56520111.485,1880777.63634,46071657.7117,15444688.7368
33392,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333921,307275.246642,15422634.056,11865375.584,19160970.4871,13724665.8828,50531865.3328,42390083.6137,1410583.22725,34553743.2837,11583516.5526
333922,307275.246642,15422634.056,11865375.584,19160970.4871,13724665.8828,50531865.3328,42390083.6137,1410583.22725,34553743.2837,11583516.5526
333923,307275.246642,15422634.056,11865375.584,19160970.4871,13724665.8828,50531865.3328,42390083.6137,1410583.22725,34553743.2837,11583516.5526
333924,307275.246642,15422634.056,11865375.584,19160970.4871,13724665.8828,50531865.3328,42390083.6137,1410583.22725,34553743.2837,11583516.5526
33399,1229100.98657,61690536.2241,47461502.3361,76643881.9485,54898663.5314,202127461.331,169560334.455,5642332.90901,138214973.135,46334066.2104
333991,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
333992,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
333993,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
333994,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
333995,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
333996,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
333997,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
333999,153637.623321,7711317.02801,5932687.79201,9580485.24357,6862332.94142,25265932.6664,21195041.8069,705291.613627,17276871.6419,5791758.2763
334,56003632.9172,2810911538.52,2162569702.22,3492256435.31,2501441812.88,9209879636.07,7725967867.48,257091276.051,6297725495.05,2111198399.45
3341,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
33411,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
334111,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
334112,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
334118,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
3342,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
33421,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
334210,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
33422,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
334220,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
33429,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
334290,3111312.93984,156161752.14,120142761.235,194014246.406,138968989.604,511659979.782,429220437.082,14282848.6695,349873638.614,117288799.969
3343,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
33431,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
334310,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
3344,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
33441,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
334412,1555656.46992,78080876.0701,60071380.6173,97007123.2031,69484494.8022,255829989.891,214610218.541,7141424.33475,174936819.307,58644399.9847
334413,1555656.46992,78080876.0701,60071380.6173,97007123.2031,69484494.8022,255829989.891,214610218.541,7141424.33475,174936819.307,58644399.9847
334416,1555656.46992,78080876.0701,60071380.6173,97007123.2031,69484494.8022,255829989.891,214610218.541,7141424.33475,174936819.307,58644399.9847
334417,1555656.46992,78080876.0701,60071380.6173,97007123.2031,69484494.8022,255829989.891,214610218.541,7141424.33475,174936819.307,58644399.9847
334418,1555656.46992,78080876.0701,60071380.6173,97007123.2031,69484494.8022,255829989.891,214610218.541,7141424.33475,174936819.307,58644399.9847
334419,1555656.46992,78080876.0701,60071380.6173,97007123.2031,69484494.8022,255829989.891,214610218.541,7141424.33475,174936819.307,58644399.9847
3345,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
33451,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
334510,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334511,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334512,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334513,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334514,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334515,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334516,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334517,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
334519,1037104.31328,52053917.38,40047587.0782,64671415.4687,46322996.5348,170553326.594,143073479.027,4760949.5565,116624546.205,39096266.6565
3346,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
33461,9333938.81953,468485256.42,360428283.704,582042739.218,416906968.813,1534979939.34,1287661311.25,42848546.0085,1049620915.84,351866399.908
334613,4666969.40976,234242628.21,180214141.852,291021369.609,208453484.407,767489969.672,643830655.623,21424273.0043,524810457.921,175933199.954
334614,4666969.40976,234242628.21,180214141.852,291021369.609,208453484.407,767489969.672,643830655.623,21424273.0043,524810457.921,175933199.954
335,27815202.8624,1396089335.63,1074078802.36,1734491427.36,1242385678.38,4574250938.23,3837239699.44,127688966.323,3127877658.86,1048564328.86
3351,6953800.71561,349022333.908,268519700.59,433622856.84,310596419.596,1143562734.56,959309924.86,31922241.5807,781969414.715,262141082.215
33511,3476900.3578,174511166.954,134259850.295,216811428.42,155298209.798,571781367.279,479654962.43,15961120.7904,390984707.358,131070541.107
335110,3476900.3578,174511166.954,134259850.295,216811428.42,155298209.798,571781367.279,479654962.43,15961120.7904,390984707.358,131070541.107
33512,3476900.3578,174511166.954,134259850.295,216811428.42,155298209.798,571781367.279,479654962.43,15961120.7904,390984707.358,131070541.107
335121,1158966.78593,58170388.9847,44753283.4317,72270476.14,51766069.9327,190593789.093,159884987.477,5320373.59679,130328235.786,43690180.3692
335122,1158966.78593,58170388.9847,44753283.4317,72270476.14,51766069.9327,190593789.093,159884987.477,5320373.59679,130328235.786,43690180.3692
335129,1158966.78593,58170388.9847,44753283.4317,72270476.14,51766069.9327,190593789.093,159884987.477,5320373.59679,130328235.786,43690180.3692
3352,6953800.71561,349022333.908,268519700.59,433622856.84,310596419.596,1143562734.56,959309924.86,31922241.5807,781969414.715,262141082.215
33521,3476900.3578,174511166.954,134259850.295,216811428.42,155298209.798,571781367.279,479654962.43,15961120.7904,390984707.358,131070541.107
335210,3476900.3578,174511166.954,134259850.295,216811428.42,155298209.798,571781367.279,479654962.43,15961120.7904,390984707.358,131070541.107
33522,3476900.3578,174511166.954,134259850.295,216811428.42,155298209.798,571781367.279,479654962.43,15961120.7904,390984707.358,131070541.107
335221,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
335222,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
335224,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
335228,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
3353,6953800.71561,349022333.908,268519700.59,433622856.84,310596419.596,1143562734.56,959309924.86,31922241.5807,781969414.715,262141082.215
33531,6953800.71561,349022333.908,268519700.59,433622856.84,310596419.596,1143562734.56,959309924.86,31922241.5807,781969414.715,262141082.215
335311,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
335312,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
335313,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
335314,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
3359,6953800.71561,349022333.908,268519700.59,433622856.84,310596419.596,1143562734.56,959309924.86,31922241.5807,781969414.715,262141082.215
33591,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
335911,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
335912,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
33592,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
335921,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
335929,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
33593,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
335931,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
335932,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
33599,1738450.1789,87255583.477,67129925.1476,108405714.21,77649104.899,285890683.64,239827481.215,7980560.39519,195492353.679,65535270.5537
335991,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
335999,869225.089451,43627791.7385,33564962.5738,54202857.105,38824552.4495,142945341.82,119913740.607,3990280.19759,97746176.8394,32767635.2769
336,49178138.0881,2468329081.42,1899004509.2,3066634435.46,2196576266.31,8087416992.88,6784358350.7,225758037.761,5530184345.26,1853894131.71
3361,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
33611,3512724.14915,176309220.102,135643179.228,219045316.819,156898304.736,577672642.348,484597025.05,16125574.1258,395013167.519,132421009.408
336111,1756362.07457,88154610.0508,67821589.6141,109522658.409,78449152.3682,288836321.174,242298512.525,8062787.0629,197506583.759,66210504.7038
336112,1756362.07457,88154610.0508,67821589.6141,109522658.409,78449152.3682,288836321.174,242298512.525,8062787.0629,197506583.759,66210504.7038
33612,3512724.14915,176309220.102,135643179.228,219045316.819,156898304.736,577672642.348,484597025.05,16125574.1258,395013167.519,132421009.408
336120,3512724.14915,176309220.102,135643179.228,219045316.819,156898304.736,577672642.348,484597025.05,16125574.1258,395013167.519,132421009.408
3362,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
33621,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
336211,1756362.07457,88154610.0508,67821589.6141,109522658.409,78449152.3682,288836321.174,242298512.525,8062787.0629,197506583.759,66210504.7038
336212,1756362.07457,88154610.0508,67821589.6141,109522658.409,78449152.3682,288836321.174,242298512.525,8062787.0629,197506583.759,66210504.7038
336213,1756362.07457,88154610.0508,67821589.6141,109522658.409,78449152.3682,288836321.174,242298512.525,8062787.0629,197506583.759,66210504.7038
336214,1756362.07457,88154610.0508,67821589.6141,109522658.409,78449152.3682,288836321.174,242298512.525,8062787.0629,197506583.759,66210504.7038
3363,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
33631,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336310,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
33632,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336320,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
33633,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336330,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
33634,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336340,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
33635,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336350,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
33636,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336360,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
33637,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336370,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
33639,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
336390,878181.037287,44077305.0254,33910794.8071,54761329.2046,39224576.1841,144418160.587,121149256.262,4031393.53145,98753291.8797,33105252.3519
3364,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
33641,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
336411,1170908.04972,58769740.0339,45214393.0761,73015105.6062,52299434.9121,192557547.449,161532341.683,5375191.37527,131671055.84,44140336.4692
336412,1170908.04972,58769740.0339,45214393.0761,73015105.6062,52299434.9121,192557547.449,161532341.683,5375191.37527,131671055.84,44140336.4692
336413,1170908.04972,58769740.0339,45214393.0761,73015105.6062,52299434.9121,192557547.449,161532341.683,5375191.37527,131671055.84,44140336.4692
336414,1170908.04972,58769740.0339,45214393.0761,73015105.6062,52299434.9121,192557547.449,161532341.683,5375191.37527,131671055.84,44140336.4692
336415,1170908.04972,58769740.0339,45214393.0761,73015105.6062,52299434.9121,192557547.449,161532341.683,5375191.37527,131671055.84,44140336.4692
336419,1170908.04972,58769740.0339,45214393.0761,73015105.6062,52299434.9121,192557547.449,161532341.683,5375191.37527,131671055.84,44140336.4692
3365,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
33651,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
336510,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
3366,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
33661,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
336611,3512724.14915,176309220.102,135643179.228,219045316.819,156898304.736,577672642.348,484597025.05,16125574.1258,395013167.519,132421009.408
336612,3512724.14915,176309220.102,135643179.228,219045316.819,156898304.736,577672642.348,484597025.05,16125574.1258,395013167.519,132421009.408
3369,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
33699,7025448.2983,352618440.203,271286358.457,438090633.637,313796609.473,1155345284.7,969194050.1,32251148.2516,790026335.037,264842018.815
336991,2341816.09943,117539480.068,90428786.1522,146030211.212,104598869.824,385115094.899,323064683.367,10750382.7505,263342111.679,88280672.9384
336992,2341816.09943,117539480.068,90428786.1522,146030211.212,104598869.824,385115094.899,323064683.367,10750382.7505,263342111.679,88280672.9384
336999,2341816.09943,117539480.068,90428786.1522,146030211.212,104598869.824,385115094.899,323064683.367,10750382.7505,263342111.679,88280672.9384
337,2397651.90564,120341968.116,92584875.2577,149512002.364,107092815.539,394297375.186,330767498.74,11006703.5983,269620964.71,90385544.6861
3371,799217.30188,40113989.3721,30861625.0859,49837334.1213,35697605.1796,131432458.395,110255832.913,3668901.19943,89873654.9033,30128514.8954
33711,399608.65094,20056994.6861,15430812.543,24918667.0607,17848802.5898,65716229.1977,55127916.4567,1834450.59972,44936827.4517,15064257.4477
337110,399608.65094,20056994.6861,15430812.543,24918667.0607,17848802.5898,65716229.1977,55127916.4567,1834450.59972,44936827.4517,15064257.4477
33712,399608.65094,20056994.6861,15430812.543,24918667.0607,17848802.5898,65716229.1977,55127916.4567,1834450.59972,44936827.4517,15064257.4477
