,Codes:,Financial_Income
916,339920.0,7494975979.821751
917,33993.0,7494975979.821751
918,339930.0,7494975979.821751
919,33994.0,7494975979.821751
920,339940.0,7494975979.821751
921,33995.0,7494975979.821751
922,339950.0,7494975979.821751
923,33999.0,7494975979.821751
924,339991.0,1249162663.303625
925,339992.0,1249162663.303625
926,339993.0,1249162663.303625
927,339994.0,1249162663.303625
928,339995.0,1249162663.303625
929,339999.0,1249162663.303625
930,42.0,846778481950.7375
931,423.0,282259493983.57916
932,4231.0,31362165998.17546
933,42311.0,7840541499.543865
934,423110.0,7840541499.543865
935,42312.0,7840541499.543865
936,423120.0,7840541499.543865
937,42313.0,7840541499.543865
938,423130.0,7840541499.543865
939,42314.0,7840541499.543865
940,423140.0,7840541499.543865
941,4232.0,31362165998.17546
942,42321.0,15681082999.08773
943,423210.0,15681082999.08773
944,42322.0,15681082999.08773
945,423220.0,15681082999.08773
946,4233.0,31362165998.17546
947,42331.0,7840541499.543865
948,423310.0,7840541499.543865
949,42332.0,7840541499.543865
950,423320.0,7840541499.543865
951,42333.0,7840541499.543865
952,423330.0,7840541499.543865
953,42339.0,7840541499.543865
954,423390.0,7840541499.543865
955,4234.0,31362165998.17546
956,42341.0,4480309428.310781
957,423410.0,4480309428.310781
958,42342.0,4480309428.310781
959,423420.0,4480309428.310781
960,42343.0,4480309428.310781
961,423430.0,4480309428.310781
962,42344.0,4480309428.310781
963,423440.0,4480309428.310781
964,42345.0,4480309428.310781
965,423450.0,4480309428.310781
966,42346.0,4480309428.310781
967,423460.0,4480309428.310781
968,42349.0,4480309428.310781
969,423490.0,4480309428.310781
970,4235.0,31362165998.17546
971,42351.0,15681082999.08773
972,423510.0,15681082999.08773
973,42352.0,15681082999.08773
974,423520.0,15681082999.08773
975,4236.0,31362165998.17546
976,42361.0,10454055332.725153
977,423610.0,10454055332.725153
978,42362.0,10454055332.725153
979,423620.0,10454055332.725153
980,42369.0,10454055332.725153
981,423690.0,10454055332.725153
982,4237.0,31362165998.17546
983,42371.0,7840541499.543865
984,423710.0,7840541499.543865
985,42372.0,7840541499.543865
986,423720.0,7840541499.543865
987,42373.0,7840541499.543865
988,423730.0,7840541499.543865
989,42374.0,7840541499.543865
990,423740.0,7840541499.543865
991,4238.0,31362165998.17546
992,42381.0,5227027666.3625765
993,423810.0,5227027666.3625765
994,42382.0,5227027666.3625765
995,423820.0,5227027666.3625765
996,42383.0,5227027666.3625765
997,423830.0,5227027666.3625765
998,42384.0,5227027666.3625765
999,423840.0,5227027666.3625765
1000,42385.0,5227027666.3625765
1001,423850.0,5227027666.3625765
1002,42386.0,5227027666.3625765
1003,423860.0,5227027666.3625765
1004,4239.0,31362165998.17546
1005,42391.0,6272433199.635092
1006,423910.0,6272433199.635092
1007,42392.0,6272433199.635092
1008,423920.0,6272433199.635092
1009,42393.0,6272433199.635092
1010,423930.0,6272433199.635092
1011,42394.0,6272433199.635092
1012,423940.0,6272433199.635092
1013,42399.0,6272433199.635092
1014,423990.0,6272433199.635092
1015,424.0,282259493983.57916
1016,4241.0,31362165998.17546
1017,42411.0,10454055332.725153
1018,424110.0,10454055332.725153
1019,42412.0,10454055332.725153
1020,424120.0,10454055332.725153
1021,42413.0,10454055332.725153
1022,424130.0,10454055332.725153
1023,4242.0,31362165998.17546
1024,42421.0,31362165998.17546
1025,424210.0,31362165998.17546
1026,4243.0,31362165998.17546
1027,42431.0,7840541499.543865
1028,424310.0,7840541499.543865
1029,42432.0,7840541499.543865
1030,424320.0,7840541499.543865
1031,42433.0,7840541499.543865
1032,424330.0,7840541499.543865
1033,42434.0,7840541499.543865
1034,424340.0,7840541499.543865
1035,4244.0,31362165998.17546
1036,42441.0,3484685110.9083843
1037,424410.0,3484685110.9083843
1038,42442.0,3484685110.9083843
1039,424420.0,3484685110.9083843
1040,42443.0,3484685110.9083843
1041,424430.0,3484685110.9083843
1042,42444.0,3484685110.9083843
1043,424440.0,3484685110.9083843
1044,42445.0,3484685110.9083843
1045,424450.0,3484685110.9083843
1046,42446.0,3484685110.9083843
1047,424460.0,3484685110.9083843
1048,42447.0,3484685110.9083843
1049,424470.0,3484685110.9083843
1050,42448.0,3484685110.9083843
1051,424480.0,3484685110.9083843
1052,42449.0,3484685110.9083843
1053,424490.0,3484685110.9083843
1054,4245.0,31362165998.17546
1055,42451.0,10454055332.725153
1056,424510.0,10454055332.725153
1057,42452.0,10454055332.725153
1058,424520.0,10454055332.725153
1059,42459.0,10454055332.725153
1060,424590.0,10454055332.725153
1061,4246.0,31362165998.17546
1062,42461.0,15681082999.08773
1063,424610.0,15681082999.08773
1064,42469.0,15681082999.08773
1065,424690.0,15681082999.08773
1066,4247.0,31362165998.17546
1067,42471.0,15681082999.08773
1068,424710.0,15681082999.08773
1069,42472.0,15681082999.08773
1070,424720.0,15681082999.08773
1071,4248.0,31362165998.17546
1072,42481.0,15681082999.08773
1073,424810.0,15681082999.08773
1074,42482.0,15681082999.08773
1075,424820.0,15681082999.08773
1076,4249.0,31362165998.17546
1077,42491.0,5227027666.3625765
1078,424910.0,5227027666.3625765
1079,42492.0,5227027666.3625765
1080,424920.0,5227027666.3625765
1081,42493.0,5227027666.3625765
1082,424930.0,5227027666.3625765
1083,42494.0,5227027666.3625765
1084,424940.0,5227027666.3625765
1085,42495.0,5227027666.3625765
1086,424950.0,5227027666.3625765
1087,42499.0,5227027666.3625765
1088,424990.0,5227027666.3625765
1089,425.0,282259493983.57916
1090,4251.0,282259493983.57916
1091,42511.0,141129746991.78958
1092,425110.0,141129746991.78958
1093,42512.0,141129746991.78958
1094,425120.0,141129746991.78958
1095,44.0,959291854591.7869
1096,441.0,79940987882.64891
1097,4411.0,26646995960.88297
1098,44111.0,13323497980.441484
1099,441110.0,13323497980.441484
1100,44112.0,13323497980.441484
1101,441120.0,13323497980.441484
1102,4412.0,26646995960.88297
1103,44121.0,13323497980.441484
1104,441210.0,13323497980.441484
1105,44122.0,13323497980.441484
1106,441222.0,6661748990.220742
1107,441228.0,6661748990.220742
1108,4413.0,26646995960.88297
1109,44131.0,13323497980.441484
1110,441310.0,13323497980.441484
1111,44132.0,13323497980.441484
1112,441320.0,13323497980.441484
1113,442.0,79940987882.64891
1114,4421.0,39970493941.324455
1115,44211.0,39970493941.324455
1116,442110.0,39970493941.324455
1117,4422.0,39970493941.324455
1118,44221.0,19985246970.662228
1119,442210.0,19985246970.662228
1120,44229.0,19985246970.662228
1121,442291.0,9992623485.331114
1122,442299.0,9992623485.331114
1123,443.0,79940987882.64891
1124,4431.0,79940987882.64891
1125,44314.0,79940987882.64891
1126,443141.0,39970493941.324455
1127,443142.0,39970493941.324455
1128,444.0,79940987882.64891
1129,4441.0,39970493941.324455
1130,44411.0,9992623485.331114
1131,444110.0,9992623485.331114
1132,44412.0,9992623485.331114
1133,444120.0,9992623485.331114
1134,44413.0,9992623485.331114
1135,444130.0,9992623485.331114
1136,44419.0,9992623485.331114
1137,444190.0,9992623485.331114
1138,4442.0,39970493941.324455
1139,44421.0,19985246970.662228
1140,444210.0,19985246970.662228
1141,44422.0,19985246970.662228
1142,444220.0,19985246970.662228
1143,445.0,79940987882.64891
1144,4451.0,26646995960.88297
1145,44511.0,13323497980.441484
1146,445110.0,13323497980.441484
1147,44512.0,13323497980.441484
1148,445120.0,13323497980.441484
1149,4452.0,26646995960.88297
1150,44521.0,6661748990.220742
1151,445210.0,6661748990.220742
1152,44522.0,6661748990.220742
1153,445220.0,6661748990.220742
1154,44523.0,6661748990.220742
1155,445230.0,6661748990.220742
1156,44529.0,6661748990.220742
1157,445291.0,2220582996.7402472
1158,445292.0,2220582996.7402472
1159,445299.0,2220582996.7402472
1160,4453.0,26646995960.88297
1161,44531.0,26646995960.88297
1162,445310.0,26646995960.88297
1163,446.0,79940987882.64891
1164,4461.0,79940987882.64891
1165,44611.0,19985246970.662228
1166,446110.0,19985246970.662228
1167,44612.0,19985246970.662228
1168,446120.0,19985246970.662228
1169,44613.0,19985246970.662228
1170,446130.0,19985246970.662228
1171,44619.0,19985246970.662228
1172,446191.0,9992623485.331114
1173,446199.0,9992623485.331114
1174,447.0,79940987882.64891
1175,4471.0,79940987882.64891
1176,44711.0,39970493941.324455
1177,447110.0,39970493941.324455
1178,44719.0,39970493941.324455
1179,447190.0,39970493941.324455
1180,448.0,79940987882.64891
1181,4481.0,26646995960.88297
1182,44811.0,4441165993.4804945
1183,448110.0,4441165993.4804945
1184,44812.0,4441165993.4804945
1185,448120.0,4441165993.4804945
1186,44813.0,4441165993.4804945
1187,448130.0,4441165993.4804945
1188,44814.0,4441165993.4804945
1189,448140.0,4441165993.4804945
1190,44815.0,4441165993.4804945
1191,448150.0,4441165993.4804945
1192,44819.0,4441165993.4804945
1193,448190.0,4441165993.4804945
1194,4482.0,26646995960.88297
1195,44821.0,26646995960.88297
1196,448210.0,26646995960.88297
1197,4483.0,26646995960.88297
1198,44831.0,13323497980.441484
1199,448310.0,13323497980.441484
1200,44832.0,13323497980.441484
1201,448320.0,13323497980.441484
1202,451.0,79940987882.64891
1203,4511.0,39970493941.324455
1204,45111.0,9992623485.331114
1205,451110.0,9992623485.331114
1206,45112.0,9992623485.331114
1207,451120.0,9992623485.331114
1208,45113.0,9992623485.331114
1209,451130.0,9992623485.331114
1210,45114.0,9992623485.331114
1211,451140.0,9992623485.331114
1212,4512.0,39970493941.324455
1213,45121.0,39970493941.324455
1214,451211.0,19985246970.662228
1215,451212.0,19985246970.662228
1216,452.0,79940987882.64891
1217,4521.0,39970493941.324455
1218,45211.0,39970493941.324455
1219,452111.0,19985246970.662228
1220,452112.0,19985246970.662228
1221,4529.0,39970493941.324455
1222,45291.0,19985246970.662228
1223,452910.0,19985246970.662228
1224,45299.0,19985246970.662228
1225,452990.0,19985246970.662228
1226,453.0,79940987882.64891
1227,4531.0,19985246970.662228
1228,45311.0,19985246970.662228
1229,453110.0,19985246970.662228
1230,4532.0,19985246970.662228
1231,45321.0,9992623485.331114
1232,453210.0,9992623485.331114
1233,45322.0,9992623485.331114
1234,453220.0,9992623485.331114
1235,4533.0,19985246970.662228
1236,45331.0,19985246970.662228
1237,453310.0,19985246970.662228
1238,4539.0,19985246970.662228
1239,45391.0,4996311742.665557
1240,453910.0,4996311742.665557
1241,45392.0,4996311742.665557
1242,453920.0,4996311742.665557
1243,45393.0,4996311742.665557
1244,453930.0,4996311742.665557
1245,45399.0,4996311742.665557
1246,453991.0,2498155871.3327785
1247,453998.0,2498155871.3327785
1248,454.0,79940987882.64891
1249,4541.0,26646995960.88297
1250,45411.0,26646995960.88297
1251,454111.0,8882331986.960989
1252,454112.0,8882331986.960989
1253,454113.0,8882331986.960989
1254,4542.0,26646995960.88297
1255,45421.0,26646995960.88297
1256,454210.0,26646995960.88297
1257,4543.0,26646995960.88297
1258,45431.0,13323497980.441484
1259,454310.0,13323497980.441484
1260,45439.0,13323497980.441484
1261,454390.0,13323497980.441484
1262,48.0,422901209784.89105
1263,481.0,38445564525.899185
1264,4811.0,19222782262.949593
1265,48111.0,19222782262.949593
1266,481111.0,9611391131.474796
1267,481112.0,9611391131.474796
1268,4812.0,19222782262.949593
1269,48121.0,19222782262.949593
1270,481211.0,6407594087.649864
1271,481212.0,6407594087.649864
1272,481219.0,6407594087.649864
1273,482.0,38445564525.899185
1274,4821.0,38445564525.899185
1275,48211.0,38445564525.899185
1276,482111.0,19222782262.949593
1277,482112.0,19222782262.949593
1278,483.0,38445564525.899185
1279,4831.0,19222782262.949593
1280,48311.0,19222782262.949593
1281,483111.0,4805695565.737398
1282,483112.0,4805695565.737398
1283,483113.0,4805695565.737398
1284,483114.0,4805695565.737398
1285,4832.0,19222782262.949593
1286,48321.0,19222782262.949593
1287,483211.0,9611391131.474796
1288,483212.0,9611391131.474796
1289,484.0,38445564525.899185
1290,4841.0,19222782262.949593
1291,48411.0,9611391131.474796
1292,484110.0,9611391131.474796
1293,48412.0,9611391131.474796
1294,484121.0,4805695565.737398
1295,484122.0,4805695565.737398
1296,4842.0,19222782262.949593
1297,48421.0,6407594087.649864
1298,484210.0,6407594087.649864
1299,48422.0,6407594087.649864
1300,484220.0,6407594087.649864
1301,48423.0,6407594087.649864
1302,484230.0,6407594087.649864
1303,485.0,38445564525.899185
1304,4851.0,6407594087.649864
1305,48511.0,6407594087.649864
1306,485111.0,1601898521.912466
1307,485112.0,1601898521.912466
1308,485113.0,1601898521.912466
1309,485119.0,1601898521.912466
1310,4852.0,6407594087.649864
1311,48521.0,6407594087.649864
1312,485210.0,6407594087.649864
1313,4853.0,6407594087.649864
1314,48531.0,3203797043.824932
1315,485310.0,3203797043.824932
1316,48532.0,3203797043.824932
1317,485320.0,3203797043.824932
1318,4854.0,6407594087.649864
1319,48541.0,6407594087.649864
1320,485410.0,6407594087.649864
1321,4855.0,6407594087.649864
1322,48551.0,6407594087.649864
1323,485510.0,6407594087.649864
1324,4859.0,6407594087.649864
1325,48599.0,6407594087.649864
1326,485991.0,3203797043.824932
1327,485999.0,3203797043.824932
1328,486.0,38445564525.899185
1329,4861.0,12815188175.299728
1330,48611.0,12815188175.299728
1331,486110.0,12815188175.299728
1332,4862.0,12815188175.299728
1333,48621.0,12815188175.299728
1334,486210.0,12815188175.299728
1335,4869.0,12815188175.299728
1336,48691.0,6407594087.649864
1337,486910.0,6407594087.649864
1338,48699.0,6407594087.649864
1339,486990.0,6407594087.649864
1340,487.0,38445564525.899185
1341,4871.0,12815188175.299728
1342,48711.0,12815188175.299728
1343,487110.0,12815188175.299728
1344,4872.0,12815188175.299728
1345,48721.0,12815188175.299728
1346,487210.0,12815188175.299728
1347,4879.0,12815188175.299728
1348,48799.0,12815188175.299728
1349,487990.0,12815188175.299728
1350,488.0,38445564525.899185
1351,4881.0,6407594087.649864
1352,48811.0,3203797043.824932
1353,488111.0,1601898521.912466
1354,488119.0,1601898521.912466
1355,48819.0,3203797043.824932
1356,488190.0,3203797043.824932
1357,4882.0,6407594087.649864
1358,48821.0,6407594087.649864
1359,488210.0,6407594087.649864
1360,4883.0,6407594087.649864
1361,48831.0,1601898521.912466
1362,488310.0,1601898521.912466
1363,48832.0,1601898521.912466
1364,488320.0,1601898521.912466
1365,48833.0,1601898521.912466
1366,488330.0,1601898521.912466
1367,48839.0,1601898521.912466
1368,488390.0,1601898521.912466
1369,4884.0,6407594087.649864
1370,48841.0,3203797043.824932
1371,488410.0,3203797043.824932
1372,48849.0,3203797043.824932
1373,488490.0,3203797043.824932
1374,4885.0,6407594087.649864
1375,48851.0,6407594087.649864
1376,488510.0,6407594087.649864
1377,4889.0,6407594087.649864
1378,48899.0,6407594087.649864
1379,488991.0,3203797043.824932
1380,488999.0,3203797043.824932
1381,491.0,38445564525.899185
1382,4911.0,38445564525.899185
1383,49111.0,38445564525.899185
1384,491110.0,38445564525.899185
1385,492.0,38445564525.899185
1386,4921.0,19222782262.949593
1387,49211.0,19222782262.949593
1388,492110.0,19222782262.949593
1389,4922.0,19222782262.949593
1390,49221.0,19222782262.949593
1391,492210.0,19222782262.949593
1392,493.0,38445564525.899185
1393,4931.0,38445564525.899185
1394,49311.0,9611391131.474796
1395,493110.0,9611391131.474796
1396,49312.0,9611391131.474796
1397,493120.0,9611391131.474796
1398,49313.0,9611391131.474796
1399,493130.0,9611391131.474796
1400,49319.0,9611391131.474796
1401,493190.0,9611391131.474796
1402,51.0,512965147663.96454
1403,511.0,85494191277.32742
1404,5111.0,42747095638.66371
1405,51111.0,8549419127.732742
1406,511110.0,8549419127.732742
1407,51112.0,8549419127.732742
1408,511120.0,8549419127.732742
1409,51113.0,8549419127.732742
1410,511130.0,8549419127.732742
1411,51114.0,8549419127.732742
1412,511140.0,8549419127.732742
1413,51119.0,8549419127.732742
1414,511191.0,4274709563.866371
1415,511199.0,4274709563.866371
1416,5112.0,42747095638.66371
1417,51121.0,42747095638.66371
1418,511210.0,42747095638.66371
1419,512.0,85494191277.32742
1420,5121.0,42747095638.66371
1421,51211.0,10686773909.665928
1422,512110.0,10686773909.665928
1423,51212.0,10686773909.665928
1424,512120.0,10686773909.665928
1425,51213.0,10686773909.665928
1426,512131.0,5343386954.832964
1427,512132.0,5343386954.832964
1428,51219.0,10686773909.665928
1429,512191.0,5343386954.832964
1430,512199.0,5343386954.832964
1431,5122.0,42747095638.66371
1432,51221.0,8549419127.732742
1433,512210.0,8549419127.732742
1434,51222.0,8549419127.732742
1435,512220.0,8549419127.732742
1436,51223.0,8549419127.732742
1437,512230.0,8549419127.732742
1438,51224.0,8549419127.732742
1439,512240.0,8549419127.732742
1440,51229.0,8549419127.732742
1441,512290.0,8549419127.732742
1442,515.0,85494191277.32742
1443,5151.0,42747095638.66371
1444,51511.0,21373547819.331856
1445,515111.0,10686773909.665928
1446,515112.0,10686773909.665928
1447,51512.0,21373547819.331856
1448,515120.0,21373547819.331856
1449,5152.0,42747095638.66371
1450,51521.0,42747095638.66371
1451,515210.0,42747095638.66371
1452,517.0,85494191277.32742
1453,5171.0,21373547819.331856
1454,51711.0,21373547819.331856
1455,517110.0,21373547819.331856
1456,5172.0,21373547819.331856
1457,51721.0,21373547819.331856
1458,517210.0,21373547819.331856
1459,5174.0,21373547819.331856
1460,51741.0,21373547819.331856
1461,517410.0,21373547819.331856
1462,5179.0,21373547819.331856
1463,51791.0,21373547819.331856
1464,517911.0,10686773909.665928
1465,517919.0,10686773909.665928
1466,518.0,85494191277.32742
1467,5182.0,85494191277.32742
1468,51821.0,85494191277.32742
1469,518210.0,85494191277.32742
1470,519.0,85494191277.32742
1471,5191.0,85494191277.32742
1472,51911.0,21373547819.331856
1473,519110.0,21373547819.331856
1474,51912.0,21373547819.331856
1475,519120.0,21373547819.331856
1476,51913.0,21373547819.331856
1477,519130.0,21373547819.331856
1478,51919.0,21373547819.331856
1479,519190.0,21373547819.331856
1480,52.0,1227087878748.4805
1481,521.0,245417575749.6961
1482,5211.0,245417575749.6961
1483,52111.0,245417575749.6961
1484,521110.0,245417575749.6961
1485,522.0,245417575749.6961
1486,5221.0,81805858583.23204
1487,52211.0,20451464645.80801
1488,522110.0,20451464645.80801
1489,52212.0,20451464645.80801
1490,522120.0,20451464645.80801
1491,52213.0,20451464645.80801
1492,522130.0,20451464645.80801
1493,52219.0,20451464645.80801
1494,522190.0,20451464645.80801
1495,5222.0,81805858583.23204
1496,52221.0,27268619527.744015
1497,522210.0,27268619527.744015
1498,52222.0,27268619527.744015
1499,522220.0,27268619527.744015
1500,52229.0,27268619527.744015
1501,522291.0,5453723905.548803
1502,522292.0,5453723905.548803
1503,522293.0,5453723905.548803
1504,522294.0,5453723905.548803
1505,522298.0,5453723905.548803
1506,5223.0,81805858583.23204
1507,52231.0,27268619527.744015
1508,522310.0,27268619527.744015
1509,52232.0,27268619527.744015
1510,522320.0,27268619527.744015
1511,52239.0,27268619527.744015
1512,522390.0,27268619527.744015
1513,523.0,245417575749.6961
1514,5231.0,81805858583.23204
1515,52311.0,20451464645.80801
1516,523110.0,20451464645.80801
1517,52312.0,20451464645.80801
1518,523120.0,20451464645.80801
1519,52313.0,20451464645.80801
1520,523130.0,20451464645.80801
1521,52314.0,20451464645.80801
1522,523140.0,20451464645.80801
1523,5232.0,81805858583.23204
1524,52321.0,81805858583.23204
1525,523210.0,81805858583.23204
1526,5239.0,81805858583.23204
1527,52391.0,20451464645.80801
1528,523910.0,20451464645.80801
1529,52392.0,20451464645.80801
1530,523920.0,20451464645.80801
1531,52393.0,20451464645.80801
1532,523930.0,20451464645.80801
1533,52399.0,20451464645.80801
1534,523991.0,10225732322.904005
1535,523999.0,10225732322.904005
1536,524.0,245417575749.6961
1537,5241.0,122708787874.84805
1538,52411.0,40902929291.61602
1539,524113.0,20451464645.80801
1540,524114.0,20451464645.80801
1541,52412.0,40902929291.61602
1542,524126.0,13634309763.872007
1543,524127.0,13634309763.872007
1544,524128.0,13634309763.872007
1545,52413.0,40902929291.61602
1546,524130.0,40902929291.61602
1547,5242.0,122708787874.84805
1548,52421.0,61354393937.42403
1549,524210.0,61354393937.42403
1550,52429.0,61354393937.42403
1551,524291.0,20451464645.80801
1552,524292.0,20451464645.80801
1553,524298.0,20451464645.80801
1554,525.0,245417575749.6961
1555,5251.0,122708787874.84805
1556,52511.0,40902929291.61602
1557,525110.0,40902929291.61602
1558,52512.0,40902929291.61602
1559,525120.0,40902929291.61602
1560,52519.0,40902929291.61602
1561,525190.0,40902929291.61602
1562,5259.0,122708787874.84805
1563,52591.0,40902929291.61602
1564,525910.0,40902929291.61602
1565,52592.0,40902929291.61602
1566,525920.0,40902929291.61602
1567,52599.0,40902929291.61602
1568,525990.0,40902929291.61602
1569,53.0,1227087878748.4805
1570,531.0,409029292916.16016
1571,5311.0,136343097638.72005
1572,53111.0,34085774409.68001
1573,531110.0,34085774409.68001
1574,53112.0,34085774409.68001
1575,531120.0,34085774409.68001
1576,53113.0,34085774409.68001
1577,531130.0,34085774409.68001
1578,53119.0,34085774409.68001
1579,531190.0,34085774409.68001
1580,5312.0,136343097638.72005
1581,53121.0,136343097638.72005
1582,531210.0,136343097638.72005
1583,5313.0,136343097638.72005
1584,53131.0,45447699212.906685
1585,531311.0,22723849606.453342
1586,531312.0,22723849606.453342
1587,53132.0,45447699212.906685
1588,531320.0,45447699212.906685
1589,53139.0,45447699212.906685
1590,531390.0,45447699212.906685
1591,532.0,409029292916.16016
1592,5321.0,102257323229.04004
1593,53211.0,51128661614.52002
1594,532111.0,25564330807.26001
1595,532112.0,25564330807.26001
1596,53212.0,51128661614.52002
1597,532120.0,51128661614.52002
1598,5322.0,102257323229.04004
1599,53221.0,25564330807.26001
1600,532210.0,25564330807.26001
1601,53222.0,25564330807.26001
1602,532220.0,25564330807.26001
1603,53223.0,25564330807.26001
1604,532230.0,25564330807.26001
1605,53229.0,25564330807.26001
1606,532291.0,8521443602.420003
1607,532292.0,8521443602.420003
1608,532299.0,8521443602.420003
1609,5323.0,102257323229.04004
1610,53231.0,102257323229.04004
1611,532310.0,102257323229.04004
1612,5324.0,102257323229.04004
1613,53241.0,34085774409.68001
1614,532411.0,17042887204.840006
1615,532412.0,17042887204.840006
1616,53242.0,34085774409.68001
1617,532420.0,34085774409.68001
1618,53249.0,34085774409.68001
1619,532490.0,34085774409.68001
1620,533.0,409029292916.16016
1621,5331.0,409029292916.16016
1622,53311.0,409029292916.16016
1623,533110.0,409029292916.16016
1624,54.0,1871821447841.4343
1625,541.0,1871821447841.4343
1626,5411.0,207980160871.27048
1627,54111.0,69326720290.4235
1628,541110.0,69326720290.4235
1629,54112.0,69326720290.4235
1630,541120.0,69326720290.4235
1631,54119.0,69326720290.4235
1632,541191.0,34663360145.21175
1633,541199.0,34663360145.21175
1634,5412.0,207980160871.27048
1635,54121.0,207980160871.27048
1636,541211.0,51995040217.81762
1637,541213.0,51995040217.81762
1638,541214.0,51995040217.81762
1639,541219.0,51995040217.81762
1640,5413.0,207980160871.27048
1641,54131.0,25997520108.90881
1642,541310.0,25997520108.90881
1643,54132.0,25997520108.90881
1644,541320.0,25997520108.90881
1645,54133.0,25997520108.90881
1646,541330.0,25997520108.90881
1647,54134.0,25997520108.90881
1648,541340.0,25997520108.90881
1649,54135.0,25997520108.90881
1650,541350.0,25997520108.90881
1651,54136.0,25997520108.90881
1652,541360.0,25997520108.90881
1653,54137.0,25997520108.90881
1654,541370.0,25997520108.90881
1655,54138.0,25997520108.90881
1656,541380.0,25997520108.90881
1657,5414.0,207980160871.27048
1658,54141.0,51995040217.81762
1659,541410.0,51995040217.81762
1660,54142.0,51995040217.81762
1661,541420.0,51995040217.81762
1662,54143.0,51995040217.81762
1663,541430.0,51995040217.81762
1664,54149.0,51995040217.81762
1665,541490.0,51995040217.81762
1666,5415.0,207980160871.27048
1667,54151.0,207980160871.27048
1668,541511.0,51995040217.81762
1669,541512.0,51995040217.81762
1670,541513.0,51995040217.81762
1671,541519.0,51995040217.81762
1672,5416.0,207980160871.27048
1673,54161.0,69326720290.4235
1674,541611.0,13865344058.084698
1675,541612.0,13865344058.084698
1676,541613.0,13865344058.084698
1677,541614.0,13865344058.084698
1678,541618.0,13865344058.084698
1679,54162.0,69326720290.4235
1680,541620.0,69326720290.4235
1681,54169.0,69326720290.4235
1682,541690.0,69326720290.4235
1683,5417.0,207980160871.27048
1684,54171.0,103990080435.63524
1685,541711.0,51995040217.81762
1686,541712.0,51995040217.81762
1687,54172.0,103990080435.63524
1688,541720.0,103990080435.63524
1689,5418.0,207980160871.27048
1690,54181.0,25997520108.90881
1691,541810.0,25997520108.90881
1692,54182.0,25997520108.90881
1693,541820.0,25997520108.90881
1694,54183.0,25997520108.90881
1695,541830.0,25997520108.90881
1696,54184.0,25997520108.90881
1697,541840.0,25997520108.90881
1698,54185.0,25997520108.90881
1699,541850.0,25997520108.90881
1700,54186.0,25997520108.90881
1701,541860.0,25997520108.90881
1702,54187.0,25997520108.90881
1703,541870.0,25997520108.90881
1704,54189.0,25997520108.90881
1705,541890.0,25997520108.90881
1706,5419.0,207980160871.27048
1707,54191.0,41596032174.2541
1708,541910.0,41596032174.2541
1709,54192.0,41596032174.2541
1710,541921.0,20798016087.12705
1711,541922.0,20798016087.12705
1712,54193.0,41596032174.2541
1713,541930.0,41596032174.2541
1714,54194.0,41596032174.2541
1715,541940.0,41596032174.2541
1716,54199.0,41596032174.2541
1717,541990.0,41596032174.2541
1718,61.0,672418247534.6001
1719,611.0,672418247534.6001
1720,6111.0,96059749647.80002
1721,61111.0,96059749647.80002
1722,611110.0,96059749647.80002
1723,6112.0,96059749647.80002
1724,61121.0,96059749647.80002
1725,611210.0,96059749647.80002
1726,6113.0,96059749647.80002
1727,61131.0,96059749647.80002
1728,611310.0,96059749647.80002
1729,6114.0,96059749647.80002
1730,61141.0,32019916549.266674
1731,611410.0,32019916549.266674
1732,61142.0,32019916549.266674
1733,611420.0,32019916549.266674
1734,61143.0,32019916549.266674
1735,611430.0,32019916549.266674
1736,6115.0,96059749647.80002
1737,61151.0,96059749647.80002
1738,611511.0,24014937411.950005
1739,611512.0,24014937411.950005
1740,611513.0,24014937411.950005
1741,611519.0,24014937411.950005
1742,6116.0,96059749647.80002
1743,61161.0,24014937411.950005
1744,611610.0,24014937411.950005
1745,61162.0,24014937411.950005
1746,611620.0,24014937411.950005
1747,61163.0,24014937411.950005
1748,611630.0,24014937411.950005
1749,61169.0,24014937411.950005
1750,611691.0,8004979137.3166685
1751,611692.0,8004979137.3166685
1752,611699.0,8004979137.3166685
1753,6117.0,96059749647.80002
1754,61171.0,96059749647.80002
1755,611710.0,96059749647.80002
1756,62.0,672418247534.6001
1757,621.0,168104561883.65002
1758,6211.0,24014937411.950005
1759,62111.0,24014937411.950005
1760,621111.0,12007468705.975002
1761,621112.0,12007468705.975002
1762,6212.0,24014937411.950005
1763,62121.0,24014937411.950005
1764,621210.0,24014937411.950005
1765,6213.0,24014937411.950005
1766,62131.0,4802987482.390001
1767,621310.0,4802987482.390001
1768,62132.0,4802987482.390001
1769,621320.0,4802987482.390001
1770,62133.0,4802987482.390001
1771,621330.0,4802987482.390001
1772,62134.0,4802987482.390001
1773,621340.0,4802987482.390001
1774,62139.0,4802987482.390001
1775,621391.0,2401493741.1950006
1776,621399.0,2401493741.1950006
1777,6214.0,24014937411.950005
1778,62141.0,8004979137.3166685
1779,621410.0,8004979137.3166685
1780,62142.0,8004979137.3166685
1781,621420.0,8004979137.3166685
1782,62149.0,8004979137.3166685
1783,621491.0,2001244784.3291671
1784,621492.0,2001244784.3291671
1785,621493.0,2001244784.3291671
1786,621498.0,2001244784.3291671
1787,6215.0,24014937411.950005
1788,62151.0,24014937411.950005
1789,621511.0,12007468705.975002
1790,621512.0,12007468705.975002
1791,6216.0,24014937411.950005
1792,62161.0,24014937411.950005
