HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY
756569930457408,93001,3,201405,29,13.50
462473800011679,93001,2,201405,22,9.25
915499470617503,91001,1,201405,42,10.00
915649070137506,91001,1,201405,56,35.20
019505350773096,93001,2,201405,43,14.31
755096077906079,91001,1,201405,31,9.50
755096077906079,91001,2,201405,31,10.75
599390865200735,93001,2,201405,28,10.00
875512330600131,91001,1,201405,35,32.00
875512330600131,91001,2,201405,37,15.00
699930175050735,93001,1,201405,57,11.25
699930175050735,93001,3,201405,30,8.50
699930175050735,93001,4,201405,42,8.75
630969071553129,93001,2,201405,28,27.50
566427705042639,91001,3,201405,20,8.00
610905017001708,91001,1,201405,35,40.00
973071929079540,91001,1,201405,43,17.00
973071929079540,91001,2,201405,41,9.30
250918099703859,93001,2,201405,45,14.05
199210038150670,91001,1,201405,38,10.00
199210038150670,91001,2,201405,45,14.75
199750811410670,91001,2,201405,33,16.19
199840552350630,93001,1,201405,66,15.00
038470710696495,91001,1,201405,42,14.75
038470710696495,91001,2,201405,40,45.00
460911062607949,91001,1,201405,57,14.84
006033105050161,93001,3,201405,21,8.75
955021911039480,93001,1,201405,54,72.00
955021911039480,93001,2,201405,55,12.00
199270459680970,91003,1,201405,27,21.68
967099706039560,93001,1,201405,40,27.40
919099985079620,91001,1,201405,40,36.10
050992093403739,93001,1,201405,61,16.00
700909979663286,91001,1,201405,47,12.50
700909979663286,91001,5,201405,22,8.85
700909979663286,91001,6,201405,51,10.00
958039913079320,91001,1,201405,60,25.00
230993098307159,91001,1,201405,31,20.00
230993098307159,91001,2,201405,27,50.00
098997206065988,91001,1,201405,57,40.00
470995093207169,91001,1,201405,33,12.15
470995093207169,91001,2,201405,34,9.00
270904091313059,93001,1,201405,57,14.90
270904091313059,93001,2,201405,53,10.00
912070704179460,91001,1,201405,35,27.00
195803402031038,93001,3,201405,17,10.00
195803402031038,93001,4,201405,21,11.00
192903607096090,93001,2,201405,31,12.50
930204092013529,93001,2,201405,21,7.00
931192969000658,93001,1,201405,66,15.00
931192969000658,93001,2,201405,53,17.60
931192969000658,93001,3,201405,19,8.00
052131300993094,93001,2,201405,29,40.00
104097203002051,91001,1,201405,65,16.00
290699470019103,91001,6,201405,21,15.00
272199349000305,91001,2,201405,57,11.03
960149070449103,91001,1,201405,31,13.10
960149070449103,91001,3,201405,53,14.50
960149070449103,91001,4,201405,41,50.00
960149070449103,91001,5,201405,56,8.75
099810245680631,93001,3,201405,19,8.00
500906064417459,91001,2,201405,55,10.25
411147053808797,93001,1,201405,70,40.00
461028470179104,91001,1,201405,45,9.00
461028470179104,91001,2,201405,25,9.00
461028470179104,91001,3,201405,45,10.00
773199288100505,91001,2,201405,58,18.00
960928091513079,93001,2,201405,34,20.00
710209901265562,91001,1,201405,57,25.00
710209901265562,91001,3,201405,23,9.50
080926097017209,91001,1,201405,51,9.50
080926097017209,91001,2,201405,46,9.00
080926097017209,91001,3,201405,22,10.00
108083406070201,93001,2,201405,58,16.75
108083406070201,93001,3,201405,21,10.25
807908351898872,91001,1,201405,55,21.00
807908351898872,91001,2,201405,51,10.00
710209987835888,91001,1,201405,32,14.00
069351320020805,93001,1,201405,24,11.67
603903291397392,93001,1,201405,61,13.00
207909211894872,91001,1,201405,45,18.00
207909211894872,91001,2,201405,63,25.00
953002779179950,91001,3,201405,43,12.75
310209940988186,93001,1,201405,59,34.00
310209940988186,93001,2,201405,56,25.00
005031320993090,93001,1,201405,55,42.00
107905501895232,91001,1,201405,72,20.00
970928098217049,91001,2,201405,61,15.00
083981720928396,91001,3,201405,21,10.00
232869870939108,91001,1,201405,23,10.00
232869870939108,91001,2,201405,29,10.00
942999230719104,93001,1,201405,51,10.78
279540185210971,91002,2,201405,22,8.00
299840610580971,91001,2,201405,40,12.00
310209954516489,93001,1,201405,43,10.57
310200006149713,93001,1,201405,41,8.00
450924098413669,93001,1,201405,64,9.50
930925097613419,93001,1,201405,52,26.50
053161320994997,93001,1,201405,80,22.50
690083916139280,93001,1,201405,42,32.60
690083916139280,93001,2,201405,34,10.50
967033962139960,93001,1,201405,21,8.50
903799430799109,93001,1,201405,32,20.00
020932091417929,91001,1,201405,40,15.50
963499670299106,91001,1,201405,25,9.50
989063932179130,91001,1,201405,67,16.00
710309984510286,91001,1,201405,22,22.00
710309984510286,91001,2,201405,22,22.00
710309927080069,91001,1,201405,22,7.25
048831330997591,93002,2,201405,48,12.00
953719430889103,93001,1,201405,37,10.00
197977602069398,91001,1,201405,35,10.98
973859170589109,91001,1,201405,34,9.00
903359170279109,91001,1,201405,40,15.50
903359170279109,91001,2,201405,54,30.00
903359170279109,91001,4,201405,33,2.13
045551330995196,93001,1,201405,67,8.50
399740827690971,91001,1,201405,24,21.00
399740827690971,91001,2,201405,21,9.00
959043950139280,93001,1,201405,34,9.60
903509330909109,93001,2,201405,46,32.32
948093989179100,91001,1,201405,70,12.62
948093989179100,91001,2,201405,44,9.65
399880839040971,91001,1,201405,61,8.75
953599070089106,91001,2,201405,45,30.25
909083956179050,91001,2,201405,56,20.00
081221330994990,93001,3,201405,16,8.50
100919096127439,91001,2,201405,23,10.00
100919096127439,91001,3,201405,20,10.00
100919096127439,91001,5,201405,53,17.50
925051912279050,91001,2,201405,63,21.10
320109967111189,93001,1,201405,74,8.00
320109967111189,93001,2,201405,54,13.72
907003622103511,91001,2,201405,43,12.90
507004492109461,91002,1,201405,36,2.13
600911095227779,91001,1,201405,58,17.36
945001973279460,91001,1,201405,27,14.35
945001973279460,91001,2,201405,24,10.75
299100920950972,91002,1,201405,23,10.86
222393053908394,93001,3,201405,29,24.71
208063100043251,93001,1,201405,29,9.00
831266209200910,93001,1,201405,46,18.00
972469070389203,91001,2,201405,58,10.00
047142330990692,93001,1,201405,50,19.00
047142330990692,93001,2,201405,49,15.00
958063982239140,93001,1,201405,24,20.00
332007017906190,91001,2,201405,37,14.00
960733097827349,91001,1,201405,55,49.54
960733097827349,91001,2,201405,29,10.00
260935060327339,91001,1,201405,60,11.01
260935060327339,91001,2,201405,55,8.00
399550565050632,93001,1,201405,48,18.15
320309963719383,93001,3,201405,47,10.50
079052330996697,93001,2,201405,35,15.00
296927909051488,91001,1,201405,55,11.00
296927909051488,91001,3,201405,36,10.00
916054995239640,93001,1,201405,58,10.20
974819230949209,93001,1,201405,43,29.00
974819230949209,93261,4,201405,25,12.00
374294589400568,91001,2,201405,47,12.00
294907403087458,91001,1,201405,51,13.00
294907403087458,91001,2,201405,48,20.00
074772350994195,93001,1,201405,47,20.00
204077502052551,91001,1,201405,69,12.00
352662073001609,93001,1,201405,52,9.00
954035766279210,91001,1,201405,65,21.00
952045930279440,91001,1,201405,38,8.75
952045930279440,91001,2,201405,38,22.00
955159030259202,93001,1,201405,60,17.12
043182350978599,93001,1,201405,62,21.10
043182350978599,93001,5,201405,23,13.75
293973900015558,93002,2,201405,29,46.00
452129037908899,91001,1,201405,56,41.00
992065941239280,93001,1,201405,60,23.00
579180724140932,93001,1,201405,27,15.00
579180724140932,93001,3,201405,35,2.62
579180724140932,93001,4,201405,23,2.62
921035915279960,91001,1,201405,31,15.00
921035915279960,91001,2,201405,32,18.36
252107027906497,91001,1,201405,53,40.59
599600390240972,91002,1,201405,38,31.00
599600390240972,91002,2,201405,31,15.00
670098968239850,93001,1,201405,40,7.85
037265989800986,93001,1,201405,66,13.00
037265989800986,93001,3,201405,33,7.50
899440807350972,91001,1,201405,28,13.80
507601322992928,91001,2,201405,48,13.00
007242380990398,93001,1,201405,32,18.00
007242380990398,93001,2,201405,29,15.00
970984097427149,91001,1,201405,59,13.50
220981061927489,91001,1,201405,40,10.00
928419170826209,91001,1,201405,25,22.53
677078955239880,93001,1,201405,58,17.00
928609470696206,91001,1,201405,45,19.00
928609470696206,91001,2,201405,50,11.00
733551023905990,93001,1,201405,62,32.50
793829830569306,93001,2,201405,56,21.00
067313330994390,93001,1,201405,19,15.45
963079470619303,91001,1,201405,57,7.75
576394229300621,91002,1,201405,53,32.00
576394229300621,91002,2,201405,26,15.00
576394229300621,91002,3,201405,27,14.50
399210038150973,91001,1,201405,33,16.94
330400018096517,93001,2,201405,36,2.00
330409940164384,93001,2,201405,63,16.00
958064782379140,91001,1,201405,66,13.00
240944091737559,91001,1,201405,37,14.80
330400077507514,93001,1,201405,34,31.00
307003707054451,93001,1,201405,51,13.00
307003707054451,93001,2,201405,35,28.00
603900613693744,93001,1,201405,54,16.55
603900613693744,93001,2,201405,23,7.25
603900613693744,93001,3,201405,23,7.25
450946096537919,91001,5,201405,46,10.30
499690256620973,91001,1,201405,44,15.20
023013340971092,93001,1,201405,53,23.00
023013340971092,93001,2,201405,47,10.30
803908653692604,93001,1,201405,36,12.50
440943093337109,91001,1,201405,34,15.00
974819270949309,91001,1,201405,49,12.00
974819270949309,91001,2,201405,32,16.00
934054979339480,93001,1,201405,56,15.84
499030602620973,91001,1,201405,63,9.75
499030602620973,91001,3,201405,37,10.00
011743360994895,93001,2,201405,68,10.00
600965095537559,91001,1,201405,48,13.00
963983043906990,93001,1,201405,60,20.25
990760094337899,91001,2,201405,51,17.60
410961064137729,91002,1,201405,22,10.00
410961064137729,91002,2,201405,20,9.00
363680043001705,93001,2,201405,33,19.00
437396359600308,93001,2,201405,55,12.00
391987402013698,91001,1,201405,38,8.35
391987402013698,91001,2,201405,53,12.00
391987402013698,91001,3,201405,22,9.00
391987402013698,91001,4,201405,17,8.50
263891047908391,91001,3,201405,36,9.00
663155083905193,93001,1,201405,47,30.00
394933704067606,93001,1,201405,36,17.00
730609925063385,91001,1,201405,62,8.89
069633360928999,93001,1,201405,25,11.00
763845017901190,91001,1,201405,41,10.93
763845017901190,91001,2,201405,20,7.00
956699470509302,91001,1,201405,50,8.05
923046999339530,93001,1,201405,45,19.00
976759830609309,93001,4,201405,47,12.00
063519047908494,91001,1,201405,44,13.48
063519047908494,91001,2,201405,38,13.63
682066929339760,93001,1,201405,22,11.00
301097206048601,91001,1,201405,26,11.19
196020170860304,91001,1,201405,55,18.00
196020170860304,91001,2,201405,59,10.50
236089030279304,93001,2,201405,38,10.00
393907305033641,91001,2,201405,50,15.00
393907305033641,91001,3,201405,47,12.00
035395519600898,93001,1,201405,56,14.25
563589003908591,93001,2,201405,49,11.70
563130043908190,93001,1,201405,35,13.00
207905633699916,91001,2,201405,18,12.00
916789930066305,93001,1,201405,54,15.00
936086943379070,91001,1,201405,56,13.00
936086943379070,91001,3,201405,21,7.00
799680127830973,91002,1,201405,47,7.25
799680127830973,91002,2,201405,46,16.00
280978096137379,91001,2,201405,39,8.05
986057982339060,93001,1,201405,62,14.00
986057982339060,93001,2,201405,61,14.35
947659330489307,93001,1,201405,56,13.88
947659330489307,93001,2,201405,57,31.00
799170686860973,91001,1,201405,36,16.00
066353370995298,93001,1,201405,54,12.35
066353370995298,93001,2,201405,55,17.00
927589630369305,93001,1,201405,66,13.00
927589630369305,93001,2,201405,53,13.50
799400753640973,91001,2,201405,41,8.00
799400753640973,91001,3,201405,25,7.25
360978094937699,91001,1,201405,38,33.19
996077944379520,91001,1,201405,59,10.40
779000300530973,91001,2,201405,56,15.06
957229730726300,93001,2,201405,50,28.00
957229730726300,93001,3,201405,48,90.00
237365279700902,93001,1,201405,33,17.86
237365279700902,93001,2,201405,33,15.00
393943205008738,93001,3,201405,24,12.50
393943205008738,93001,4,201405,20,15.00
300097000042781,91001,2,201405,21,9.00
073984007001200,91001,3,201405,24,9.00
507902523698577,91001,4,201405,35,22.58
607900523895387,91001,1,201405,40,20.00
799230048530973,91001,2,201405,39,15.00
799990448990673,91001,1,201405,43,12.81
941017948339060,93001,1,201405,50,10.00
240973099533969,93001,2,201405,60,31.00
034653370999299,93001,1,201405,58,13.45
220771093437019,91001,1,201405,55,8.00
070992096933969,93001,1,201405,48,21.08
070992096933969,93001,3,201405,24,9.75
909349570129303,91001,1,201405,51,7.25
909349570129303,91001,2,201405,57,10.00
919039988379450,91001,1,201405,52,11.75
919039988379450,91001,2,201405,40,14.00
530994099837819,91001,1,201405,37,10.00
140995092333859,93001,1,201405,49,17.50
140995092333859,93001,2,201405,44,44.10
140995092333859,93001,3,201405,17,7.00
969959770939306,91001,1,201405,28,15.00
969959770939306,91001,2,201405,31,14.00
999570669390973,91001,1,201405,28,15.00
999570669390973,91001,2,201405,27,10.85
302013208024971,93001,1,201405,39,16.00
103902053596799,93001,1,201405,63,7.00
730900082820514,91001,1,201405,38,33.00
730909903699088,91002,1,201405,39,12.00
574398429900673,91001,2,201405,39,38.75
730909949947981,91001,1,201405,40,16.16
700993098933139,93001,1,201405,24,12.00
700993098933139,93001,2,201405,23,11.00
999720277220673,91001,5,201405,24,15.00
431399369900823,93001,2,201405,49,14.00
431399369900823,93001,3,201405,19,8.00
363903307035919,93001,1,201405,38,20.00
363903307035919,93001,2,201405,51,14.00
979979230419307,93001,1,201405,54,21.50
299790266360974,91001,1,201405,21,16.00
470925093243169,93001,1,201405,41,14.31
107006314106942,91001,1,201405,50,23.00
107006314106942,91001,3,201405,25,17.60
107006314106942,91001,4,201405,24,12.80
740200094631611,91001,1,201405,39,30.60
740200094631611,91001,5,201405,18,8.00
299600489180674,91001,2,201405,39,11.00
299600489180674,91001,3,201405,20,12.00
078614320998093,93001,1,201405,58,13.00
078614320998093,93001,2,201405,58,17.10
078614320998093,93001,3,201405,35,30.00
962029070639400,91001,1,201405,56,20.00
299200066300974,91001,1,201405,31,15.00
922369870789401,91001,2,201405,48,1.10
922369870789401,91001,4,201405,43,15.00
497953101028245,93001,1,201405,24,7.25
803904514592172,93001,1,201405,25,22.26
537492189200674,93001,1,201405,25,14.40
742339230399408,93001,2,201405,22,10.00
742339230399408,93001,3,201405,24,22.00
831491439200807,93001,1,201405,41,29.25
831491439200807,93001,2,201405,40,12.00
912789370149400,91001,2,201405,25,13.25
495953804059298,93001,1,201405,38,18.00
403097205015231,91002,2,201405,26,10.00
740209908773684,91001,1,201405,67,20.20
965042725439160,93001,2,201405,50,9.50
424625057908691,91001,1,201405,49,20.00
424625057908691,91001,2,201405,52,28.00
607902644895512,91001,1,201405,42,31.00
607902644895512,91001,2,201405,42,22.00
981072944479570,91001,1,201405,31,17.00
981072944479570,91001,2,201405,33,15.50
070942096943969,93001,2,201405,58,35.00
144095023808692,93001,1,201405,51,24.00
144095023808692,93001,2,201405,45,11.00
904929230619405,93001,1,201405,42,18.00
429860414650974,91001,2,201405,42,30.97
340509960881489,93001,1,201405,50,7.25
420952095243169,93001,1,201405,49,14.00
420952095243169,93001,2,201405,21,7.25
599880294700974,91001,1,201405,32,9.00
020972061443929,93001,1,201405,19,15.38
707899730909401,93001,1,201405,33,8.50
707899730909401,93001,2,201405,34,17.50
234494619700869,93001,1,201405,63,13.00
740709924831962,91002,1,201405,40,9.00
740709924831962,91002,2,201405,18,7.50
010975061447959,91001,1,201405,25,11.00
051544770699091,91001,2,201405,31,12.00
740700088990415,91001,1,201405,31,24.50
740700088990415,91001,2,201405,31,13.00
900067943479080,91001,1,201405,38,13.75
900067943479080,91001,2,201405,39,13.25
493923904056798,93001,1,201405,69,10.00
340700086785416,93001,2,201405,38,31.60
580974099643189,93001,3,201405,17,9.00
799620264640974,91001,1,201405,58,9.15
015755300970994,93001,3,201405,18,9.00
707900955895410,91001,1,201405,37,17.18
707900955895410,91001,2,201405,38,17.00
950529030979501,93001,1,201405,32,4.90
959070976579610,91001,2,201405,17,8.79
641010847539820,93001,4,201405,20,12.00
405680083908768,93001,1,201405,55,72.12
350100030137615,93001,1,201405,42,18.00
900911099153009,93001,2,201405,52,18.00
909001901539190,93001,3,201405,21,9.50
610915096253569,93001,1,201405,40,7.50
951349830569506,93001,1,201405,56,16.10
199850891090975,91001,2,201405,20,7.50
901859470809503,91001,1,201405,25,16.50
901859470809503,91001,2,201405,23,12.00
140918099253509,93001,1,201405,34,7.42
140918099253509,93001,2,201405,45,10.00
901409430319507,93001,1,201405,57,20.00
480917099053409,93001,2,201405,63,8.37
199790056460975,91001,1,201405,53,15.00
096175310998395,93001,2,201405,65,20.00
430597129100807,93001,1,201405,35,27.50
430597129100807,93001,3,201405,25,15.00
971469470199506,91001,1,201405,46,11.50
971469470199506,91001,2,201405,53,22.50
508017905090431,91001,5,201405,19,18.00
499760647270675,91001,2,201405,37,22.00
934599830066505,93001,1,201405,33,17.00
934599830066505,93001,2,201405,34,25.61
545228047909469,91001,1,201405,77,12.00
499780845070975,91001,1,201405,24,24.00
290941098357839,91001,1,201405,27,10.00
049295740699690,91001,3,201405,53,32.00
034485340990397,93001,1,201405,22,12.00
034485340990397,93001,4,201405,19,12.00
712079404039460,93001,1,201405,75,13.00
712079404039460,93001,2,201405,80,14.00
300907978592053,93001,1,201405,43,49.00
133078359900619,93001,2,201405,34,9.00
095570790749397,91001,2,201405,20,9.25
719099485039620,93001,1,201405,66,11.00
949750666900770,91001,2,201405,49,29.80
949750666900770,91001,3,201405,26,18.50
907707520690659,91001,1,201405,63,14.00
004430790771694,91001,2,201405,52,16.00
700907945302381,91001,2,201405,28,10.25
042860390794694,93001,1,201405,55,15.00
042860390794694,93001,2,201405,51,17.50
042860390794694,93001,4,201405,21,9.00
014023104075951,93001,1,201405,50,15.00
060310790790091,91001,1,201405,26,5.00
060310790790091,91001,2,201405,54,9.50
999990642340730,93001,3,201405,22,22.00
999990642340730,93001,5,201405,16,8.00
430999079603429,93001,1,201405,45,38.53
430999079603429,93001,3,201405,25,11.44
430999079603429,93001,4,201405,20,12.00
307104370101069,91001,1,201405,41,31.00
701203017001514,91001,1,201405,50,56.25
084690113040631,93001,1,201405,43,15.00
310107815983113,93001,1,201405,57,10.50
133178358100119,93001,1,201405,43,11.00
133178358100119,93001,2,201405,33,16.25
107700671084241,91001,1,201405,43,12.00
731031291178580,91001,1,201405,27,10.00
971559470227105,91001,1,201405,43,20.00
263487805020149,91001,1,201405,46,12.00
612398063001917,93001,1,201405,53,20.00
007102712106921,91001,2,201405,36,17.00
751073903279420,91001,1,201405,56,12.00
266453802024339,93001,2,201405,62,19.32
741073915239320,93001,1,201405,50,6.00
720306421262797,91001,1,201405,67,9.80
720306421262797,91001,2,201405,66,26.09
703869170447209,91001,2,201405,61,30.00
085572330798299,93001,1,201405,46,10.00
532599057908272,91001,1,201405,45,10.25
532599057908272,91001,2,201405,44,14.00
963579370327207,91001,1,201405,58,13.96
720306433144390,91001,1,201405,58,15.00
910944079327609,91001,1,201405,42,9.25
754389670427202,91001,1,201405,63,40.00
174272739400851,91001,1,201405,33,35.00
174272739400851,91001,2,201405,32,13.50
085412340796997,93001,1,201405,45,18.00
429480580480772,91001,1,201405,25,23.00
442960007903171,91002,1,201405,27,9.75
442960007903171,91002,3,201405,29,9.75
271277879400859,91001,1,201405,48,14.25
984529470327204,91001,3,201405,18,10.00
984529470327204,91001,4,201405,22,7.75
984529470327204,91001,6,201405,30,7.50
789024930239220,93001,4,201405,39,12.50
330307914524765,93001,1,201405,65,21.00
330307914524765,93001,2,201405,66,35.00
730307935147256,91001,6,201405,15,8.00
633294017906578,91001,4,201405,16,8.00
503607483943223,93001,2,201405,46,17.00
900932071133129,93001,1,201405,27,10.50
900932071133129,93001,2,201405,25,13.00
900932071133129,93001,4,201405,27,10.00
020213330791991,93001,1,201405,47,19.09
272479349400805,91001,2,201405,74,20.00
633411090400114,93001,1,201405,57,27.00
036484740793997,91001,1,201405,46,12.00
036484740793997,91001,2,201405,51,67.00
478913102000441,93001,1,201405,39,24.50
478913102000441,93001,2,201405,65,9.00
944126067900670,91001,1,201405,48,22.00
944126067900670,91001,2,201405,49,9.83
944126067900670,91001,3,201405,20,9.25
276470129400659,91001,2,201405,66,24.09
276470129400659,91001,4,201405,21,28.00
476917806044458,91001,1,201405,46,22.00
476917806044458,91001,2,201405,45,9.83
719095985479620,91001,1,201405,54,8.00
254529003001119,93001,2,201405,62,7.50
690955074343049,93001,2,201405,59,15.00
510013609066021,93001,2,201405,35,31.00
936578559000596,93001,3,201405,25,9.00
710269070697506,91001,1,201405,41,19.09
710269070697506,91001,2,201405,41,24.00
378578479000893,91001,1,201405,65,12.00
378578479000893,91001,2,201405,65,12.59
711021986579600,91001,1,201405,50,13.33
711021986579600,91001,2,201405,45,11.15
711021986579600,91001,3,201405,18,7.25
199190913110670,91001,1,201405,60,22.50
097903707054456,93001,3,201405,18,12.68
499920317620970,91001,1,201405,23,22.50
986054982039060,93001,1,201405,44,25.00
986054982039060,93001,5,201405,41,19.24
679760422530970,91001,2,201405,52,20.00
679760422530970,91001,3,201405,22,18.00
660545087908793,91001,2,201405,75,8.33
070430360973694,93001,1,201405,43,9.30
340267005003700,93001,2,201405,39,9.50
071910360991196,93001,1,201405,58,25.52
071910360991196,93001,3,201405,20,10.00
957006765079340,91001,1,201405,24,30.00
098973308096618,93001,1,201405,61,9.35
560536087908790,91001,3,201405,21,13.00
560536087908790,91001,4,201405,19,9.00
968569530619002,93001,1,201405,22,8.15
968569530619002,93001,3,201405,21,9.50
946048947079220,91001,2,201405,23,10.00
945048954039340,93001,4,201405,18,8.50
490834097906797,91001,1,201405,54,65.00
490834097906797,91001,2,201405,56,15.60
624002994139260,93001,2,201405,42,10.78
624002994139260,93001,3,201405,45,15.00
762299330839109,93001,2,201405,67,15.00
910023929179950,91001,2,201405,24,8.00
710506979935785,91001,1,201405,39,10.50
170966099613759,93001,2,201405,45,12.00
917767370399103,91001,1,201405,34,12.50
917767370399103,91001,2,201405,33,11.00
933027981178930,91001,1,201405,29,32.00
933027981178930,91001,2,201405,26,31.00
580971093517589,91001,2,201405,28,15.00
101067005052821,91001,2,201405,34,35.00
450983097113459,93001,1,201405,65,17.20
879840216050971,91001,1,201405,53,9.65
683049939139780,93001,1,201405,74,10.00
909329870429101,91001,2,201405,34,10.19
080542300999998,93001,1,201405,55,22.00
250910097327979,91001,2,201405,54,11.25
112930097909268,91001,2,201405,61,22.00
016522330998498,93001,1,201405,40,14.00
942285097908196,91001,1,201405,29,24.00
001962340991695,93001,1,201405,33,22.53
001962340991695,93001,2,201405,33,10.00
001962340991695,93001,3,201405,25,9.50
707003072102775,91002,1,201405,49,21.00
935297039500815,93001,1,201405,38,15.00
935297039500815,93001,2,201405,40,29.06
720609970925387,91001,1,201405,44,7.65
720609970925387,91001,2,201405,42,7.65
926109930389205,93001,1,201405,59,19.94
926109930389205,93001,2,201405,29,10.00
862648027001807,91001,2,201405,36,20.18
993057914279980,91001,2,201405,30,8.50
899780990030972,91001,1,201405,27,26.50
999290302530972,91001,1,201405,50,25.00
999290302530972,91001,2,201405,49,17.00
099450067380633,93001,2,201405,37,12.00
570906099737719,91001,1,201405,40,12.76
520917095837259,91001,1,201405,36,10.00
520917095837259,91001,3,201405,39,21.63
407008673105541,91001,1,201405,37,39.50
003006913303942,93001,1,201405,26,12.00
220450301230073,91001,1,201405,30,17.00
399240461700973,91001,2,201405,64,22.60
055393740978498,91002,1,201405,67,8.00
407901273695136,91001,1,201405,42,10.93
992036979339280,93001,2,201405,50,12.00
107904873195106,91001,1,201405,64,12.00
107904873195106,91001,3,201405,54,36.00
520967092037279,91001,1,201405,51,12.00
520967092037279,91001,4,201405,22,12.50
520967092037279,91001,5,201405,20,7.40
040979091933379,93001,1,201405,46,12.70
040979091933379,93001,2,201405,20,10.00
330700048412117,93001,2,201405,39,8.05
710480117240033,93001,1,201405,51,9.00
907605573891208,91001,1,201405,54,15.00
730809921531088,91001,1,201405,25,17.00
730809921531088,91001,2,201405,27,27.10
938869830599306,93001,1,201405,29,20.94
909839770686301,91001,1,201405,47,7.95
490995060037899,91002,1,201405,51,22.00
407609173898599,91001,2,201405,32,12.00
407609173898599,91001,3,201405,33,11.00
407609173898599,91001,5,201405,31,10.00
968069921339270,93001,2,201405,29,11.50
607903443896009,91001,1,201405,42,12.00
607903443896009,91001,2,201405,45,28.00
607903443896009,91001,3,201405,17,7.40
932369279900956,93001,1,201405,44,21.20
932369279900956,93001,2,201405,42,10.85
932369279900956,93001,3,201405,20,9.95
099030996100634,93001,1,201405,34,16.70
099030996100634,93001,2,201405,40,13.00
099030996100634,93001,3,201405,60,7.75
007906914593942,91002,1,201405,33,18.00
007906914593942,91002,2,201405,28,27.00
404087405093271,91001,1,201405,59,21.00
404087405093271,91001,2,201405,58,21.00
404087405093271,91001,4,201405,35,16.50
340209983714081,93001,1,201405,48,9.50
340209983714081,93001,4,201405,23,8.00
603909014885224,93001,1,201405,63,17.75
983044439439780,93001,1,201405,43,10.50
983044439439780,93001,2,201405,21,8.50
707900954195414,91001,1,201405,57,28.40
810961095447479,91001,1,201405,27,19.00
646047944439760,93001,2,201405,49,16.30
799120402290634,93001,1,201405,58,10.35
536498379700669,93001,2,201405,32,14.00
084704380998698,93001,1,201405,39,8.00
084704380998698,93001,2,201405,37,9.25
978819270949409,91001,1,201405,57,25.00
400013405001831,93001,1,201405,31,19.00
994018954439760,93001,2,201405,37,13.00
950988099947099,91001,1,201405,49,13.50
968949470889401,91001,1,201405,50,45.00
968949470889401,91001,2,201405,49,25.00
968949470889401,91001,4,201405,20,2.00
094001013908396,93001,1,201405,30,10.30
094001013908396,93001,2,201405,37,14.50
980099760479390,91001,1,201405,52,21.00
910400753640034,93001,1,201405,57,33.50
910400753640034,93001,2,201405,54,22.50
170906099657759,91001,1,201405,37,19.85
339590699000813,93001,1,201405,54,15.30
339590699000813,93001,2,201405,17,9.20
943001957579290,91001,1,201405,46,21.00
943001957579290,91001,2,201405,39,16.00
597977208051391,91001,1,201405,36,11.50
035272037908899,91001,1,201405,52,35.00
035272037908899,91001,2,201405,54,22.00
240944061753559,93001,2,201405,45,10.00
067315740694390,91001,1,201405,56,33.50
067315740694390,91001,2,201405,51,16.00
005735340999297,93001,1,201405,37,12.00
850946099553599,93001,1,201405,52,14.00
850946099553599,93001,2,201405,56,14.00
499790071760975,91001,1,201405,57,15.35
599940390160635,93001,1,201405,48,20.50
599940390160635,93001,2,201405,43,9.50
599940390160635,93001,3,201405,19,11.00
750500015950519,91002,1,201405,34,22.00
750500015950519,91002,2,201405,33,21.00
210958095757479,91001,1,201405,23,11.00
960957091753889,93001,3,201405,21,10.00
935199270529502,91001,1,201405,45,24.00
935199270529502,91001,2,201405,39,7.75
935199270529502,91001,3,201405,17,7.00
703907085590675,93001,1,201405,55,26.88
703907085590675,93001,2,201405,63,18.00
639501290500196,93001,2,201405,36,10.60
956489970809505,91001,1,201405,30,38.00
956489970809505,91001,2,201405,28,17.00
699920202840635,93001,2,201405,51,15.60
033340780794595,91001,1,201405,45,30.00
005571700794693,91001,1,201405,37,17.50
407701641593400,91001,1,201405,45,49.00
407701641593400,91001,2,201405,42,14.50
175967709066501,91001,1,201405,74,17.00
071811790796094,91001,3,201405,20,7.50
071811790796094,91001,4,201405,23,10.00
059412300791991,93001,2,201405,62,19.55
840907070123039,93001,1,201405,50,11.00
840907070123039,93001,2,201405,51,21.00
783023914239110,93001,1,201405,40,13.00
783023914239110,93001,2,201405,40,15.00
399250315480732,93001,1,201405,52,25.00
930944072023529,93001,2,201405,61,12.00
930944072023529,93001,3,201405,67,14.35
930944072023529,93001,4,201405,33,4.90
499780194560732,93001,1,201405,47,37.00
499780194560732,93001,7,201405,23,25.00
672712013001616,93001,2,201405,36,13.25
207109482106727,91001,2,201405,54,17.70
330107957658163,93001,4,201405,17,7.25
330207940164384,93001,2,201405,58,18.50
776376959200660,91001,1,201405,53,16.00
729033946339940,93001,1,201405,43,12.00
960943077847349,91002,1,201405,33,40.00
960943077847349,91002,2,201405,31,32.00
072475300790192,93001,2,201405,34,15.00
792073951539050,93001,2,201405,52,21.00
507101235103836,91001,1,201405,27,15.14
750601083123315,91001,2,201405,29,21.00
030515360795799,93001,1,201405,49,12.47
