HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PESF1
760881004907995,90001,1,201206,42,2
954086722058020,90001,1,201206,35,2
008520560972284,90001,2,201206,38,0
260312095906592,90001,1,201206,36,4
505902280892406,90001,2,201206,49,5
505902280892406,90001,6,201206,25,0
505902280892406,90001,7,201206,25,0
600609847170995,90001,1,201206,46,0
069098759600218,90001,1,201206,43,3
069098759600218,90001,4,201206,16,0
760881006902995,90001,3,201206,22,0
689400611360960,90001,1,201206,46,0
678470975010970,90001,2,201206,23,0
698050189780970,90001,1,201206,23,1
870965090107898,90001,2,201206,21,1
471091309600666,90001,2,201206,29,0
911016701079430,90001,2,201206,41,3
041110760970391,90001,1,201206,42,0
925026945079560,90001,2,201206,42,2
925026945079560,90001,4,201206,19,0
620965095507429,90001,1,201206,40,2
908908870781056,88001,2,201206,48,6
908908870781056,88001,4,201206,27,0
908908870781056,88001,5,201206,22,1
089098758600718,88001,1,201206,38,3
360166048904190,88001,1,201206,31,2
990968098103289,89001,1,201206,47,2
560694064909891,90001,2,201206,23,0
088098849600734,88002,2,201206,33,1
094994408072677,90001,2,201206,29,4
360037065001607,90001,2,201206,27,4
800609965826498,88001,1,201206,48,3
937016714079120,90001,1,201206,40,2
011340760971297,90001,2,201206,39,2
030150860985592,88001,3,201206,21,0
200609928637198,89001,4,201206,35,2
270962095403609,89001,1,201206,27,0
926659230079004,89002,1,201206,24,0
699190913110950,90001,2,201206,27,0
762099709600987,90001,2,201206,32,3
090996707082679,90001,1,201206,33,5
760978076909290,90001,1,201206,22,2
807906370891286,90001,1,201206,49,2
807906370891286,90001,2,201206,16,0
946729270309001,90001,2,201206,28,0
400962092107739,90001,1,201206,27,0
270862095408609,88001,1,201206,42,1
270862095408609,88001,3,201206,17,0
100600076208216,89001,2,201206,30,2
005100260933194,89001,1,201206,50,2
224095889600795,89001,1,201206,26,0
860559022907498,89001,1,201206,41,0
986096466039520,89001,2,201206,46,3
938006619049370,90001,1,201206,28,0
560130044909190,90001,1,201206,50,2
003075800093611,90001,2,201206,35,1
030390560011708,90001,1,201206,38,0
853097039600391,90001,1,201206,25,2
853097039600391,90001,2,201206,31,0
093975800093613,90001,2,201206,31,1
406279650689002,90001,2,201206,42,2
786429250769002,90001,1,201206,32,3
480367096006749,90001,2,201206,48,0
669850995490960,90001,1,201206,50,3
066094409600963,90001,1,201206,37,0
606903440996006,90001,3,201206,28,0
606903440996006,90001,4,201206,25,0
002087206027641,90001,1,201206,22,0
059860860936296,88001,1,201206,32,2
986096366089520,88001,1,201206,35,0
284095889600495,88001,1,201206,48,2
284095889600495,88001,2,201206,18,0
740662098908509,88001,2,201206,21,0
800609983170973,88001,1,201206,37,3
080866097208269,88001,1,201206,31,1
090976506098619,90001,2,201206,24,2
095981005096608,89001,1,201206,39,1
929076829029770,89001,1,201206,30,2
300600015477418,89001,2,201206,34,2
300600015477418,89001,5,201206,32,0
060961093103579,89001,2,201206,49,3
973066951039100,89001,2,201206,40,4
973066951039100,89001,3,201206,16,0
186950720150007,89001,2,201206,41,4
186950720150007,89001,4,201206,18,0
560897054909197,90001,2,201206,28,2
689670104300960,90001,2,201206,31,0
663096459600995,90001,1,201206,39,1
936026932079940,90001,1,201206,27,0
300600070526313,89001,2,201206,33,2
733002600600135,89002,3,201206,28,0
000023706033651,89001,1,201206,46,8
660253073001300,89001,2,201206,44,2
660253073001300,89001,4,201206,19,0
300609938178986,89001,1,201206,33,3
098973308096618,89001,3,201206,21,1
090925706033658,90001,3,201206,47,1
990096888089220,88001,1,201206,41,1
990096888089220,88001,2,201206,15,0
689020829980980,88001,1,201206,42,1
760524038909896,88001,2,201206,35,5
060965094001839,89001,1,201206,23,1
660307053001208,89001,1,201206,29,2
660307053001208,89001,3,201206,18,0
300609991563982,89001,2,201206,50,4
033890360992699,89001,1,201206,32,1
699440370740950,90001,2,201206,36,1
606902270999836,90001,3,201206,19,0
050680860011008,88001,2,201206,27,1
004071607059621,89001,4,201206,22,0
699690218440910,89001,1,201206,35,4
140969096201489,89001,1,201206,32,1
916469910849002,89001,1,201206,33,1
628091499600724,89001,1,201206,47,2
649097749600752,90001,1,201206,46,2
649097749600752,90001,4,201206,24,0
400609960478393,90001,1,201206,45,2
090974608033649,90001,2,201206,40,2
090974608033649,90001,3,201206,22,0
090974608033649,90001,4,201206,16,0
860743064909390,90001,1,201206,27,1
999006773059030,90001,2,201206,37,1
659090849600861,90001,2,201206,38,2
061092619600932,90001,1,201206,50,1
260761090307219,90001,2,201206,47,1
699960751770970,90001,3,201206,40,1
610961094401779,89001,2,201206,29,1
090984907003679,90001,2,201206,39,1
976629070749004,90001,2,201206,42,7
976629070749004,90001,3,201206,23,1
976629070749004,90001,5,201206,21,0
009031705075891,89001,1,201206,39,0
098992106057809,89001,2,201206,25,0
958409550479007,90001,1,201206,38,1
958409550479007,90001,2,201206,18,0
954008944039650,89001,1,201206,24,0
096954400045847,90001,1,201206,30,0
950001580800193,90001,1,201206,48,2
889690113040960,90001,2,201206,50,0
508908460992818,88001,1,201206,44,1
508908460992818,88001,2,201206,18,0
701002160103928,89001,2,201206,43,3
002011906037821,89002,2,201206,40,0
200809977507594,89001,1,201206,38,0
200809977507594,89001,2,201206,39,0
043093769800914,90001,1,201206,40,4
043093769800914,90001,3,201206,19,0
096934007013849,90001,1,201206,30,3
889990642340960,90001,3,201206,27,0
889990642340960,90001,4,201206,19,0
700809977507584,90001,1,201206,47,0
700809977507584,90001,2,201206,43,0
480182002308750,88001,2,201206,45,2
480182002308750,88001,3,201206,15,0
028530880017402,88001,2,201206,49,1
910783090901069,89001,1,201206,39,3
004068107020880,89001,1,201206,38,1
098942305064889,89001,1,201206,33,1
034370780972794,90001,1,201206,33,2
800809939832173,88002,1,201206,28,2
200809959975999,89001,3,201206,16,0
888539420019004,89001,1,201206,50,2
888539420019004,89001,3,201206,18,1
888539420019004,89001,4,201206,15,0
200809992408292,89001,3,201206,16,0
200809992408292,89001,4,201206,32,1
922090829800924,89001,3,201206,16,0
300809999869380,89001,2,201206,18,0
930096999800838,89001,1,201206,27,0
097480380999195,89001,2,201206,41,4
097480380999195,89001,3,201206,21,2
097480380999195,89001,4,201206,18,0
945078998039910,89001,4,201206,23,0
994008892049970,90001,1,201206,40,1
380696055908997,90001,1,201206,35,0
178940960900002,90001,2,201206,25,0
810490279090060,90001,2,201206,32,2
300809956102882,89001,3,201206,16,0
532090269800881,89001,3,201206,25,1
031590480982196,90001,1,201206,31,2
080633045908497,90001,1,201206,29,0
790982098201409,89003,1,201206,28,4
300809962424784,89001,2,201206,28,2
634092429800874,89001,2,201206,50,0
092923604074848,89001,1,201206,20,1
051620380995696,89002,2,201206,33,2
051620380995696,89002,4,201206,34,2
915018828049230,90001,1,201206,28,0
928469270449007,90001,1,201206,48,2
092938501081829,88001,1,201206,24,0
800809952231891,88001,1,201206,33,0
099964705090819,90001,2,201206,38,1
580420085001305,90001,2,201206,29,1
305002450100858,90001,2,201206,25,2
085450180997197,89001,2,201206,39,2
085450180997197,89001,4,201206,17,0
927094129800949,89001,2,201206,38,1
927094129800949,89001,4,201206,15,0
707600340996718,90001,2,201206,30,2
899100535320910,89001,1,201206,45,2
899100535320910,89001,2,201206,20,0
002904170991108,89001,3,201206,27,1
939068917059240,90001,2,201206,34,2
450984099007329,90001,1,201206,24,0
508908880995778,88001,1,201206,20,2
105051007074541,89001,2,201206,47,1
920858067018539,88001,2,201206,35,4
308609831991155,88001,2,201206,27,4
052901150997586,89001,2,201206,45,4
996025970118550,89001,1,201206,42,4
996025970118550,89001,5,201206,20,1
996025970118550,89001,7,201206,20,1
996025970118550,89001,11,201206,19,0
901907521090655,89001,2,201206,45,0
057711150972597,89001,4,201206,23,0
069151150998299,89001,3,201206,36,0
210509994691320,89001,5,201206,31,1
310500075257117,89001,1,201206,49,0
578450301230931,89002,1,201206,46,2
578450301230931,89002,3,201206,20,0
578450301230931,89002,4,201206,18,0
020755094313318,89001,1,201206,43,5
020755094313318,89001,4,201206,18,0
431190259500833,89001,4,201206,34,2
020655094314319,90001,2,201206,29,2
105005402031531,90001,6,201206,26,2
251033045001105,90001,1,201206,46,0
944045213159060,90001,1,201206,25,2
005906911593945,90001,1,201206,25,0
406901641983405,90001,1,201206,49,2
088511650956995,90001,1,201206,38,0
088511650956995,90001,2,201206,31,0
529240092350971,90001,1,201206,41,1
198997508015563,90001,2,201206,37,0
710509940164384,90001,1,201206,43,0
059661850010607,88001,3,201206,21,1
810509824593092,88001,2,201206,37,2
922035050189490,88001,4,201206,38,1
930054092018529,88001,3,201206,35,1
967095306189560,88001,2,201206,41,1
520555096018799,88001,1,201206,24,0
027691850989096,88001,4,201206,18,0
110500022901516,89001,2,201206,31,2
110500024344015,89001,2,201206,36,1
502906131996425,89001,2,201206,46,2
955929430596107,89001,5,201206,18,0
107087904047531,90001,2,201206,36,3
973075929179540,90001,2,201206,48,2
973075929179540,90001,3,201206,17,0
109032705075692,89001,1,201206,33,2
057471360974590,89001,1,201206,31,1
940076547149550,90001,2,201206,30,0
659050754740941,90001,1,201206,45,1
937026950159890,90001,2,201206,43,3
699780093250951,90001,2,201206,28,1
610180597600061,90001,1,201206,28,5
610180597600061,90001,3,201206,15,1
960168001516070,90001,2,201206,26,5
104076502052652,90001,1,201206,41,2
708904141797576,88001,1,201206,36,1
689300765540981,88001,3,201206,35,1
066441360995198,89002,1,201206,39,1
046046144120760,89001,2,201206,27,2
328191219600941,89001,2,201206,25,0
461644064909497,90001,2,201206,42,3
978046880129860,89001,1,201206,42,5
978046880129860,89001,2,201206,19,0
978046880129860,89001,3,201206,17,0
210609960492390,89001,1,201206,34,2
866559540509105,90001,1,201206,45,2
103065708037611,90001,2,201206,35,4
120167002718040,88001,2,201206,39,2
120167002718040,88001,3,201206,16,0
120167002718040,88001,4,201206,19,0
110600043274713,89001,1,201206,34,4
033341160994595,89001,1,201206,29,1
033341160994595,89001,3,201206,50,1
702908351999156,89001,1,201206,49,3
127193559600998,89002,1,201206,16,0
261381034909399,90001,1,201206,38,3
561486038909498,88001,2,201206,41,1
561486038909498,88001,3,201206,17,0
161247058909798,88001,1,201206,29,3
561814034909999,90002,1,201206,42,2
561814034909999,90002,3,201206,18,0
061115035001105,90001,3,201206,20,0
916139570109105,90001,3,201206,30,0
193908509014649,88001,1,201206,33,6
193908509014649,88001,3,201206,16,0
193908509014649,88001,6,201206,16,0
961041058909493,88001,1,201206,39,1
961041058909493,88001,2,201206,19,0
210609925644898,89001,1,201206,32,0
228194459600986,89001,1,201206,45,2
228194459600986,89001,2,201206,15,0
195942204088669,89001,1,201206,38,2
310600058308219,89001,2,201206,19,0
699780925650951,90001,2,201206,26,1
106026503006621,90001,1,201206,41,4
106026503006621,90001,4,201206,18,0
974086913179710,90001,2,201206,27,0
067191729600993,90001,1,201206,29,0
699870422190971,90001,1,201206,46,2
810609961965498,88001,1,201206,39,3
210609922740193,89001,1,201206,38,0
761562057001005,90001,2,201206,44,3
860162002212470,89001,1,201206,33,3
638102950600166,89001,2,201206,34,2
005101460983194,90001,2,201206,42,0
580168002918540,88001,2,201206,38,4
799050754740671,90001,2,201206,36,2
385166509700974,88001,2,201206,48,2
102007305043771,90001,2,201206,25,0
987699570659109,90001,1,201206,47,0
969057969179580,90001,1,201206,30,3
107061604044741,89001,2,201206,25,0
110709973562783,89001,2,201206,43,2
110709973562783,89001,3,201206,19,0
110709973562783,89001,4,201206,18,0
032371570995697,90001,1,201206,22,0
799730763250951,90001,1,201206,24,1
669191759700918,90001,2,201206,27,0
190968203006709,88002,1,201206,37,1
967559570509105,90001,2,201206,29,2
955007955179560,90001,2,201206,20,1
301008321101397,89001,2,201206,50,2
301008321101397,89001,3,201206,17,0
039331170027106,89001,1,201206,28,0
737817510759109,89001,2,201206,29,2
401908451186387,89001,3,201206,23,0
613191938700337,89001,2,201206,32,1
936097473119311,89011,2,201206,35,2
002000861207487,89001,2,201206,44,2
002000861207487,89001,3,201206,16,0
033341270934575,89001,3,201206,15,0
033341270934575,89001,5,201206,45,3
357457320339104,89002,1,201206,18,0
193772404073727,89001,6,201206,25,0
471727042707393,89001,1,201206,24,1
787380644580921,89001,1,201206,24,2
450878093612847,89001,1,201206,23,0
450878093612847,89001,2,201206,16,0
738480780600921,89001,3,201206,47,0
860378094712008,89001,2,201206,23,0
371544052804393,89001,1,201206,28,1
302904531484537,89001,1,201206,28,1
934047827128370,89001,1,201206,45,2
085461270908493,89001,1,201206,41,3
002900861497487,89001,2,201206,26,0
198883406070701,89001,1,201206,50,0
437818530759109,89001,2,201206,35,2
195933105097785,89001,1,201206,50,3
195933105097785,89001,3,201206,15,0
960017109148390,90001,2,201206,36,3
195834105097782,90001,1,201206,47,1
195834105097782,90001,2,201206,18,0
571389014802795,90001,4,201206,29,2
198884406070709,90001,2,201206,45,6
671807044809098,90001,1,201206,44,8
304908321791397,90001,2,201206,27,2
354104580700168,90001,1,201206,41,3
354104580700168,90001,5,201206,17,0
805908351088877,90001,2,201206,40,3
271381035803399,90001,1,201206,40,2
271381035803399,90001,3,201206,18,0
417768350399103,90001,2,201206,31,1
417768350399103,90001,4,201206,15,0
705908351099157,90001,4,201206,45,4
705908351099157,90001,5,201206,22,0
904067707159880,90001,1,201206,34,0
553195339700844,90001,1,201206,35,3
971665076702097,90001,2,201206,46,7
971665076702097,90001,5,201206,15,0
757030996100961,90001,1,201206,44,1
406908451976387,90001,1,201206,45,6
610709738845694,90001,1,201206,45,6
610709738845694,90001,3,201206,15,0
708380644580961,90001,1,201206,33,3
663191938700237,90001,2,201206,43,3
671807046804098,90001,1,201206,40,2
031691670960980,90001,2,201206,23,0
788870838580961,90001,1,201206,38,3
788870838580961,90001,3,201206,17,0
860578094716009,90001,2,201206,45,0
769530453340961,90001,3,201206,18,0
769530453340961,90001,4,201206,20,0
769530453340961,90001,5,201206,21,0
437817570759109,90001,1,201206,42,1
797630313970971,90001,3,201206,18,0
307907191083637,90001,2,201206,29,0
710709863719303,90001,2,201206,35,2
407908451886387,90001,2,201206,21,0
198987406070703,90001,1,201206,32,5
671807047903098,90001,2,201206,30,4
471727047908393,90001,2,201206,48,1
060017109180390,88001,4,201206,29,0
708480780600981,88001,2,201206,44,3
086071870900884,88001,2,201206,40,3
718530453340981,88001,2,201206,41,1
530173095418438,88001,2,201206,29,0
758430773420981,88001,3,201206,23,0
583195339700244,88002,1,201206,24,0
193958503043742,88002,1,201206,30,0
739030996100981,88001,2,201206,24,0
350577098818889,88001,1,201206,44,4
769430773420981,88002,3,201206,23,0
810709963719393,88002,2,201206,27,0
843194559700998,90001,2,201206,23,0
190958800024799,88002,1,201206,44,0
037471270982198,89001,1,201206,49,3
037471270982198,89001,3,201206,21,0
310709942960452,89001,1,201206,32,0
193913807074726,89001,1,201206,31,0
410709987488726,90001,2,201206,42,3
759920028230941,90001,2,201206,33,0
022801470953299,90001,1,201206,48,2
022801470953299,90001,3,201206,19,0
630672093314699,90001,2,201206,43,3
410709953534099,90001,2,201206,36,1
205901251592337,90001,1,201206,24,0
078671570994898,90001,1,201206,35,2
968087947159780,90001,1,201206,41,0
871847086907697,90001,2,201206,36,1
924007894169260,90001,2,201206,47,5
924007894169260,90001,3,201206,19,0
068087147180780,88001,2,201206,37,2
571212038909293,88001,1,201206,35,3
171757046001202,90001,2,201206,33,3
957799970759100,90001,1,201206,36,3
957799970759100,90001,3,201206,34,1
450975098013239,89001,1,201206,35,2
927109970389105,90001,2,201206,30,0
571033004909060,90001,2,201206,50,2
102905931993067,89001,2,201206,49,3
102905931993067,89001,3,201206,28,0
102905931993067,89001,4,201206,23,0
102905931993067,89001,5,201206,18,1
310709984510286,89001,4,201206,33,0
310709984510286,89001,5,201206,19,0
410709935649095,90001,2,201206,33,3
199938909099719,88001,1,201206,41,2
799270486510911,89001,1,201206,48,3
602902511990237,89001,1,201206,28,1
905907981890597,90001,2,201206,41,4
905907981890597,90001,3,201206,16,0
947589750969105,90001,1,201206,37,0
981027949179120,90001,1,201206,22,2
710870549650081,88001,2,201206,35,2
671139098909091,88002,1,201206,25,3
008903161999917,88002,1,201206,29,4
710700015007511,90001,1,201206,38,1
191968502039739,88001,1,201206,41,3
271633058909991,88001,2,201206,49,4
054391170975696,89001,1,201206,45,2
192981002078778,89001,1,201206,44,2
194912805060789,89001,2,201206,24,0
531198579700879,89001,2,201206,49,2
531198579700879,89001,3,201206,23,0
531198579700879,89001,4,201206,22,0
551108570700179,90001,1,201206,46,1
471659065908395,90001,1,201206,45,1
157020860850107,90001,1,201206,38,3
082057107160850,90001,2,201206,48,0
082057107160850,90001,4,201206,23,0
420879096216339,90001,2,201206,48,3
420879096216339,90001,3,201206,18,0
050591770970796,90001,2,201206,24,0
956077855189110,88001,2,201206,44,0
170871096518559,88001,2,201206,50,3
198958205078709,88001,1,201206,42,3
198958205078709,88001,6,201206,20,0
308905261993707,88001,1,201206,42,3
799960751770911,89002,2,201206,27,2
067171170997599,89001,2,201206,45,3
005761570993598,90001,2,201206,46,2
005761570993598,90001,3,201206,22,0
005761570993598,90001,4,201206,19,0
198972506053709,89001,2,201206,29,1
004741470016702,90001,2,201206,49,1
004741470016702,90001,3,201206,18,0
072047164140070,90001,2,201206,32,2
197924800044739,90001,1,201206,32,1
197924800044739,90001,2,201206,27,0
103093300090771,89001,1,201206,49,0
546197469700937,90001,2,201206,22,0
546197469700937,90001,3,201206,19,0
197903404036768,89001,1,201206,35,5
197903404036768,89001,3,201206,16,0
907919570519104,90001,2,201206,42,3
747197229700922,90001,2,201206,39,3
747197229700922,90001,3,201206,15,0
977689810239105,89001,2,201206,28,2
127030220070100,89001,2,201206,27,0
670879096612469,89001,1,201206,44,2
032195969700884,89001,1,201206,22,0
799060852940971,90001,1,201206,27,2
800877093812149,89001,1,201206,32,0
531194259700862,89001,1,201206,39,0
655197519700879,90001,2,201206,28,0
799550641220971,90001,1,201206,48,4
943057937179340,90001,2,201206,48,3
943057937179340,90001,3,201206,15,0
551198429700876,90001,2,201206,26,0
120978094111479,89002,1,201206,26,4
917449810729101,89001,1,201206,22,3
196965004030778,90001,1,201206,26,0
192906202077779,90001,2,201206,40,3
192906202077779,90001,3,201206,18,1
192906202077779,90001,4,201206,16,0
271077026909792,90001,2,201206,24,2
501002571104057,89001,2,201206,35,0
310700008826212,89001,2,201206,44,2
671282003001208,89001,2,201206,48,2
671282003001208,89001,4,201206,18,0
710080222680031,89001,2,201206,46,0
710230581190041,90001,3,201206,16,0
710230581190041,90001,4,201206,25,0
050077224150550,90001,2,201206,37,0
720050455720051,90001,1,201206,39,0
887929360119105,90001,3,201206,15,0
937929470319105,90001,2,201206,37,3
932017995179430,90001,2,201206,32,3
799570175510911,89001,1,201206,21,1
514190389700862,89001,1,201206,50,2
900067838129610,89001,1,201206,32,1
907259850439106,90001,1,201206,35,1
799580604320951,90001,2,201206,18,0
997449370569104,90001,1,201206,24,0
771917098909995,88002,2,201206,46,1
910199149800836,89001,1,201206,44,2
195952707017829,89001,3,201206,31,0
260188001416950,90001,1,201206,43,2
140197369800914,90001,1,201206,38,2
140197369800914,90001,3,201206,23,0
110800086526513,89001,1,201206,32,3
410809956089593,90001,3,201206,18,0
934068947179050,90001,2,201206,39,1
978549270219107,90001,2,201206,49,1
110800008777615,89001,1,201206,46,2
040491180991594,89001,2,201206,28,1
198934906050859,90001,1,201206,26,1
210809985245093,89001,1,201206,50,1
210809985245093,89001,2,201206,20,0
810809979165990,88001,1,201206,41,2
050880090312309,89001,4,201206,31,4
210809965990890,89001,1,201206,38,2
998179430479104,89001,2,201206,41,3
407009511108728,90001,1,201206,31,0
407009511108728,90001,2,201206,28,0
781304088909290,88001,1,201206,35,2
198500640130103,90001,2,201206,40,2
195907100049848,90001,2,201206,46,1
008900271997838,88001,1,201206,39,1
110800051278114,89001,1,201206,38,2
110800051278114,89001,3,201206,16,0
110800051278114,89001,4,201206,15,0
310800069342213,89001,1,201206,30,2
109043602023831,89001,2,201206,21,2
018411380992795,89002,1,201206,27,2
958029870859107,90001,4,201206,25,0
075171880959895,88001,1,201206,47,1
588959780159107,88001,2,201206,33,4
018411880982795,88001,2,201206,30,5
197908603014809,88001,1,201206,46,0
899360458720911,89002,1,201206,34,3
199958605084859,88001,1,201206,49,2
199958605084859,88001,3,201206,18,0
199958605084859,88001,4,201206,15,0
810809969555894,88001,1,201206,44,1
899060964830911,89001,1,201206,42,2
068491180993690,89001,2,201206,31,1
971078869129990,89001,1,201206,45,3
971078869129990,89001,4,201206,23,0
938469830039103,89001,2,201206,47,2
210809974239299,89001,1,201206,39,2
210809974239299,89001,3,201206,21,0
281796066909997,90001,1,201206,49,2
194908608023829,88002,1,201206,36,2
529190489800938,89001,2,201206,48,2
858019760609107,90001,2,201206,50,0
500887091716069,90001,2,201206,38,0
681260058909990,88001,2,201206,21,2
032371480014902,90001,2,201206,49,2
032371480014902,90001,4,201206,16,0
908539270029106,90001,2,201206,42,2
908539270029106,90001,4,201206,16,0
908539270029106,90001,8,201206,20,3
810809983731095,88001,1,201206,28,1
938219230929101,89001,1,201206,22,0
938219230929101,89001,2,201206,19,0
191095024909692,90001,2,201206,20,0
999600616920671,90001,3,201206,45,3
909739270359104,90001,6,201206,25,4
652089973159240,90001,1,201206,37,1
077451590995097,90001,2,201206,26,0
091719084909393,90001,2,201206,46,2
091719084909393,90001,3,201206,18,0
839059820269107,89001,2,201206,49,2
420197749900934,89001,1,201206,43,1
999119510499101,89001,1,201206,34,1
999119510499101,89001,3,201206,15,0
197922800044939,89001,2,201206,32,2
910290035700061,90001,1,201206,42,2
062331890980794,88001,2,201206,49,2
062331890980794,88001,5,201206,21,0
025911590996692,90001,2,201206,23,1
025911590996692,90001,3,201206,20,0
984099978179670,90001,2,201206,44,4
984099978179670,90001,3,201206,15,0
462199669900916,90001,1,201206,27,3
900019941179290,90001,1,201206,36,3
193908409057989,88001,2,201206,34,2
190996409073959,90001,2,201206,49,1
069071190974895,89001,2,201206,45,2
789459610099107,89001,2,201206,33,2
003039160120180,89001,2,201206,36,0
791039052907291,89001,2,201206,38,3
791039052907291,89001,3,201206,18,0
945079785139460,89001,3,201206,48,3
989460291330941,90001,2,201206,35,0
391860034909091,90001,1,201206,29,2
091401008907196,88001,3,201206,24,0
750991096713959,89001,2,201206,45,3
391700063908896,89001,2,201206,27,0
910820491520041,90001,1,201206,47,2
192974701074999,90001,2,201206,40,1
191996707090989,90001,2,201206,21,0
192934007061909,90001,1,201206,39,2
192934007061909,90001,4,201206,15,0
140991095913059,89002,2,201206,39,2
999900778870951,90001,1,201206,50,1
909059470599105,90001,2,201206,34,3
490992059511499,89001,1,201206,25,0
029951590994499,90001,1,201206,21,1
762196889900926,90001,1,201206,32,3
791120018909096,88001,3,201206,21,1
920869470849206,90001,2,201206,22,2
890906096521519,89001,2,201206,39,0
947080941239060,89001,2,201206,49,2
918040970259310,90001,2,201206,17,0
706906392992490,90001,1,201206,39,4
706906392992490,90001,2,201206,18,0
707909262894370,90001,2,201206,49,3
708609262994370,88002,1,201206,31,0
270108000122260,89001,2,201206,39,3
980419050179205,90001,1,201206,36,3
980419050179205,90001,2,201206,16,0
966299969000938,90001,1,201206,38,2
296996909036089,90001,1,201206,21,1
910859870769206,90001,2,201206,24,1
160908095627879,90001,1,201206,47,1
160908095627879,90001,3,201206,16,0
216208570000141,89001,2,201206,30,1
216208570000141,89001,3,201206,24,0
207081205046011,89001,2,201206,30,2
402039012907799,89001,1,201206,32,0
850907092423169,89001,1,201206,31,0
850807092428169,88001,1,201206,25,0
075642800981892,88001,1,201206,50,3
075642800981892,88001,3,201206,27,2
950389070759206,90001,1,201206,40,1
294978607059029,88001,2,201206,48,2
406902072995250,90001,2,201206,46,2
002197017001100,90001,2,201206,40,3
402908522995280,89001,1,201206,32,3
402908522995280,89001,3,201206,15,0
990989830509204,89001,1,201206,35,6
953090978279470,90001,2,201206,46,0
990549850389207,90001,1,201206,34,1
230707097421439,89001,3,201206,24,0
402630082907490,89001,2,201206,49,1
085722300976498,89001,1,201206,49,0
434292069000818,89002,2,201206,27,1
292906302060057,90001,1,201206,28,1
865293139000907,90001,1,201206,27,0
530806097228949,88001,2,201206,29,0
701005372108290,89002,1,201206,48,5
217203790000185,89002,1,201206,29,1
209031207087051,89002,1,201206,37,3
290986007075079,90001,2,201206,26,2
980929330119205,89001,3,201206,20,0
420009989628192,90001,2,201206,39,2
420009989628192,90001,3,201206,16,0
699940851380912,89001,2,201206,26,1
976619910279200,89001,3,201206,21,0
976619910279200,89001,5,201206,21,0
220609970925397,89001,2,201206,29,2
770869091026629,90001,2,201206,21,1
290927705037698,90001,1,201206,21,1
699380957090972,90001,1,201206,41,3
699380957090972,90001,3,201206,19,0
646296159600925,90001,2,201206,43,2
646296159600925,90001,3,201206,16,0
461261309600966,90001,1,201206,36,4
120600092941417,89001,2,201206,49,5
917204120600149,89001,2,201206,44,2
917204120600149,89001,3,201206,16,0
298912705054679,89002,2,201206,21,1
410962099423979,89001,2,201206,36,2
293928007024619,88001,1,201206,41,4
293928007024619,88001,3,201206,18,0
293928007024619,88001,4,201206,16,0
126570020360203,89001,1,201206,26,0
320609936257488,89001,1,201206,34,3
296953307048628,89001,4,201206,24,0
610440422910042,90001,2,201206,37,0
962214047906294,90001,1,201206,26,1
962214047906294,90001,2,201206,50,4
962214047906294,90001,3,201206,17,0
962214047906294,90001,4,201206,23,0
207901292694446,90001,1,201206,49,2
207901292694446,90001,3,201206,17,0
472292949600641,90001,1,201206,46,3
963086719279870,90001,2,201206,24,1
780768093927169,90001,1,201206,42,1
780768093927169,90001,3,201206,15,0
206905632999916,90001,1,201206,25,1
699800657530912,89001,1,201206,28,0
220609964277599,89001,3,201206,40,1
629297749600952,89001,1,201206,50,4
629297749600952,89001,2,201206,17,0
629297749600952,89001,3,201206,15,0
627296489600951,89001,2,201206,36,2
015932460016502,90001,2,201206,33,3
699330990070952,90001,2,201206,50,0
297956000038689,90001,1,201206,42,2
297956000038689,90001,3,201206,17,0
062583006909897,90001,2,201206,47,2
030532160974795,89001,2,201206,50,0
036302260989895,89002,2,201206,40,3
954076911239950,89001,2,201206,42,2
659770924770942,90001,2,201206,37,2
922066794259580,90001,1,201206,40,2
860765092425929,90001,1,201206,34,0
555297039600834,90001,2,201206,42,4
293975500035648,90001,2,201206,42,5
505904702893536,90001,1,201206,37,2
010169009326370,90001,4,201206,37,2
207009862104256,90001,2,201206,35,2
207009862104256,90001,3,201206,16,0
720609941495851,90001,1,201206,33,1
462809087906298,90001,1,201206,44,2
518204950600179,89001,2,201206,50,1
976529510499209,89001,2,201206,20,1
320600014832919,89001,1,201206,41,0
262389013001904,89001,1,201206,31,3
298968606090649,88001,1,201206,33,3
294911400000670,89002,1,201206,23,1
262426051903195,89001,3,201206,16,0
120609955242631,89001,3,201206,15,0
120609955242631,89001,5,201206,17,0
120609969744461,89001,3,201206,43,1
929026765219790,89001,2,201206,48,1
699570102170912,89001,1,201206,24,3
071212160997095,89001,1,201206,26,1
028262260939497,89001,3,201206,30,0
669610775590922,89001,1,201206,49,3
220609937180894,89001,1,201206,38,1
162396083900195,89001,1,201206,45,1
609690441470942,90001,1,201206,39,0
420609961975725,90001,1,201206,41,2
639570102170942,90001,1,201206,31,1
010367095124729,90001,1,201206,47,0
800267093825149,90001,2,201206,24,0
070482560921893,90001,2,201206,45,1
105909342397876,90001,1,201206,43,1
205909482696726,90001,1,201206,33,3
072252660966999,90001,1,201206,35,6
460291049600907,90001,1,201206,48,4
460291049600907,90001,3,201206,26,0
460291049600907,90001,4,201206,24,0
107902422096556,90001,1,201206,39,2
671294499600347,90001,1,201206,38,2
440169096428719,88001,3,201206,24,0
440169096428719,88001,4,201206,27,0
