HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY,PWCMPWGT
830409916000193,92001,1,201402,59,45.00,3385.9113
392984206019449,91001,2,201402,50,35.90,3096.7673
747396839400931,91001,1,201402,26,25.68,3009.7621
393964708037419,91001,1,201402,49,9.05,3268.3381
090853460984598,91001,2,201402,54,10.25,3097.1346
646579240189303,91001,1,201402,57,9.00,2963.9858
646579240189303,91001,3,201402,29,12.50,4360.0788
917086653349240,91001,1,201402,48,12.50,3530.1341
430609978390990,91001,2,201402,47,9.75,3300.7234
057863860016001,92002,1,201402,34,10.00,3213.4817
057863860016001,92002,2,201402,30,15.00,2878.9817
057863860016001,92002,3,201402,30,11.60,3213.4817
008903903989786,92001,1,201402,24,9.50,3760.6951
391988600022649,92001,1,201402,24,10.00,4474.7716
391988600022649,92001,2,201402,25,10.50,4343.9089
019333460938298,91002,1,201402,26,17.00,3195.8987
019333460938298,91002,2,201402,28,14.25,3598.2418
906006898389590,92001,1,201402,44,21.63,2679.4112
340391969600960,91001,1,201402,54,15.76,3097.1346
340391969600960,91001,2,201402,61,9.22,3065.4580
630361099934529,91001,2,201402,46,7.92,3265.1388
982056830349340,91001,3,201402,30,7.50,3711.8091
390988601039609,92001,1,201402,60,30.00,3065.4580
430709918560493,91001,1,201402,38,19.00,3050.2470
430709939935493,91001,2,201402,30,8.50,3626.1944
430709939935493,91001,3,201402,26,8.50,3573.9410
430709939935493,91001,4,201402,24,7.50,3645.3895
808903453790237,92001,2,201402,18,7.50,4476.3926
004903363796467,91001,3,201402,17,8.00,3176.2311
789100668360943,91001,1,201402,30,14.30,3771.7323
408008333203777,92001,2,201402,29,9.00,3573.9410
430709989416092,91001,1,201402,40,10.00,5158.3182
830909922486199,92001,1,201402,45,18.90,3272.4621
830909922486199,92001,2,201402,47,38.50,3236.4357
060893060634229,91001,1,201402,62,26.26,2508.1197
430909977906446,91001,1,201402,52,15.00,3729.1084
430909977906446,91001,2,201402,50,15.00,2850.7626
959180163440943,91001,1,201402,40,19.63,4219.1876
076253890989991,92001,1,201402,27,12.00,3977.3835
076253890989991,92001,2,201402,39,9.00,4143.1821
005733490989297,91001,1,201402,44,17.50,3736.2983
910100581740083,92001,1,201402,27,14.00,4300.7853
365928507013959,92001,1,201402,33,26.00,3599.8003
365928507013959,92001,2,201402,32,22.00,3225.0994
393968903098929,92001,1,201402,54,10.62,3003.9092
393968903098929,92001,2,201402,48,36.00,3120.7988
979029893349430,91001,1,201402,52,15.00,3070.1367
508900373790299,92001,1,201402,29,10.15,4300.7853
508900373790299,92001,2,201402,85,11.00,2975.5220
628029980349060,91001,1,201402,31,17.91,3225.0994
628029980349060,91001,2,201402,35,22.00,3585.3491
830906956143782,92001,1,201402,54,22.00,2852.6104
830906943754192,92001,1,201402,50,18.09,2852.6104
830906943754192,92001,2,201402,43,20.00,3259.7087
363958404012979,92001,1,201402,53,32.84,2852.6104
593753054909298,91001,1,201402,46,12.00,2792.4474
809649740819301,91002,2,201402,19,7.84,3059.3396
404603333994549,91001,1,201402,57,18.20,2931.2646
384367539900901,92001,1,201402,32,21.00,3471.0299
941492969200758,91001,1,201402,35,15.19,3063.6662
104908294795962,91001,1,201402,34,11.00,2652.3405
289650059270944,91002,2,201402,31,8.50,3310.0061
041034820936999,92001,1,201402,68,8.00,3048.7024
041034820936999,92001,2,201402,43,7.50,3539.9959
009934820018904,92001,1,201402,47,33.00,3203.7407
497924306047299,91001,1,201402,35,10.00,3427.7970
289660581950984,92001,1,201402,61,17.00,2808.3582
289660581950984,92001,2,201402,37,22.00,3071.7181
005994420985892,91001,1,201402,60,28.00,3245.3524
005994420985892,91001,2,201402,58,11.33,3267.2004
882529040959409,91001,1,201402,59,16.34,3267.2004
882529040959409,91001,2,201402,64,12.00,2854.2167
992052859449080,91001,2,201402,62,13.72,2727.2449
289200989550944,91001,1,201402,42,9.27,2787.4073
289200989550944,91001,2,201402,40,9.27,2610.2164
491978906096249,92001,1,201402,57,20.55,3280.6552
915012828489230,92001,2,201402,48,16.00,3070.2950
704903044799192,91001,3,201402,27,10.00,3229.9891
840209991316970,92001,1,201402,58,19.00,3601.6256
840209991316970,92001,2,201402,61,9.00,3411.0877
094794820983091,92001,2,201402,56,14.00,3424.1598
094794820983091,92001,3,201402,20,9.00,3928.0548
094794820983091,92001,4,201402,17,3.25,2258.6346
053644420980399,91001,1,201402,58,26.50,3194.2738
440209997277992,91001,1,201402,65,10.00,3234.6166
495938903046209,92001,1,201402,25,11.50,3324.7122
904904244793592,91001,1,201402,55,25.00,3361.5628
524394034909399,91001,2,201402,20,11.20,3963.6719
408905444794532,92001,1,201402,49,24.04,3274.1463
094934820984295,92001,3,201402,19,7.25,2308.2705
289330542990984,92001,1,201402,60,50.00,3245.3524
289330542990984,92001,2,201402,59,15.00,3267.2004
289330542990984,92001,3,201402,39,14.00,2982.9982
459400364410944,91001,1,201402,32,15.00,506.1343
114269040699406,91001,2,201402,67,10.25,426.7793
894049140759405,91001,3,201402,21,11.00,654.8414
974054805449190,91001,1,201402,28,14.00,608.0478
974054805449190,91001,2,201402,28,17.00,612.8764
440509942571792,91002,2,201402,49,14.00,2170.4250
440509942571792,91002,3,201402,18,7.25,2287.7017
092025132440160,91002,1,201402,48,25.56,2170.4250
840509939555190,92001,1,201402,39,19.45,4102.5752
308905604994187,92001,1,201402,36,17.85,3494.6297
308905604994187,92001,2,201402,22,9.00,4424.1343
799550250760684,92001,1,201402,42,15.95,3542.2408
799550250760684,92001,2,201402,40,9.63,3708.2006
705521078909795,92001,1,201402,45,15.00,326.4589
010860254230045,91001,1,201402,26,14.38,405.3927
010860254230045,91001,2,201402,26,9.50,400.6031
948060654549610,91001,2,201402,21,9.15,466.1790
884591669000745,92001,1,201402,64,11.11,371.3236
089950986560985,92001,1,201402,78,13.00,315.5503
597914709013069,91002,1,201402,53,13.69,308.9949
905161074909397,91001,1,201402,61,8.00,282.0114
595934903046109,91001,1,201402,52,10.00,2184.7132
815648028909897,92001,1,201402,36,7.50,2543.2968
815648028909897,92001,2,201402,46,26.00,2290.0754
545590949100950,91001,1,201402,51,29.31,2174.3664
545590949100950,91001,2,201402,56,20.20,2401.7529
189710447990945,91001,1,201402,51,13.00,2048.6952
850406994853891,92001,2,201402,62,35.00,982.3208
025034184540490,91002,1,201402,28,16.00,1420.1129
025034184540490,91002,2,201402,31,14.00,1257.4498
162019195040200,91001,1,201402,57,27.53,1102.8765
400907995685996,91001,1,201402,70,13.00,883.6524
109010640301001,91001,1,201402,30,30.00,1207.0122
109010640301001,91001,2,201402,30,25.50,1158.8763
790551024909970,91001,3,201402,27,13.00,1245.0862
790551024909970,91001,4,201402,35,11.00,1154.2241
400907920557199,91001,1,201402,57,9.25,1102.8765
122030150140490,91001,1,201402,61,39.00,379.2856
041031400756999,91001,1,201402,64,16.39,490.8526
173994706084037,91001,1,201402,25,13.10,484.2588
151440640501204,91001,1,201402,59,10.42,2175.0407
151440640501204,91001,2,201402,59,28.00,1977.7256
110460455040142,91001,2,201402,41,40.00,2390.6121
500116014424450,91001,1,201402,44,27.20,2390.6121
500116014424450,91001,2,201402,53,31.52,1924.6576
110770207730182,92001,1,201402,50,19.50,2014.4683
110770207730182,92001,2,201402,61,20.00,1900.3024
101370780771202,92001,2,201402,56,40.00,2276.5351
369210767220782,92001,3,201402,64,10.00,598.8909
232532088907476,92001,1,201402,45,55.00,471.2524
232532088907476,92001,2,201402,49,25.00,571.9943
621033915284960,92001,1,201402,45,17.00,529.1165
704708352799153,91001,1,201402,45,7.45,519.7806
389150937580782,92001,3,201402,23,15.00,657.4989
532388088909877,92001,1,201402,58,26.41,587.2660
242755054909274,91001,1,201402,31,15.00,1753.1484
242755054909274,91001,2,201402,59,20.00,1585.2225
278998106057409,92001,2,201402,53,30.00,1731.8993
820407955560595,92001,3,201402,23,18.50,1856.0006
420407939832193,91001,1,201402,58,91.00,1779.6525
350645071928879,92001,2,201402,28,17.00,4345.0527
814439480377200,92001,1,201402,27,8.00,1946.1341
611033907344000,91001,1,201402,55,12.00,459.4472
611033907344000,91001,2,201402,20,9.00,554.8835
508709263494183,92001,1,201402,63,13.17,405.5677
450831073534199,91001,1,201402,59,25.39,459.4472
833473028907572,92001,1,201402,63,13.36,497.4708
883869040917304,91001,3,201402,26,22.00,538.4010
766063522389950,92001,2,201402,20,12.75,565.3572
359690256620783,92001,1,201402,54,18.00,441.7088
359690256620783,92001,2,201402,61,9.00,390.7554
830307996717695,92001,1,201402,35,15.38,462.9491
044544048909576,92001,3,201402,23,11.00,636.4942
475988905096467,92001,1,201402,46,15.00,432.8604
204700874798744,91001,2,201402,46,22.00,395.9907
440407974087872,91001,1,201402,43,20.00,471.0492
440407974087872,91001,3,201402,42,14.55,463.8617
954577028909573,92001,1,201402,30,8.50,3361.5827
508703094790615,92001,2,201402,30,12.50,4663.3439
844575269000923,91001,1,201402,47,9.25,326.4589
204702655995010,91001,1,201402,56,26.00,340.2310
204702655995010,91001,2,201402,55,11.56,342.9419
415938008909676,92001,1,201402,47,8.50,2609.0172
415938008909676,92001,2,201402,48,15.00,2609.0172
415938008909676,92001,4,201402,48,8.50,2350.4276
710429034909765,91001,1,201402,59,26.00,3315.3519
045041154080340,92001,2,201402,34,14.00,2864.2925
950082595049400,91001,1,201402,48,16.80,429.1414
950082595049400,91001,2,201402,59,72.12,431.2505
950082595049400,91001,3,201402,16,7.49,467.5181
950082595049400,91001,5,201402,24,16.50,746.7727
259040505890940,91002,1,201402,46,35.00,420.0360
602909480589005,92001,1,201402,31,36.00,352.4454
900829097408239,92001,1,201402,60,21.03,393.0984
900829097408239,92001,3,201402,26,15.00,438.4828
900829097408239,92001,4,201402,33,19.00,395.0012
096934002009269,91001,1,201402,24,20.50,383.7266
096934002009269,91001,3,201402,24,33.25,482.5988
748097619200904,91001,1,201402,74,75.00,370.8683
620740074909891,91003,1,201402,66,12.50,430.9702
084810420699391,91001,1,201402,62,18.99,440.2159
848090279200972,91001,1,201402,42,67.00,306.0974
975014544049180,91001,1,201402,47,16.24,4528.9448
975014544049180,91001,2,201402,20,8.00,3427.1629
400409966945591,91001,1,201402,56,9.25,4091.6917
001048305059412,92001,2,201402,42,40.00,2613.4979
840473028902592,92001,1,201402,42,11.25,2304.0095
646095699400922,91002,1,201402,78,14.00,4237.9699
800409994411396,92001,1,201402,53,12.20,4212.5285
050950850699591,92001,2,201402,45,25.00,1697.4510
099720851696394,92001,1,201402,26,15.50,1246.1720
099720851696394,92001,2,201402,21,12.00,1471.1532
080340450695691,91001,1,201402,25,17.12,1408.7253
080340450695691,91001,2,201402,29,15.50,1285.1232
660905014909798,91001,1,201402,29,12.00,4206.9008
912076304089460,92001,2,201402,44,32.00,6739.1295
649091759600718,91001,1,201402,62,55.00,2734.9924
290662098504387,91001,2,201402,46,22.00,3093.0160
560563098504479,91001,2,201402,44,21.00,2924.3750
922016789086430,92001,3,201402,55,14.90,3102.3087
486095297600232,92001,1,201402,59,8.29,3005.5291
486095297600232,92001,2,201402,60,8.00,3103.4632
942090829600924,91001,2,201402,38,60.00,3056.4074
077026176040640,91001,1,201402,27,15.00,3363.3649
400609995394490,91001,1,201402,44,80.00,2565.2995
000564096608309,92001,1,201402,51,54.55,3131.9262
340864097608079,92001,1,201402,45,12.00,3345.0230
340864097608079,92001,2,201402,38,13.00,2579.2081
340864097608079,92001,6,201402,24,10.00,3909.1380
098928007016629,92001,1,201402,64,16.00,2895.5522
098928007016629,92001,2,201402,65,7.25,3318.4129
000064708027632,91001,2,201402,61,40.00,2778.6160
656469080709006,92001,1,201402,73,48.00,3374.5694
030860460953096,91001,2,201402,43,10.50,3193.5051
248096679600792,91001,2,201402,40,23.25,3226.4955
800609974111842,92001,1,201402,39,8.25,2722.1691
516269780979005,92001,1,201402,34,20.25,3268.9554
096834105050669,91002,2,201402,29,32.00,3583.4454
104900310491146,91001,1,201402,44,8.00,2364.8431
104900310491146,91001,2,201402,48,10.00,6280.9622
108006130206406,92001,1,201402,37,27.00,3637.3883
686409440889003,91002,2,201402,30,25.00,2772.4195
883092919600738,92001,2,201402,57,14.75,3422.3206
689230551050980,92001,2,201402,64,17.25,2941.7369
500863092508519,92001,1,201402,40,40.00,3194.0405
908056886049410,91001,1,201402,69,15.00,3405.5988
025930460983993,91001,2,201402,55,26.00,3218.2818
993056833049290,91001,1,201402,65,44.00,3295.6258
993056833049290,91001,2,201402,60,32.00,3269.7443
096954400045847,91001,5,201402,22,13.00,2152.6446
400809961804994,91001,1,201402,60,14.00,1427.4158
091948806025889,92001,2,201402,30,11.84,1885.8643
945078898089910,92001,3,201402,43,9.00,1587.8167
400809979165990,91002,1,201402,62,34.00,1429.7843
094964009092899,91001,2,201402,47,9.75,1636.6088
649095259900707,91001,2,201402,19,8.00,1221.9988
629189340539003,91001,3,201402,25,12.00,1286.4449
629189340539003,91001,4,201402,22,10.00,1457.3563
245095949900779,91001,1,201402,54,21.26,1030.2130
245095949900779,91001,2,201402,55,33.00,1054.3989
347094759900992,91001,1,201402,53,17.00,1008.6950
047280890950897,92001,1,201402,43,14.85,1036.1038
951069894089820,92001,4,201402,26,10.50,1286.4449
301950024809294,91001,2,201402,58,17.04,430.1939
088511400916995,91001,1,201402,38,19.50,475.9801
520505096014799,91001,1,201402,49,27.11,426.0136
052901400957596,91001,1,201402,50,16.00,420.8584
944040613149060,91001,1,201402,79,11.00,417.1259
010750157720081,92001,1,201402,46,36.78,462.6977
010750157720081,92001,2,201402,42,57.69,531.0459
088620906790981,92001,1,201402,65,50.00,436.6829
057711800932597,92001,1,201402,44,55.00,341.0160
037451400981291,91001,1,201402,36,9.00,381.2228
106058400045042,92001,1,201402,46,13.00,390.5346
118240461700941,91002,2,201402,33,8.00,324.8310
139780093250941,91001,2,201402,58,32.00,301.5293
740623094714239,91002,1,201402,24,10.00,5176.1916
304604171990342,91001,1,201402,29,46.25,3513.6335
810206927978581,92001,1,201402,56,9.00,3490.3620
810209939185499,92001,2,201402,57,10.50,3505.4605
862499640299106,91001,1,201402,33,24.00,3189.7328
892819740869107,91001,1,201402,29,15.00,3501.7015
016501420910897,91001,2,201402,39,15.00,3502.7215
821885018904993,92001,1,201402,60,16.00,2936.0995
041013175140050,91001,1,201402,32,17.00,2386.9556
369580976070941,91002,1,201402,26,30.00,3464.7411
198934406099367,91001,1,201402,35,10.50,3799.6303
199924405084329,91001,1,201402,47,17.00,3345.1060
004431450951694,91001,3,201402,39,7.25,719.1671
751521078902795,92001,1,201402,62,9.75,664.8735
669050754740981,92001,1,201402,51,8.50,1060.3289
669050754740981,92001,2,201402,42,13.00,864.9549
708900961995186,92001,1,201402,46,22.50,1049.1455
708900961995186,92001,2,201402,46,18.75,999.2618
708900961995186,92001,3,201402,18,8.00,1110.9279
461644064909497,91001,1,201402,40,22.00,832.9468
343193299600918,91002,1,201402,26,10.00,971.2546
810609938845694,92002,1,201402,60,13.00,953.0878
543195879600916,91001,1,201402,24,17.05,1251.6386
543195879600916,91001,2,201402,24,9.35,1087.6392
361220058909696,92001,1,201402,35,16.41,1047.2153
361220058909696,92001,2,201402,28,17.60,1206.8596
191968605048699,92001,1,201402,24,16.00,1100.2912
191968605048699,92001,2,201402,23,9.50,1223.6048
761805064909295,91002,1,201402,45,10.44,977.7854
767390133280981,92001,1,201402,65,11.50,2879.1294
904067107189880,92001,1,201402,59,20.00,2992.3804
199938909099719,92001,1,201402,42,12.50,2978.2174
199938909099719,92001,2,201402,43,11.00,2771.9024
072047164140070,91001,1,201402,65,10.30,3063.3138
197924800044739,91001,2,201402,38,18.00,3692.8316
971449048909596,92001,2,201402,29,23.00,3940.3380
082651870980593,92001,2,201402,58,38.75,2969.6048
068751470989898,91001,1,201402,46,17.00,2892.3810
068751470989898,91001,2,201402,38,20.72,3413.8281
068751470989898,91001,3,201402,17,7.50,3651.0355
844191649700928,91001,1,201402,58,13.60,3188.9322
142190829700986,91001,2,201402,45,13.91,2996.7438
192904108082769,91001,1,201402,51,39.00,2889.9218
810809922103190,92001,4,201402,48,11.00,2973.3277
810809949225894,92001,1,201402,44,23.50,3211.3265
195964604093859,91001,1,201402,69,8.00,3406.4083
096051880017108,92001,2,201402,56,13.25,2991.2413
096051880017108,92001,3,201402,22,7.25,3418.7771
096051880017108,92001,4,201402,19,9.00,3435.4932
878519240329109,91001,1,201402,61,28.73,3153.9494
446191309800926,91003,2,201402,23,9.85,3413.3508
190914403026869,91001,2,201402,33,15.00,3445.0389
810909944785993,92001,1,201402,51,8.00,1334.7613
810909944785993,92001,2,201402,30,8.50,1000.5688
191796038909796,92001,1,201402,48,18.00,1348.3739
191796038909796,92001,3,201402,18,8.75,1046.3530
042089172140210,91001,3,201402,38,16.55,1125.8698
899349640139102,91001,1,201402,61,11.00,1492.3255
108903931992469,92001,1,201402,38,8.00,1155.2660
108903931992469,92001,3,201402,19,8.25,1229.0160
809759740219101,91001,2,201402,48,18.00,1430.6411
809759740219101,91001,3,201402,19,7.75,1239.0915
989570102170941,91001,1,201402,45,23.00,1368.3909
989570102170941,91001,2,201402,41,15.00,1242.3627
440191049900907,91001,2,201402,31,14.62,1344.0694
091170044909094,91001,2,201402,41,14.82,1034.7775
848292929000953,91001,1,201402,42,7.50,1324.4068
294918604014089,92001,1,201402,51,27.15,1458.3096
420009917451298,91001,1,201402,26,14.11,1614.3786
820006914031191,92001,1,201402,50,20.00,1458.3096
820006914031191,92001,2,201402,51,8.38,1564.1054
820006914031191,92001,3,201402,25,9.00,1591.5401
420009923251096,91001,3,201402,23,10.00,1490.1205
089270486510982,92001,1,201402,35,10.50,1268.6876
089270486510982,92001,2,201402,31,10.00,1445.0558
702725068909994,92001,1,201402,35,8.50,1357.3866
302227034909364,91001,1,201402,38,13.53,1430.0373
420009986157899,91001,1,201402,76,7.25,1499.6213
202124028909792,92001,1,201402,30,7.65,1318.9319
037030130280660,92001,2,201402,56,15.00,1521.6530
148299009100998,91001,1,201402,58,9.25,2070.0127
420106964277599,91001,1,201402,51,55.00,2014.4683
420106964277599,91001,2,201402,50,55.00,2082.1276
108607572997961,92001,1,201402,31,24.04,2418.7934
108607572997961,92001,2,201402,31,12.75,2688.5344
520126008228340,92001,1,201402,30,36.30,3101.8772
520126008228340,92001,2,201402,30,22.00,2521.7814
820306960219696,92001,1,201402,66,22.00,594.6171
269938302013389,92001,1,201402,53,26.00,571.5080
269938302013389,92001,2,201402,54,24.00,505.8814
269938302013389,92001,3,201402,26,25.00,580.3908
640840094328149,92001,1,201402,51,55.00,1449.8505
640840094328149,92001,2,201402,49,12.99,1733.3731
004432840981694,92001,1,201402,61,47.13,1323.2399
620841092728279,92001,1,201402,48,18.25,1489.6854
296958802024439,92001,1,201402,30,19.98,1436.7121
208902652995014,92001,1,201402,59,32.00,1398.6195
208902652995014,92001,2,201402,65,8.00,1561.7654
956094886289830,92001,1,201402,64,18.00,1716.4146
242114034909891,91001,1,201402,41,23.00,1265.2983
489500669110982,92001,4,201402,21,2.50,2090.5629
420509958698195,91001,1,201402,70,13.50,2426.5357
845139140959205,91001,1,201402,55,27.51,2733.8923
420509977507594,91001,1,201402,58,16.85,3147.8889
420509977507594,91001,2,201402,55,22.00,2834.9344
043182450958599,91001,1,201402,55,12.00,2912.1058
934055618249340,91001,2,201402,62,35.00,2430.8351
942297119500797,91001,1,201402,50,38.35,2663.4229
942297119500797,91001,2,201402,51,52.52,2552.2205
249298629500714,91001,2,201402,45,15.00,2736.6009
652031038909999,92001,1,201402,50,23.00,2663.4229
295964500055559,91001,1,201402,35,20.00,3386.3937
295964500055559,91001,2,201402,39,11.00,3468.5740
808902172990806,92001,1,201402,56,15.20,2904.7472
808902172990806,92001,3,201402,24,10.75,3861.4272
268954300097699,91001,1,201402,71,10.00,2896.5986
420609961480292,91001,2,201402,23,10.00,3939.5327
291984600022649,91001,1,201402,29,19.00,3658.0221
689610468590982,92001,1,201402,55,18.00,2948.9963
297998409014679,92001,1,201402,43,9.00,2945.2556
297998409014679,92001,2,201402,40,22.00,3055.5471
291914906090639,91001,1,201402,33,15.00,3022.3674
299958305010659,92001,1,201402,27,27.12,3512.1299
262520024907797,91001,2,201402,63,17.97,3765.4298
462056034909993,91001,3,201402,38,14.10,3260.1286
042026185280850,92001,1,201402,35,18.50,3077.7962
042026185280850,92001,2,201402,34,14.00,2952.0085
262654018909992,92001,1,201402,54,16.00,2948.0909
408608202995827,92001,1,201402,50,13.00,1699.6884
013007115240510,91001,1,201402,36,16.45,1323.0509
295918300051714,92001,2,201402,30,30.00,1431.6981
572814038907999,92001,3,201402,17,7.50,1328.1206
820709978685496,92001,1,201402,35,13.00,1540.1618
187130740400208,91001,2,201402,51,19.25,1723.4894
187130740400208,91001,3,201402,21,9.35,1872.7581
297994902052769,91001,2,201402,30,11.90,1729.4878
882030064909395,91001,2,201402,71,20.00,2546.7969
293978900015959,92001,1,201402,42,18.87,2483.7926
244292959900960,91001,2,201402,45,33.50,3003.1636
299938207087959,92001,1,201402,31,31.00,3032.5864
208908172997669,92001,1,201402,60,13.50,2667.6142
208908172997669,92001,2,201402,60,9.00,3003.5070
108906962993259,92001,1,201402,64,14.00,3460.2434
108906962993259,92001,2,201402,29,15.00,2887.8253
803473024909562,91001,1,201402,60,36.63,726.9410
708603173999020,92001,1,201402,25,14.00,804.6539
708603173999020,92001,2,201402,23,10.00,867.5358
398988404050189,92001,1,201402,53,17.00,861.4405
397958508013169,92001,1,201402,65,12.00,955.9993
830109957658193,92001,2,201402,35,28.00,1123.1787
398934406099169,91001,2,201402,32,27.00,948.5302
821609540179309,91001,2,201402,69,13.25,955.9993
395928007091169,92001,2,201402,23,14.00,1346.2244
189240214520983,92001,1,201402,55,22.00,963.8121
747305750200412,91001,2,201402,45,30.00,1472.1125
747305750200412,91001,3,201402,20,7.50,1637.7023
019092685340620,91001,1,201402,43,10.00,1212.0116
123963098904094,92001,2,201402,48,11.00,1437.2570
123963098904094,92001,3,201402,21,10.00,1646.5509
395988103013399,92001,1,201402,51,22.00,420.2121
395988103013399,92001,2,201402,49,22.00,433.8947
808603843999373,92002,1,201402,48,15.00,431.7575
830306937384998,92001,1,201402,61,23.00,452.6028
830306937384998,92001,2,201402,56,11.20,459.4472
430306983123395,91001,1,201402,64,25.49,497.4708
430306983123395,91001,2,201402,65,14.25,443.0969
